participant,age,trial_index,stimulus,response
22,43,21,refuge,safety
22,43,22,cruise,oceanholiday
22,43,23,gravity,isaacnewton
22,43,24,burst,explode
22,43,25,branch,treelimb
22,43,26,graduation,endofschool
22,43,27,enthusiasm,keen
22,43,28,military,army
22,43,29,length,distance
22,43,30,practice,warmup
22,43,31,arrangement,agreement
22,43,32,trade,job
22,43,33,gaming,videoconsoles
22,43,34,mistake,error
22,43,35,performance,show
22,43,36,conversation,talktopic
22,43,37,trip,fallover
22,43,38,communication,verbalmessaging
22,43,39,warrior,boxer
22,43,40,syndrome,stockholm
22,43,41,dragon,firebreather
22,43,42,jungle,tarzan
22,43,43,forum,onlinecommunity
22,43,44,parliament,government
22,43,45,territory,area
22,43,46,nature,outsideworld
22,43,47,scenario,situation
22,43,48,winter,coldseason
23,27,1,reaction,response
23,27,2,smoke,firevapour
23,27,3,commission,fancycommittee
23,27,4,category,groupname
23,27,5,philosophy,thoughtstudy
23,27,6,audience,watchandclappers
23,27,7,vacation,holiday
23,27,8,photographer,picturetaker
23,27,9,gram,insta-
23,27,10,id,me-card
23,27,11,skill,ability
23,27,12,programming,coding
23,27,13,creation,whatimade
23,27,14,extreme,bitmuch
23,27,15,tomb,gravebox
23,27,16,encounter,meet
23,27,17,river,bigstream
23,27,18,concentration,thinkface
23,27,19,minimum,least
23,27,20,intent,desire
23,27,21,epic,awesome
23,27,22,land,notsea
23,27,23,pattern,prettydesign
23,27,24,email,onlineletter
23,27,25,seizure,medicalfit
23,27,26,application,jobform
23,27,27,insert,put-in
23,27,28,plot,storyline
23,27,29,closure,getanswers
23,27,30,obsession,crazylove
23,27,31,quote,saidbefore
23,27,32,type,computerwrite
23,27,33,scout,wildernessexplorer
23,27,34,program,tvshow
23,27,35,strength,musclepower
23,27,36,principle,moral
23,27,37,language,countrywords
23,27,38,smell,sniff
23,27,39,outlook,viewpoint
23,27,40,article,sciencepaper
23,27,41,discipline,telloff
23,27,42,rally,carrace
23,27,43,appreciation,gratitude
23,27,44,gold,silverplus
23,27,45,snack,tinymeal
23,27,46,leap,frogjump
23,27,47,management,bossteam
23,27,48,debt,negativemoney
24,52,1,creation,beginning
24,52,2,audience,peoplecrowds
24,52,3,debt,moneyowed
24,52,4,pattern,followsame
24,52,5,smoke,cloud
24,52,6,outlook,seefar
24,52,7,principle,first
24,52,8,quote,offering
24,52,9,land,fall
24,52,10,seizure,tightly-grabbed
24,52,11,obsession,over-love
24,52,12,language,speak
24,52,13,tomb,pharoh
24,52,14,insert,pushin
24,52,15,gold,fiftylove
24,52,16,strength,strong
24,52,17,reaction,stunned
24,52,18,gram,radio
24,52,19,skill,good-at
24,52,20,intent,on-purpose
24,52,21,appreciation,thankful
24,52,22,smell,whiff
24,52,23,photographer,camera-holder
24,52,24,article,typedink
24,52,25,application,put-on-to
24,52,26,programming,processing
24,52,27,river,longwater
24,52,28,commission,additionalfunds
24,52,29,concentration,studyhard
24,52,30,leap,jump-over
24,52,31,category,list
24,52,32,scout,lookfor
24,52,33,epic,huge
24,52,34,program,tv
24,52,35,encounter,experience
24,52,36,type,kindof
24,52,37,vacation,holiday
24,52,38,extreme,mosthard
24,52,39,id,name
24,52,40,email,eletter
24,52,41,discipline,behaved
24,52,42,rally,gatherround
24,52,43,snack,petitmeal
24,52,44,management,in-charge
24,52,45,closure,shut-down
24,52,46,philosophy,thinking-ophy
24,52,47,plot,landarea
24,52,48,minimum,smallest
25,44,1,cancer,astronomy-crab
25,44,2,stretch,pull
25,44,3,genius,einstein
25,44,4,opponent,aginst
25,44,5,acid,anti-alkaline
25,44,6,transcript,essay
25,44,7,sympathy,sorryness
25,44,8,economics,markets
25,44,9,assignment,homework
25,44,10,storm,badweather
25,44,11,basis,starting
25,44,12,limb,bodypart
25,44,13,policeman,copper
25,44,14,operation,surgery
25,44,15,decision,choice
25,44,16,politics,government-thoughts
25,44,17,hunger,famine
25,44,18,promotion,level-up
25,44,19,guilt,shame
25,44,20,pie,pastry
25,44,21,method,algorithm
25,44,22,accent,tone
25,44,23,assassination,killing
25,44,24,inventor,creator
25,44,25,label,nametag
25,44,26,abuse,hurt
25,44,27,shame,guilt
25,44,28,size,magnitude
25,44,29,sword,sceptre
25,44,30,pain,hurt
25,44,31,hunting,searching
25,44,32,hurricane,tornado
25,44,33,electronics,gadgets
25,44,34,charm,charisma
25,44,35,storm,hurricane
25,44,36,conservative,tory
25,44,37,maintenance,fixing
25,44,38,democracy,liberation
25,44,39,mix,squish
25,44,40,pregnancy,gestation
25,44,41,miracle,unbelievable
25,44,42,destiny,fate
25,44,43,desire,want
25,44,44,breast,boob
25,44,45,counsel,advise
25,44,46,victim,abused
25,44,47,passion,love
25,44,48,colony,grouping
26,62,1,employment,working
26,62,2,expression,feeling
26,62,3,collapse,faint
26,62,4,excitement,overjoyed
26,62,5,temptation,intruiged
26,62,6,receipt,shoppingpaper
26,62,7,noon,twelve
26,62,8,boyfriend,partner
26,62,9,cargo,ship
26,62,10,holiday,vacation
26,62,11,mention,clarify
26,62,12,total,alltogether
26,62,13,violation,wrongdoing
26,62,14,cheer,clap
26,62,15,printing,paperspitting
26,62,16,murder,kill
26,62,17,hatred,desest
26,62,18,feeling,emotion
26,62,19,leadership,boss
26,62,20,meantime,soon
26,62,21,dialogue,text
26,62,22,instruction,order
26,62,23,argument,dispute
26,62,24,freezing,cold
26,62,25,grief,mourn
26,62,26,perfection,flawlessness
26,62,27,wit,sarcasm
26,62,28,journey,travel
26,62,29,gateway,passageway
26,62,30,truth,honesty
26,62,31,attraction,drawn
26,62,32,role,job
26,62,33,shortage,lack
26,62,34,stone,rock
26,62,35,nose,hooter
26,62,36,author,writer
26,62,37,slave,maid
26,62,38,slavery,labour
26,62,39,state,country
26,62,40,aggression,anger
26,62,41,frustration,anger
26,62,42,lottery,numbertickets
26,62,43,insurance,plan
26,62,44,puppet,toy
26,62,45,submarine,sub
26,62,46,entertainment,comedy
26,62,47,investigation,hunt
26,62,48,quarter,halfofahalf
27,32,1,smoke,grey-air
27,32,2,principle,head-teacher
27,32,3,quote,direct-speech
27,32,4,pattern,colour-shapes
27,32,5,discipline,well-behaved
27,32,6,article,writing
27,32,7,skill,quality
27,32,8,id,jd
27,32,9,program,algorithm
27,32,10,epic,amazing
27,32,11,encounter,experience
27,32,12,minimum,smallest-amount
27,32,13,extreme,ridiculous
27,32,14,outlook,view
27,32,15,photographer,picture-taker
27,32,16,management,bosses
27,32,17,type,category
27,32,18,reaction,perception
27,32,19,category,option
27,32,20,leap,jump
27,32,21,seizure,fit
27,32,22,programming,instructions
27,32,23,concentration,focus
27,32,24,appreciation,like
27,32,25,scout,look
27,32,26,creation,make
27,32,27,intent,to-do
27,32,28,plot,loose-story
27,32,29,smell,scent
27,32,30,philosophy,thoughts
27,32,31,obsession,uncontrollable-like
27,32,32,strength,positive
27,32,33,rally,circuit
27,32,34,snack,small-food
27,32,35,vacation,holiday
27,32,36,closure,ending
27,32,37,gold,shiny-yellow
27,32,38,gram,g
27,32,39,debt,no-money
27,32,40,land,sea-opposite
27,32,41,river,small-sea
27,32,42,email,online-messaging
27,32,43,tomb,coffin
27,32,44,insert,put
27,32,45,commission,request
27,32,46,language,words
27,32,47,audience,people-group
27,32,48,application,app
28,36,1,jungle,forest
28,36,2,length,long
28,36,3,process,ongoing
28,36,4,analyst,evaluate
28,36,5,gravity,down
28,36,6,military,army
28,36,7,dragon,fire
28,36,8,branch,tree
28,36,9,nature,environment
28,36,10,trade,business
28,36,11,opposition,against
28,36,12,parliament,government
28,36,13,skull,head
28,36,14,loyalty,friend
28,36,15,enthusiasm,proud
28,36,16,detail,information
28,36,17,seminar,lecture
28,36,18,burst,pop
28,36,19,conversation,talk
28,36,20,danger,trouble
28,36,21,injury,hurt
28,36,22,refuge,shelter
28,36,23,code,password
28,36,24,price,cost
28,36,25,practice,learn
28,36,26,gaming,play
28,36,27,travel,holiday
28,36,28,forum,room
28,36,29,territory,land
28,36,30,arrangement,plan
28,36,31,syndrome,illness
28,36,32,graduation,ceremony
28,36,33,warrior,solider
28,36,34,scenario,situation
28,36,35,mistake,wrong
28,36,36,communication,talk
28,36,37,coal,soot
28,36,38,south,below
28,36,39,purity,fresh
28,36,40,performance,show
28,36,41,clause,reason
28,36,42,symbol,sign
28,36,43,log,tree
28,36,44,purpose,reason
28,36,45,winter,season
28,36,46,trip,holiday
28,36,47,cruise,sail
28,36,48,album,cd
29,25,1,laboratory,lab
29,25,2,depot,yard
29,25,3,sadness,despair
29,25,4,corps,unit
29,25,5,voyage,journey
29,25,6,prosecutor,sentencer
29,25,7,fraud,dishonest
29,25,8,explosion,bomb
29,25,9,venture,journey
29,25,10,music,song
29,25,11,plastic,manmade
29,25,12,cut,slice
29,25,13,talent,genius
29,25,14,secret,discreet
29,25,15,layout,space
29,25,16,horror,scary
29,25,17,example,ie
29,25,18,poem,song
29,25,19,cry,sad
29,25,20,inconvenience,disruption
29,25,21,actress,actor
29,25,22,rain,water
29,25,23,regard,sincere
29,25,24,battle,fight
29,25,25,dream,nightmare
29,25,26,interview,report
29,25,27,oxygen,air
29,25,28,reputation,respect
29,25,29,terrorist,fighter
29,25,30,earth,world
29,25,31,countryside,sticks
29,25,32,era,age
29,25,33,disaster,travesty
29,25,34,gambling,betting
29,25,35,prisoner,jail
29,25,36,access,get
29,25,37,conception,birth
29,25,38,commitment,willingness
29,25,39,compassion,empathy
29,25,40,evaluation,review
29,25,41,angle,view
29,25,42,warrant,arrest
29,25,43,joke,humour
29,25,44,festival,party
29,25,45,answer,response
29,25,46,fantasy,imagination
29,25,47,midnight,nightnoon
29,25,48,stroke,touch
30,35,1,venture,start
30,35,2,midnight,start
30,35,3,reputation,idea
30,35,4,countryside,farmland
30,35,5,fraud,scam
30,35,6,battle,fight
30,35,7,cut,snip
30,35,8,compassion,love
30,35,9,access,right
30,35,10,prisoner,cell
30,35,11,prosecutor,lawyer
30,35,12,explosion,bomb
30,35,13,cry,weep
30,35,14,conception,idea
30,35,15,gambling,bet
30,35,16,answer,give
30,35,17,dream,sleep
30,35,18,horror,nightmare
30,35,19,earth,land
30,35,20,poem,ode
30,35,21,angle,way
30,35,22,terrorist,fearmonger
30,35,23,regard,state
30,35,24,inconvenience,annoyance
30,35,25,commitment,stability
30,35,26,depot,giveout
30,35,27,stroke,rub
30,35,28,festival,party
30,35,29,warrant,fine
30,35,30,voyage,travel
30,35,31,secret,whisper
30,35,32,rain,drizzle
30,35,33,laboratory,testing
30,35,34,talent,ability
30,35,35,disaster,mess
30,35,36,evaluation,report
30,35,37,layout,plan
30,35,38,era,age
30,35,39,corps,body
30,35,40,sadness,sorrow
30,35,41,example,proof
30,35,42,interview,chat
30,35,43,actress,role
30,35,44,joke,wit
30,35,45,oxygen,air
30,35,46,fantasy,dream
30,35,47,music,song
30,35,48,plastic,durable
31,36,1,venture,explore
31,36,2,laboratory,test
31,36,3,actress,femaleactor
31,36,4,evaluation,explain
31,36,5,era,time
31,36,6,countryside,greenery
31,36,7,conception,understand
31,36,8,angle,curved
31,36,9,layout,plan
31,36,10,earth,largestplanet
31,36,11,warrant,search
31,36,12,rain,wet
31,36,13,cut,tear
31,36,14,prosecutor,judge
31,36,15,sadness,upset
31,36,16,voyage,seatravel
31,36,17,music,singing
31,36,18,oxygen,air
31,36,19,interview,meeting
31,36,20,battle,war
31,36,21,example,illustrate
31,36,22,depot,warehouse
31,36,23,joke,pun
31,36,24,gambling,flutter
31,36,25,explosion,blast
31,36,26,dream,fantasy
31,36,27,corps,crew
31,36,28,festival,celebrations
31,36,29,terrorist,bomber
31,36,30,fantasy,imagination
31,36,31,regard,consider
31,36,32,stroke,caress
31,36,33,access,entry
31,36,34,midnight,zerohour
31,36,35,horror,fear
31,36,36,disaster,tragedy
31,36,37,answer,reply
31,36,38,plastic,flexible
31,36,39,talent,technique
31,36,40,poem,rhyme
31,36,41,compassion,sympathy
31,36,42,prisoner,inmate
31,36,43,inconvenience,disadvantage
31,36,44,fraud,deceit
31,36,45,secret,untold
31,36,46,commitment,loyalty
31,36,47,cry,weep
31,36,48,reputation,esteem
32,53,1,friendship,togetherness
32,53,2,sentiment,feeling
32,53,3,item,thing
32,53,4,toilet,bog
32,53,5,fix,mend
32,53,6,tissue,handkerchief
32,53,7,color,shade
32,53,8,riot,fighting
32,53,9,dance,bop
32,53,10,loss,sorrow
32,53,11,republican,congressman
32,53,12,penny,coin
32,53,13,homeland,fatherland
32,53,14,curiosity,nosy
32,53,15,supply,provide
32,53,16,weekend,non-working
32,53,17,norm,standard
32,53,18,discretion,option
32,53,19,revenge,retailiation
32,53,20,score,result
32,53,21,repair,fix
32,53,22,click,dab
32,53,23,air,aura
32,53,24,win,achieve
32,53,25,message,note
32,53,26,plantation,ranch
32,53,27,beast,creature
32,53,28,value,price
32,53,29,steam,vapour
32,53,30,compliment,praise
32,53,31,celebration,honouring
32,53,32,advertising,promoting
32,53,33,tobacco,cigarette
32,53,34,diabetes,insulin-dependant
32,53,35,department,area
32,53,36,billion,millions
32,53,37,shot,fired
32,53,38,photograph,picture
32,53,39,ruler,leader
32,53,40,spell,grammar
32,53,41,war,conflict
32,53,42,impulse,whim
32,53,43,attorney,lawyer
32,53,44,conspiracy,plt
32,53,45,determination,strength
32,53,46,atmosphere,air
32,53,47,cruelty,nastiness
32,53,48,series,episodes
33,30,1,obstacle,hurdle
33,30,2,deposition,compost
33,30,3,association,thing
33,30,4,mystery,unknown
33,30,5,ability,positive
33,30,6,platinum,shiny
33,30,7,pride,proud
33,30,8,fear,scared
33,30,9,cloth,rag
33,30,10,globe,world
33,30,11,middle,centre
33,30,12,heaven,hell
33,30,13,regime,routine
33,30,14,glow,thrive
33,30,15,mineral,water
33,30,16,community,neighbourhood
33,30,17,violence,negative
33,30,18,evolution,human
33,30,19,curse,cure
33,30,20,rumor,whisper
33,30,21,flight,plane
33,30,22,understanding,understood
33,30,23,illusion,image
33,30,24,reference,comparison
33,30,25,survival,beater
33,30,26,reach,up
33,30,27,union,community
33,30,28,experiment,task
33,30,29,decline,no
33,30,30,competition,competitive
33,30,31,correspondence,reply
33,30,32,village,smalltown
33,30,33,reunion,gathering
33,30,34,precedent,circumstances
33,30,35,draft,incomplete
33,30,36,assumption,guess
33,30,37,dark,black
33,30,38,script,writing
33,30,39,criticism,negativefeedback
33,30,40,liability,responsible
33,30,41,serial,multiple
33,30,42,thief,theft
33,30,43,loan,borrow
33,30,44,criminal,theif
33,30,45,warning,redsign
33,30,46,accountant,finance
33,30,47,fuel,petrol
33,30,48,sunshine,sunny
34,40,1,intent,desire
34,40,2,insert,enter
34,40,3,vacation,holiday
34,40,4,appreciation,gratitude
34,40,5,discipline,control
34,40,6,closure,end
34,40,7,management,oversee
34,40,8,program,schedule
34,40,9,encounter,experience
34,40,10,gram,pinch
34,40,11,philosophy,ides
34,40,12,concentration,focus
34,40,13,creation,invent
34,40,14,commission,request
34,40,15,strength,power
34,40,16,language,dialect
34,40,17,smell,odour
34,40,18,article,item
34,40,19,skill,art
34,40,20,obsession,interest
34,40,21,gold,metal
34,40,22,snack,nibble
34,40,23,pattern,design
34,40,24,minimum,small
34,40,25,scout,look
34,40,26,id,pass
34,40,27,debt,owed
34,40,28,email,letter
34,40,29,programming,scheduling
34,40,30,rally,gather
34,40,31,tomb,cell
34,40,32,river,stream
34,40,33,quote,said
34,40,34,photographer,snapper
34,40,35,application,administer
34,40,36,principle,head
34,40,37,category,subject
34,40,38,audience,guests
34,40,39,leap,jump
34,40,40,type,style
34,40,41,epic,wow
34,40,42,plot,plan
34,40,43,outlook,vista
34,40,44,reaction,impression
34,40,45,extreme,vast
34,40,46,land,earth
34,40,47,seizure,fit
34,40,48,smoke,steam
35,20,1,code,secretletters
35,20,2,detail,specificinformation
35,20,3,gravity,force
35,20,4,clause,subjectword
35,20,5,seminar,lesson
35,20,6,cruise,vacationship
35,20,7,nature,outside
35,20,8,skull,headbone
35,20,9,performance,entertainment
35,20,10,coal,rock
35,20,11,communication,talk
35,20,12,jungle,forest
35,20,13,process,journey
35,20,14,symbol,sign
35,20,15,warrior,fighter
35,20,16,purity,innocent
35,20,17,log,branch
35,20,18,south,down
35,20,19,mistake,error
35,20,20,refuge,asylum
35,20,21,injury,hurt
35,20,22,gaming,sport
35,20,23,dragon,lizard
35,20,24,parliament,government
35,20,25,syndrome,disability
35,20,26,enthusiasm,excited
35,20,27,loyalty,respect
35,20,28,burst,explode
35,20,29,opposition,clash
35,20,30,analyst,observer
35,20,31,scenario,situation
35,20,32,purpose,reason
35,20,33,winter,coldseason
35,20,34,trip,holiday
35,20,35,branch,log
35,20,36,danger,hazard
35,20,37,territory,space
35,20,38,conversation,talk
35,20,39,trade,exchange
35,20,40,forum,article
35,20,41,album,groupofsongs
35,20,42,practice,routine
35,20,43,travel,holiday
35,20,44,military,army
35,20,45,graduation,advancement
35,20,46,length,measurment
35,20,47,price,cost
35,20,48,arrangement,order
36,39,1,audience,viewers
36,39,2,programming,coding
36,39,3,snack,bite
36,39,4,intent,purpose
36,39,5,principle,moral
36,39,6,rally,gathering
36,39,7,closure,ending
36,39,8,epic,awesome
36,39,9,land,ground
36,39,10,photographer,snapper
36,39,11,scout,cub
36,39,12,philosophy,meaning
36,39,13,plot,storyline
36,39,14,strength,power
36,39,15,category,grouping
36,39,16,concentration,focus
36,39,17,appreciation,thankfulness
36,39,18,commission,bonus
36,39,19,article,story
36,39,20,skill,talent
36,39,21,minimum,least
36,39,22,application,use
36,39,23,extreme,outlier
36,39,24,outlook,perspective
36,39,25,quote,estimate
36,39,26,insert,enter
36,39,27,debt,owing
36,39,28,vacation,holiday
36,39,29,leap,jump
36,39,30,id,proof
36,39,31,program,code
36,39,32,management,supervise
36,39,33,obsession,infatuation
36,39,34,smell,odour
36,39,35,creation,make
36,39,36,gold,first
36,39,37,pattern,decoration
36,39,38,language,communication
36,39,39,type,sort
36,39,40,reaction,response
36,39,41,river,canal
36,39,42,seizure,fit
36,39,43,email,contact
36,39,44,discipline,punish
36,39,45,gram,weight
36,39,46,tomb,monument
36,39,47,smoke,fumes
36,39,48,encounter,meeting
37,31,1,maintenance,upkeep
37,31,2,hunger,starve
37,31,3,breast,boob
37,31,4,politics,government
37,31,5,operation,procedure
37,31,6,transcript,manuscript
37,31,7,policeman,officer
37,31,8,method,procedure
37,31,9,sympathy,sorry
37,31,10,opponent,enemy
37,31,11,victim,bullied
37,31,12,label,tag
37,31,13,sword,machette
37,31,14,desire,want
37,31,15,accent,speech
37,31,16,electronics,wires
37,31,17,storm,windy
37,31,18,charm,charisma
37,31,19,limb,legarm
37,31,20,pain,discomfort
37,31,21,basis,base
37,31,22,assassination,kill
37,31,23,promotion,progression
37,31,24,storm,twister
37,31,25,destiny,fate
37,31,26,pregnancy,withchild
37,31,27,hunting,killing
37,31,28,miracle,magic
37,31,29,abuse,bully
37,31,30,cancer,tumour
37,31,31,pie,pastry
37,31,32,passion,enthuasiasm
37,31,33,shame,embarrass
37,31,34,economics,finance
37,31,35,guilt,shame
37,31,36,counsel,consult
37,31,37,size,measurement
37,31,38,colony,group
37,31,39,acid,notalkaline
37,31,40,assignment,task
37,31,41,stretch,elastic
37,31,42,democracy,nondictatorship
37,31,43,genius,smart
37,31,44,conservative,restrictive
37,31,45,hurricane,twister
37,31,46,inventor,creator
37,31,47,mix,combine
37,31,48,decision,choice
38,29,1,rumor,heardwords
38,29,2,mystery,unknown
38,29,3,script,writtendialogue
38,29,4,association,company
38,29,5,union,joined
38,29,6,accountant,moneyman
38,29,7,thief,tealeaf
38,29,8,competition,fight
38,29,9,mineral,natural
38,29,10,deposition,letter
38,29,11,correspondence,communication
38,29,12,fuel,power
38,29,13,fear,scaredy
38,29,14,decline,getlow
