condition;ID;gender;age;text;text2;type;resp
2;4;femmina;22;annoiato;mestolo;mouse;mestolo
2;4;femmina;22;carcere;pena;mouse;carcere
2;4;femmina;22;ricatto;schiaffo;mouse;schiaffo
2;4;femmina;22;causa;stomaco;mouse;stomaco
2;4;femmina;22;dentista;fiducioso;mouse;dentista
2;4;femmina;22;infuriato;forchetta;mouse;forchetta
2;4;femmina;22;avventura;vacanza;mouse;vacanza
1;5;Femmina;21;grato;abbraccio;mouse;grato
1;5;Femmina;21;bicicletta;passione;mouse;passione
1;5;Femmina;21;assediato;ferito;mouse;assediato
1;5;Femmina;21;diavolo;prigione;mouse;diavolo
1;5;Femmina;21;insolente;vasca;mouse;insolente
1;5;Femmina;21;ispirato;geranio;mouse;ispirato
1;5;Femmina;21;asilo;motivo;mouse;motivo
1;5;Femmina;21;estasi;sughero;mouse;estasi
1;5;Femmina;21;deforme;tronco;mouse;deforme
1;5;Femmina;21;intelletto;idrante;mouse;intelletto
1;5;Femmina;21;frigido;forcina;mouse;frigido
1;5;Femmina;21;buio;balcone;mouse;buio
1;5;Femmina;21;pentola;mente;mouse;mente
1;5;Femmina;21;corrotto;gonna;mouse;corrotto
1;5;Femmina;21;appetitoso;pizza;mouse;appetitoso
1;5;Femmina;21;brutale;miele;mouse;brutale
1;5;Femmina;21;dono;perspicacia;mouse;perspicacia
1;5;Femmina;21;paletta;collisione;mouse;collisione
1;5;Femmina;21;maglia;vincere;mouse;vincere
1;5;Femmina;21;caos;quaderno;mouse;caos
1;5;Femmina;21;scarafaggio;orribile;mouse;orribile
1;5;Femmina;21;ulivo;ambizione;mouse;ambizione
1;5;Femmina;21;ricatto;schiaffo;mouse;ricatto
1;5;Femmina;21;carcere;pena;mouse;pena
1;5;Femmina;21;vaso;gloria;mouse;gloria
1;5;Femmina;21;muscoloso;debole;mouse;debole
1;5;Femmina;21;cane;cortese;mouse;cortese
1;5;Femmina;21;elefante;innocente;mouse;innocente
1;5;Femmina;21;lenire;ferite;mouse;lenire
1;5;Femmina;21;idiota;scimmia;mouse;idiota
1;5;Femmina;21;farfalla;fantasia;mouse;fantasia
1;5;Femmina;21;stanco;divano;mouse;stanco
1;5;Femmina;21;cappello;rovente;mouse;rovente
1;5;Femmina;21;annoiato;mestolo;mouse;annoiato
1;5;Femmina;21;rasoio;stritolare;mouse;stritolare
1;5;Femmina;21;sedile;agile;mouse;agile
1;5;Femmina;21;grezzo;barile;mouse;grezzo
1;5;Femmina;21;infedele;sposa;mouse;infedele
1;5;Femmina;21;fetido;calza;mouse;fetido
1;5;Femmina;21;veloce;vespa;mouse;veloce
1;5;Femmina;21;statua;audace;mouse;audace
1;5;Femmina;21;pugnale;fortuito;mouse;fortuito
1;5;Femmina;21;gomito;astio;mouse;astio
1;5;Femmina;21;genere;cioccolato;mouse;genere
1;5;Femmina;21;onore;vino;mouse;onore
1;5;Femmina;21;avventura;vacanza;mouse;avventura
1;5;Femmina;21;rancido;insalata;mouse;rancido
1;5;Femmina;21;miracolo;applauso;mouse;miracolo
1;5;Femmina;21;meraviglia;cornice;mouse;meraviglia
1;5;Femmina;21;cavallo;arte;mouse;arte
1;5;Femmina;21;giocattolo;insipido;mouse;insipido
1;5;Femmina;21;riparato;tenda;mouse;riparato
1;5;Femmina;21;atletica;scarpa;mouse;atletica
1;5;Femmina;21;coltello;demonio;mouse;demonio
1;5;Femmina;21;attico;modesto;mouse;modesto
1;5;Femmina;21;camera;cortesia;mouse;cortesia
1;5;Femmina;21;tromba;potenza;mouse;potenza
1;5;Femmina;21;maniaco;ossessione;mouse;maniaco
1;5;Femmina;21;montagna;codardo;mouse;codardo
1;5;Femmina;21;magnifico;zanzara;mouse;magnifico
1;5;Femmina;21;vetro;giustizia;mouse;giustizia
1;5;Femmina;21;febbre;pino;mouse;febbre
1;5;Femmina;21;ostile;nuvoloso;mouse;ostile
1;5;Femmina;21;poltrona;fiducia;mouse;fiducia
1;5;Femmina;21;evidente;serbatoio;mouse;evidente
1;5;Femmina;21;grave;caviglia;mouse;grave
1;5;Femmina;21;intimo;mistico;mouse;mistico
1;5;Femmina;21;occhio;inganno;mouse;inganno
1;5;Femmina;21;natale;albero;mouse;natale
1;5;Femmina;21;gattino;dettaglio;mouse;dettaglio
1;5;Femmina;21;facile;morbido;mouse;facile
1;5;Femmina;21;infuriato;forchetta;mouse;infuriato
1;5;Femmina;21;musica;violino;mouse;musica
1;5;Femmina;21;guarire;ospedale;mouse;guarire
1;5;Femmina;21;dentista;fiducioso;mouse;fiducioso
1;5;Femmina;21;gatto;spaventato;mouse;spaventato
1;5;Femmina;21;lussuria;prateria;mouse;lussuria
1;5;Femmina;21;prestigio;lusso;mouse;prestigio
1;5;Femmina;21;abito;solenne;mouse;solenne
1;5;Femmina;21;puzza;stufa;mouse;puzza
1;5;Femmina;21;eccellenza;diamante;mouse;eccellenza
1;5;Femmina;21;libreria;spazio;mouse;spazio
1;5;Femmina;21;opzione;giacca;mouse;opzione
1;5;Femmina;21;scrivania;pensieroso;mouse;pensieroso
1;5;Femmina;21;disprezzo;sorriso;mouse;disprezzo
1;5;Femmina;21;vittoria;ombrello;mouse;vittoria
1;5;Femmina;21;tavolo;pressione;mouse;pressione
1;5;Femmina;21;lavare;attivare;mouse;attivare
1;5;Femmina;21;incidente;colpa;mouse;colpa
1;5;Femmina;21;crepuscolo;orologio;mouse;crepuscolo
1;5;Femmina;21;specchio;spirito;mouse;spirito
1;5;Femmina;21;latte;fetore;mouse;fetore
1;5;Femmina;21;rosso;bicchiere;mouse;rosso
1;5;Femmina;21;sfera;fase;mouse;fase
1;5;Femmina;21;leggenda;scala;mouse;leggenda
1;5;Femmina;21;paralisi;sedia;mouse;paralisi
1;5;Femmina;21;dollaro;utile;mouse;utile
1;5;Femmina;21;giardino;salute;mouse;salute
1;5;Femmina;21;aereo;allerta;mouse;allerta
1;5;Femmina;21;laureato;dio;mouse;dio
1;5;Femmina;21;umano;morale;mouse;morale
1;5;Femmina;21;piatto;insipido;mouse;insipido
1;5;Femmina;21;freddo;cappotto;mouse;freddo
1;5;Femmina;21;orecchio;disturbare;mouse;disturbare
1;5;Femmina;21;poesia;penna;mouse;poesia
1;5;Femmina;21;fastidio;naso;mouse;fastidio
1;5;Femmina;21;dormire;paradiso;mouse;paradiso
1;5;Femmina;21;caramella;melodia;mouse;melodia
1;5;Femmina;21;finestra;triste;mouse;triste
1;5;Femmina;21;prete;devoto;mouse;devoto
1;5;Femmina;21;mercato;vantaggio;mouse;vantaggio
1;5;Femmina;21;pianta;saggio;mouse;saggio
1;5;Femmina;21;causa;stomaco;mouse;causa
1;5;Femmina;21;immorale;attrezzo;mouse;immorale
1;5;Femmina;21;bocca;riverente;mouse;riverente
1;5;Femmina;21;mobilita;gomma;mouse;mobilita
1;5;Femmina;21;elegante;felpa;mouse;elegante
1;5;Femmina;21;precipizio;orrore;mouse;precipizio
1;5;Femmina;21;burro;tenero;mouse;tenero
1;5;Femmina;21;ottimismo;profumo;mouse;ottimismo
1;6;Femmina;20;muscoloso;debole;mouse esterno;debole
1;6;Femmina;20;dollaro;utile;mouse esterno;utile
1;6;Femmina;20;intimo;mistico;mouse esterno;mistico
1;6;Femmina;20;immorale;attrezzo;mouse esterno;immorale
1;6;Femmina;20;bicicletta;passione;mouse esterno;passione
1;6;Femmina;20;fastidio;naso;mouse esterno;fastidio
1;6;Femmina;20;cavallo;arte;mouse esterno;arte
1;6;Femmina;20;farfalla;fantasia;mouse esterno;fantasia
1;6;Femmina;20;specchio;spirito;mouse esterno;spirito
1;6;Femmina;20;pugnale;fortuito;mouse esterno;fortuito
1;6;Femmina;20;frigido;forcina;mouse esterno;frigido
1;6;Femmina;20;rancido;insalata;mouse esterno;rancido
1;6;Femmina;20;caramella;melodia;mouse esterno;melodia
1;6;Femmina;20;camera;cortesia;mouse esterno;cortesia
1;6;Femmina;20;meraviglia;cornice;mouse esterno;meraviglia
1;6;Femmina;20;ispirato;geranio;mouse esterno;ispirato
1;6;Femmina;20;giocattolo;insipido;mouse esterno;insipido
1;6;Femmina;20;stanco;divano;mouse esterno;stanco
1;6;Femmina;20;disprezzo;sorriso;mouse esterno;disprezzo
1;6;Femmina;20;vittoria;ombrello;mouse esterno;vittoria
1;6;Femmina;20;statua;audace;mouse esterno;audace
1;6;Femmina;20;gattino;dettaglio;mouse esterno;dettaglio
1;6;Femmina;20;corrotto;gonna;mouse esterno;corrotto
1;6;Femmina;20;burro;tenero;mouse esterno;tenero
1;6;Femmina;20;umano;morale;mouse esterno;morale
1;6;Femmina;20;paletta;collisione;mouse esterno;collisione
1;6;Femmina;20;febbre;pino;mouse esterno;febbre
1;6;Femmina;20;precipizio;orrore;mouse esterno;precipizio
1;6;Femmina;20;ostile;nuvoloso;mouse esterno;ostile
1;6;Femmina;20;gatto;spaventato;mouse esterno;spaventato
1;6;Femmina;20;prete;devoto;mouse esterno;devoto
1;6;Femmina;20;laureato;dio;mouse esterno;dio
1;6;Femmina;20;intelletto;idrante;mouse esterno;idrante
1;6;Femmina;20;coltello;demonio;mouse esterno;demonio
1;6;Femmina;20;pianta;saggio;mouse esterno;saggio
1;6;Femmina;20;dono;perspicacia;mouse esterno;perspicacia
1;6;Femmina;20;piatto;insipido;mouse esterno;insipido
1;6;Femmina;20;cane;cortese;mouse esterno;cortese
1;6;Femmina;20;puzza;stufa;mouse esterno;puzza
1;6;Femmina;20;ricatto;schiaffo;mouse esterno;ricatto
1;6;Femmina;20;crepuscolo;orologio;mouse esterno;crepuscolo
1;6;Femmina;20;ulivo;ambizione;mouse esterno;ambizione
1;6;Femmina;20;dormire;paradiso;mouse esterno;paradiso
1;6;Femmina;20;idiota;scimmia;mouse esterno;idiota
1;6;Femmina;20;finestra;triste;mouse esterno;triste
1;6;Femmina;20;pentola;mente;mouse esterno;mente
1;6;Femmina;20;maniaco;ossessione;mouse esterno;ossessione
1;6;Femmina;20;guarire;ospedale;mouse esterno;guarire
1;6;Femmina;20;grato;abbraccio;mouse esterno;grato
1;6;Femmina;20;incidente;colpa;mouse esterno;colpa
1;6;Femmina;20;caos;quaderno;mouse esterno;caos
1;6;Femmina;20;freddo;cappotto;mouse esterno;freddo
1;6;Femmina;20;causa;stomaco;mouse esterno;causa
1;6;Femmina;20;elefante;innocente;mouse esterno;innocente
1;6;Femmina;20;scrivania;pensieroso;mouse esterno;pensieroso
1;6;Femmina;20;poltrona;fiducia;mouse esterno;poltrona
1;6;Femmina;20;magnifico;zanzara;mouse esterno;magnifico
1;6;Femmina;20;carcere;pena;mouse esterno;pena
1;6;Femmina;20;montagna;codardo;mouse esterno;codardo
1;6;Femmina;20;musica;violino;mouse esterno;musica
1;6;Femmina;20;natale;albero;mouse esterno;natale
1;6;Femmina;20;gomito;astio;mouse esterno;astio
1;6;Femmina;20;paralisi;sedia;mouse esterno;paralisi
1;6;Femmina;20;bocca;riverente;mouse esterno;riverente
1;6;Femmina;20;avventura;vacanza;mouse esterno;avventura
1;6;Femmina;20;mercato;vantaggio;mouse esterno;vantaggio
1;6;Femmina;20;leggenda;scala;mouse esterno;leggenda
1;6;Femmina;20;sfera;fase;mouse esterno;fase
1;6;Femmina;20;diavolo;prigione;mouse esterno;diavolo
1;6;Femmina;20;deforme;tronco;mouse esterno;deforme
1;6;Femmina;20;veloce;vespa;mouse esterno;veloce
1;6;Femmina;20;dentista;fiducioso;mouse esterno;fiducioso
1;6;Femmina;20;infuriato;forchetta;mouse esterno;infuriato
1;6;Femmina;20;tromba;potenza;mouse esterno;potenza
1;6;Femmina;20;tavolo;pressione;mouse esterno;pressione
1;6;Femmina;20;lavare;attivare;mouse esterno;attivare
1;6;Femmina;20;occhio;inganno;mouse esterno;inganno
1;6;Femmina;20;riparato;tenda;mouse esterno;riparato
1;6;Femmina;20;aereo;allerta;mouse esterno;allerta
1;6;Femmina;20;ottimismo;profumo;mouse esterno;profumo
1;6;Femmina;20;orecchio;disturbare;mouse esterno;disturbare
1;6;Femmina;20;assediato;ferito;mouse esterno;assediato
1;6;Femmina;20;grave;caviglia;mouse esterno;grave
1;6;Femmina;20;sedile;agile;mouse esterno;agile
1;6;Femmina;20;appetitoso;pizza;mouse esterno;appetitoso
1;6;Femmina;20;attico;modesto;mouse esterno;modesto
1;6;Femmina;20;elegante;felpa;mouse esterno;elegante
1;6;Femmina;20;vaso;gloria;mouse esterno;gloria
1;6;Femmina;20;libreria;spazio;mouse esterno;spazio
1;6;Femmina;20;cappello;rovente;mouse esterno;rovente
1;6;Femmina;20;vetro;giustizia;mouse esterno;giustizia
1;6;Femmina;20;maglia;vincere;mouse esterno;vincere
1;6;Femmina;20;asilo;motivo;mouse esterno;motivo
1;6;Femmina;20;grezzo;barile;mouse esterno;grezzo
1;6;Femmina;20;genere;cioccolato;mouse esterno;genere
1;6;Femmina;20;lenire;ferite;mouse esterno;lenire
1;6;Femmina;20;giardino;salute;mouse esterno;salute
1;6;Femmina;20;miracolo;applauso;mouse esterno;applauso
1;6;Femmina;20;prestigio;lusso;mouse esterno;prestigio
1;6;Femmina;20;estasi;sughero;mouse esterno;estasi
1;6;Femmina;20;facile;morbido;mouse esterno;facile
1;6;Femmina;20;eccellenza;diamante;mouse esterno;eccellenza
1;6;Femmina;20;atletica;scarpa;mouse esterno;atletica
1;6;Femmina;20;rasoio;stritolare;mouse esterno;stritolare
1;6;Femmina;20;rosso;bicchiere;mouse esterno;rosso
1;6;Femmina;20;opzione;giacca;mouse esterno;opzione
1;6;Femmina;20;fetido;calza;mouse esterno;fetido
1;6;Femmina;20;evidente;serbatoio;mouse esterno;evidente
1;6;Femmina;20;latte;fetore;mouse esterno;fetore
1;6;Femmina;20;buio;balcone;mouse esterno;buio
1;6;Femmina;20;poesia;penna;mouse esterno;poesia
1;6;Femmina;20;insolente;vasca;mouse esterno;insolente
1;6;Femmina;20;mobilita;gomma;mouse esterno;mobilita
1;6;Femmina;20;abito;solenne;mouse esterno;solenne
1;6;Femmina;20;scarafaggio;orribile;mouse esterno;orribile
1;6;Femmina;20;brutale;miele;mouse esterno;brutale
1;6;Femmina;20;lussuria;prateria;mouse esterno;lussuria
1;6;Femmina;20;infedele;sposa;mouse esterno;infedele
1;6;Femmina;20;onore;vino;mouse esterno;onore
1;6;Femmina;20;annoiato;mestolo;mouse esterno;annoiato
2;7;F;24;rasoio;stritolare;trackpad;rasoio
2;7;F;24;poesia;penna;trackpad;penna
2;7;F;24;eccellenza;diamante;trackpad;diamante
2;7;F;24;asilo;motivo;trackpad;asilo
2;7;F;24;appetitoso;pizza;trackpad;pizza
2;7;F;24;occhio;inganno;trackpad;occhio
2;7;F;24;poltrona;fiducia;trackpad;poltrona
2;7;F;24;precipizio;orrore;trackpad;precipizio
2;7;F;24;aereo;allerta;trackpad;aereo
2;7;F;24;pugnale;fortuito;trackpad;pugnale
2;7;F;24;tavolo;pressione;trackpad;tavolo
2;7;F;24;lenire;ferite;trackpad;ferite
2;7;F;24;intimo;mistico;trackpad;intimo
2;7;F;24;grezzo;barile;trackpad;barile
2;7;F;24;lavare;attivare;trackpad;lavare
2;7;F;24;prestigio;lusso;trackpad;lusso
2;7;F;24;musica;violino;trackpad;violino
2;7;F;24;burro;tenero;trackpad;burro
2;7;F;24;causa;stomaco;trackpad;stomaco
2;7;F;24;muscoloso;debole;trackpad;muscoloso
2;7;F;24;rancido;insalata;trackpad;insalata
2;7;F;24;vaso;gloria;trackpad;vaso
2;7;F;24;assediato;ferito;trackpad;ferito
2;7;F;24;veloce;vespa;trackpad;vespa
2;7;F;24;atletica;scarpa;trackpad;scarpa
2;7;F;24;cavallo;arte;trackpad;cavallo
2;7;F;24;scarafaggio;orribile;trackpad;scarafaggio
2;7;F;24;crepuscolo;orologio;trackpad;orologio
2;7;F;24;guarire;ospedale;trackpad;ospedale
2;7;F;24;mercato;vantaggio;trackpad;mercato
2;7;F;24;puzza;stufa;trackpad;stufa
2;7;F;24;diavolo;prigione;trackpad;prigione
2;7;F;24;rosso;bicchiere;trackpad;bicchiere
2;7;F;24;specchio;spirito;trackpad;specchio
2;7;F;24;umano;morale;trackpad;umano
2;7;F;24;facile;morbido;trackpad;morbido
2;7;F;24;evidente;serbatoio;trackpad;serbatoio
2;7;F;24;bicicletta;passione;trackpad;bicicletta
2;7;F;24;elegante;felpa;trackpad;felpa
2;7;F;24;dollaro;utile;trackpad;dollaro
2;7;F;24;annoiato;mestolo;trackpad;mestolo
2;7;F;24;leggenda;scala;trackpad;scala
2;7;F;24;grato;abbraccio;trackpad;abbraccio
2;7;F;24;pianta;saggio;trackpad;pianta
2;7;F;24;latte;fetore;trackpad;latte
2;7;F;24;montagna;codardo;trackpad;montagna
2;7;F;24;vittoria;ombrello;trackpad;ombrello
2;7;F;24;laureato;dio;trackpad;laureato
2;7;F;24;infedele;sposa;trackpad;sposa
2;7;F;24;lussuria;prateria;trackpad;prateria
2;7;F;24;statua;audace;trackpad;statua
2;7;F;24;carcere;pena;trackpad;carcere
2;7;F;24;insolente;vasca;trackpad;vasca
2;7;F;24;natale;albero;trackpad;albero
2;7;F;24;ulivo;ambizione;trackpad;ulivo
2;7;F;24;fetido;calza;trackpad;calza
2;7;F;24;pentola;mente;trackpad;pentola
2;7;F;24;vetro;giustizia;trackpad;vetro
2;7;F;24;brutale;miele;trackpad;miele
2;7;F;24;coltello;demonio;trackpad;coltello
2;7;F;24;ottimismo;profumo;trackpad;profumo
2;7;F;24;onore;vino;trackpad;vino
2;7;F;24;disprezzo;sorriso;trackpad;sorriso
2;7;F;24;intelletto;idrante;trackpad;idrante
2;7;F;24;cappello;rovente;trackpad;cappello
2;7;F;24;idiota;scimmia;trackpad;scimmia
2;7;F;24;finestra;triste;trackpad;finestra
2;7;F;24;riparato;tenda;trackpad;tenda
2;7;F;24;fastidio;naso;trackpad;naso
2;7;F;24;paralisi;sedia;trackpad;sedia
2;7;F;24;dono;perspicacia;trackpad;dono
2;7;F;24;tromba;potenza;trackpad;tromba
2;7;F;24;giocattolo;insipido;trackpad;giocattolo
2;7;F;24;attico;modesto;trackpad;attico
2;7;F;24;gattino;dettaglio;trackpad;gattino
2;7;F;24;genere;cioccolato;trackpad;cioccolato
2;7;F;24;maniaco;ossessione;trackpad;ossessione
2;7;F;24;avventura;vacanza;trackpad;vacanza
2;7;F;24;maglia;vincere;trackpad;maglia
2;7;F;24;bocca;riverente;trackpad;bocca
2;7;F;24;grave;caviglia;trackpad;caviglia
2;7;F;24;frigido;forcina;trackpad;forcina
2;7;F;24;stanco;divano;trackpad;divano
2;7;F;24;ispirato;geranio;trackpad;geranio
2;7;F;24;magnifico;zanzara;trackpad;zanzara
2;7;F;24;abito;solenne;trackpad;abito
2;7;F;24;elefante;innocente;trackpad;elefante
2;7;F;24;immorale;attrezzo;trackpad;attrezzo
2;7;F;24;cane;cortese;trackpad;cane
2;7;F;24;dormire;paradiso;trackpad;dormire
2;7;F;24;buio;balcone;trackpad;balcone
2;7;F;24;paletta;collisione;trackpad;paletta
2;7;F;24;incidente;colpa;trackpad;incidente
2;7;F;24;orecchio;disturbare;trackpad;orecchio
2;7;F;24;ostile;nuvoloso;trackpad;nuvoloso
2;7;F;24;meraviglia;cornice;trackpad;cornice
2;7;F;24;scrivania;pensieroso;trackpad;scrivania
2;7;F;24;mobilita;gomma;trackpad;gomma
2;7;F;24;estasi;sughero;trackpad;sughero
2;7;F;24;infuriato;forchetta;trackpad;forchetta
2;7;F;24;miracolo;applauso;trackpad;applauso
2;7;F;24;febbre;pino;trackpad;pino
2;7;F;24;freddo;cappotto;trackpad;cappotto
2;7;F;24;sedile;agile;trackpad;sedile
2;7;F;24;sfera;fase;trackpad;sfera
2;7;F;24;farfalla;fantasia;trackpad;farfalla
2;7;F;24;corrotto;gonna;trackpad;gonna
2;7;F;24;caramella;melodia;trackpad;caramella
2;7;F;24;dentista;fiducioso;trackpad;dentista
2;7;F;24;camera;cortesia;trackpad;camera
2;7;F;24;prete;devoto;trackpad;prete
2;7;F;24;opzione;giacca;trackpad;giacca
2;7;F;24;deforme;tronco;trackpad;tronco
2;7;F;24;gatto;spaventato;trackpad;gatto
2;7;F;24;giardino;salute;trackpad;giardino
2;7;F;24;gomito;astio;trackpad;gomito
2;7;F;24;caos;quaderno;trackpad;quaderno
2;7;F;24;ricatto;schiaffo;trackpad;schiaffo
2;7;F;24;piatto;insipido;trackpad;piatto
2;7;F;24;libreria;spazio;trackpad;libreria
2;8;maschio;22;paralisi;sedia;mouse esterno;sedia
2;8;maschio;22;finestra;triste;mouse esterno;finestra
2;8;maschio;22;laureato;dio;mouse esterno;laureato
2;8;maschio;22;veloce;vespa;mouse esterno;vespa
2;8;maschio;22;prestigio;lusso;mouse esterno;lusso
2;8;maschio;22;tavolo;pressione;mouse esterno;tavolo
2;8;maschio;22;rosso;bicchiere;mouse esterno;bicchiere
2;8;maschio;22;stanco;divano;mouse esterno;divano
2;8;maschio;22;immorale;attrezzo;mouse esterno;attrezzo
2;8;maschio;22;ulivo;ambizione;mouse esterno;ulivo
2;8;maschio;22;burro;tenero;mouse esterno;burro
2;8;maschio;22;pianta;saggio;mouse esterno;pianta
2;8;maschio;22;elegante;felpa;mouse esterno;felpa
2;8;maschio;22;statua;audace;mouse esterno;statua
2;8;maschio;22;cavallo;arte;mouse esterno;cavallo
2;8;maschio;22;rancido;insalata;mouse esterno;insalata
2;8;maschio;22;assediato;ferito;mouse esterno;ferito
2;8;maschio;22;rasoio;stritolare;mouse esterno;rasoio
2;8;maschio;22;opzione;giacca;mouse esterno;giacca
2;8;maschio;22;ostile;nuvoloso;mouse esterno;nuvoloso
2;8;maschio;22;miracolo;applauso;mouse esterno;applauso
2;8;maschio;22;libreria;spazio;mouse esterno;libreria
2;8;maschio;22;vetro;giustizia;mouse esterno;vetro
2;8;maschio;22;ispirato;geranio;mouse esterno;geranio
2;8;maschio;22;poesia;penna;mouse esterno;penna
2;8;maschio;22;vaso;gloria;mouse esterno;vaso
2;8;maschio;22;avventura;vacanza;mouse esterno;vacanza
2;8;maschio;22;dollaro;utile;mouse esterno;dollaro
2;8;maschio;22;annoiato;mestolo;mouse esterno;mestolo
2;8;maschio;22;sfera;fase;mouse esterno;sfera
2;8;maschio;22;occhio;inganno;mouse esterno;occhio
2;8;maschio;22;umano;morale;mouse esterno;umano
2;8;maschio;22;lenire;ferite;mouse esterno;ferite
2;8;maschio;22;pentola;mente;mouse esterno;pentola
2;8;maschio;22;gomito;astio;mouse esterno;gomito
2;8;maschio;22;cane;cortese;mouse esterno;cane
2;8;maschio;22;frigido;forcina;mouse esterno;forcina
2;8;maschio;22;dormire;paradiso;mouse esterno;dormire
2;8;maschio;22;deforme;tronco;mouse esterno;tronco
2;8;maschio;22;infuriato;forchetta;mouse esterno;forchetta
2;8;maschio;22;intimo;mistico;mouse esterno;intimo
2;8;maschio;22;abito;solenne;mouse esterno;abito
2;8;maschio;22;freddo;cappotto;mouse esterno;cappotto
2;8;maschio;22;fetido;calza;mouse esterno;calza
2;8;maschio;22;natale;albero;mouse esterno;albero
2;8;maschio;22;bicicletta;passione;mouse esterno;bicicletta
2;8;maschio;22;idiota;scimmia;mouse esterno;scimmia
2;8;maschio;22;ottimismo;profumo;mouse esterno;profumo
2;8;maschio;22;giardino;salute;mouse esterno;giardino
2;8;maschio;22;latte;fetore;mouse esterno;latte
2;8;maschio;22;montagna;codardo;mouse esterno;montagna
2;8;maschio;22;maglia;vincere;mouse esterno;maglia
2;8;maschio;22;crepuscolo;orologio;mouse esterno;orologio
2;8;maschio;22;attico;modesto;mouse esterno;attico
2;8;maschio;22;giocattolo;insipido;mouse esterno;giocattolo
2;8;maschio;22;asilo;motivo;mouse esterno;asilo
2;8;maschio;22;prete;devoto;mouse esterno;prete
2;8;maschio;22;carcere;pena;mouse esterno;carcere
2;8;maschio;22;genere;cioccolato;mouse esterno;cioccolato
2;8;maschio;22;diavolo;prigione;mouse esterno;prigione
2;8;maschio;22;corrotto;gonna;mouse esterno;gonna
2;8;maschio;22;onore;vino;mouse esterno;vino
2;8;maschio;22;piatto;insipido;mouse esterno;piatto
2;8;maschio;22;appetitoso;pizza;mouse esterno;pizza
2;8;maschio;22;camera;cortesia;mouse esterno;camera
2;8;maschio;22;vittoria;ombrello;mouse esterno;ombrello
2;8;maschio;22;lussuria;prateria;mouse esterno;prateria
