"","participant_id","trial_id","stimulus","response_option_1","response_option_2","response","accuracy"
"332",5,8,"finestra giacca","CLIETTONDOLA","FRICOTTELA",1,"Correct"
"333",5,9,"acqua tenda","POZZANELLA","IDRANGIA",1,"Correct"
"334",5,10,"vaso albero","CERBOSCELLO","FIORICELLO",2,"Correct"
"335",5,11,"specchio fazzoletto","ROSCESCOLO","SGUARELLIO",2,"Correct"
"336",5,12,"finestra insalata","CLIETTOLA","LAVESCIA",2,"Incorrect"
"337",5,13,"torta piazza","CINCOTTELLA","ERRACIOLINA",2,"Incorrect"
"338",5,14,"insalata giacca","VESTINETTA","GOCCOTTELLA",1,"Correct"
"339",5,15,"acqua giacca","LAVESCIA","PANCOTTELLA",2,"Incorrect"
"340",5,16,"tenda piazza","BANDINAIA","POZZONELLA",1,"Correct"
"341",5,17,"torta scarpa","PANCOTTELLA","MURANTURIA",1,"Correct"
"342",5,18,"specchio prato","SEDINOCCIO","SPURIALLIO",2,"Correct"
"343",5,19,"fazzoletto albero","ROCCERIOLO","FIORECCIANDOLO",1,"Incorrect"
"344",5,20,"tramonto albero","FIORINELLO","ROSCESCOLO",2,"Correct"
"345",5,21,"tenda camera","CAPPETTELLA","SDRANZIA",2,"Correct"
"346",5,22,"muro specchio","FIORECCIANDOLO","CROIETTOLO",2,"Correct"
"347",5,23,"bambola roccia","CLIETTONDOLA","COSTRELLINA",2,"Correct"
"348",5,24,"piazza camera","SENDINAIA","CLICCATTOLA",2,"Incorrect"
"349",5,25,"muro tavolo","CIGOLITELLO","RABELLIMENTO",2,"Incorrect"
"350",5,26,"libro martello","PICATTOLO","SDRAIOLIO",1,"Correct"
"351",5,27,"roccia piazza","IDRATOLANA","PALCAVERIA",2,"Correct"
"352",5,28,"finestra acqua","POZZONELLA","APRIATTOLA",1,"Correct"
"353",5,29,"specchio violino","VISUONDOLO","SUONISCRIO",1,"Correct"
"354",5,30,"tenda giacca","COSTRELLINA","GIUBBITINA",2,"Correct"
"355",5,31,"tramonto libro","LUMERSTERSIMO","SUONACARIO",1,"Correct"
"356",5,32,"libro violino","SUONISCRIO","FIONCOLIOLO",1,"Correct"
"357",5,33,"torta tenda","SICCOTTELLA","POLIETTOLA",2,"Incorrect"
"358",5,34,"specchio martello","NARAMPICOLO","SPALENTOLO",2,"Correct"
"359",5,35,"violino albero","MUSTONCELLO","SUONANELLO",2,"Incorrect"
"360",5,36,"insalata camera","SICCOTTELLA","COTTOLIOLIA",1,"Incorrect"
"361",5,37,"torta finestra","GHIANCIOLA","POLIETTOLA",2,"Correct"
"362",5,38,"giacca bambola","VESTOLETTA","SDRANZIA",2,"Incorrect"
"363",5,39,"acqua scarpa","CAMATINCIA","IDRATOLANA",2,"Correct"
"364",5,40,"acqua piazza","POZZETTERIA","POZZANELLA",1,"Correct"
"365",5,41,"albero tavolo","LUMERSTERSIMO","PARTONCELLO",2,"Correct"
"366",5,42,"camera giacca","VESTOLETTA","GIUBBIATINA",2,"Correct"
"367",5,43,"scarpa tenda","FRIGLIANZA","SDRAIATURA",2,"Correct"
"368",5,44,"vaso prato","SGUARELLIO","FIONCOLIOLO",2,"Correct"
"369",5,45,"insalata tenda","GIUBBIATURA","FRIGLIANZA",2,"Correct"
"370",5,46,"insalata torta","FRICOTTELA","RETTIELLIA",1,"Correct"
"371",5,47,"prato violino","SUONANELLO","RAPALINCIO",1,"Correct"
"372",5,48,"fazzoletto tavolo","SEDINOCCIO","SDRAIARELLO",2,"Incorrect"
"373",5,49,"martello prato","RAPALINCIO","CROIETTOLO",1,"Correct"
"374",5,50,"specchio albero","SRADINELLO","FIOCOSCRIO",2,"Incorrect"
"375",5,51,"acqua camera","IDRANDINA","BANCOTTINA",1,"Correct"
"376",5,52,"albero prato","FIORICELLO","CERBOSCELLO",2,"Correct"
"377",5,53,"albero libro","SDRANGOLIO","NARAMPICOLO",2,"Correct"
"378",5,54,"libro prato","PARTONCELLO","FIOCOSCRIO",1,"Incorrect"
"379",5,55,"bambola torta","CENSARELLINA","PALCAVERIA",1,"Correct"
"380",5,56,"roccia insalata","SDRAIATURA","ERRACIOLINA",2,"Correct"
"381",5,57,"specchio tavolo","SDRANGOLIO","FIORARIOLO",2,"Incorrect"
"382",5,58,"torta camera","SICCOTTELA","BANDINAIA",1,"Correct"
"383",5,59,"giacca scarpa","GIUBBIATURA","POZZETTERIA",1,"Correct"
"384",5,60,"camera scarpa","RETTIELLIA","SENDINAIA",2,"Incorrect"
"385",5,61,"violino tramonto","VISUONDOLO","SUONANNARIO",1,"Incorrect"
"386",5,62,"scarpa roccia","CINCOTTELLA","MURANTURIA",2,"Correct"
"387",5,63,"finestra piazza","TERNOTELLA","GIAPRIATOLA",2,"Correct"
"388",5,64,"vaso tramonto","GRAMINELLO","FIORARIOLO",2,"Correct"
"389",5,65,"roccia acqua","IDRACIOLA","IDRANDINA",1,"Correct"
"390",5,66,"acqua torta","GIAPRIATOLA","GOCCOTTELLA",2,"Correct"
"391",5,67,"roccia finestra","GIUBBIATINA","MURICATTOLA",2,"Correct"
"392",5,68,"acqua insalata","CENSARELLINA","IDRANGIA",2,"Correct"
"393",5,69,"tramonto tavolo","SPALENTOLO","SDRAIOLIO",1,"Incorrect"
"394",5,70,"vaso fazzoletto","CIGOLITELLO","FIORINELLO",1,"Incorrect"
"395",5,71,"torta roccia","GHIANCIOLA","COTTOLIOLIA",1,"Correct"
"396",5,72,"scarpa finestra","MURICATTOLA","CLICCATTOLA",1,"Incorrect"
"397",5,73,"tenda finestra","IDRACIOLA","TERNOTELLA",1,"Incorrect"
"398",5,74,"vaso violino","ARMORICELLO","FIOTTINO",1,"Correct"
"399",5,75,"fazzoletto prato","FIORISITOLO","FIOTTINO",1,"Incorrect"
"400",5,76,"libro vaso","FIORISITOLO","MUSTONCELLO",1,"Correct"
"401",5,77,"camera finestra","VESTINETTA","APRIATTOLA",1,"Incorrect"
"402",5,78,"specchio libro","RABELLIMENTO","SUONCOLLO",2,"Incorrect"
"403",5,79,"tavolo vaso","SRADINELLO","GRAMINELLO",1,"Incorrect"
"404",5,80,"violino martello","ARMORICELLO","SUONACARIO",1,"Incorrect"
"405",5,81,"martello vaso","PICATTOLO","ROCCERIOLO",2,"Correct"
"406",6,1,"finestra scarpa","BANDINAIA","CLICCATTOLA",2,"Correct"
"407",6,2,"martello violino","NARAMPICOLO","SUONACARIO",2,"Correct"
"408",6,3,"albero tramonto","ROSCESCOLO","SUONANELLO",1,"Correct"
"409",6,4,"fazzoletto prato","FIOTTINO","SEDINOCCIO",1,"Correct"
"410",6,5,"torta acqua","GOCCOTTELLA","PALCAVERIA",1,"Correct"
"411",6,6,"albero specchio","SRADINELLO","SDRANGOLIO",2,"Incorrect"
"412",6,7,"camera insalata","COTTOLIOLIA","IMMONTURA",2,"Incorrect"
"413",6,8,"tenda camera","POZZONELLA","SDRANZIA",2,"Correct"
"414",6,9,"torta piazza","CAMATINCIA","CINCOTTELLA",1,"Incorrect"
"415",6,10,"finestra torta","ARMONTURIA","POLIETTOLA",1,"Incorrect"
"416",6,11,"fazzoletto vaso","FIORINELLO","PARTONCELLO",1,"Correct"
"417",6,12,"roccia camera","FRIGLIANZA","ARMONTURIA",2,"Correct"
"418",6,13,"acqua insalata","PANCOTTELLA","IDRANGIA",2,"Correct"
"419",6,14,"tramonto vaso","RABELLIMENTO","FIORARIOLO",2,"Correct"
"420",6,15,"finestra piazza","COTTOLIOLIA","GIAPRIATOLA",2,"Correct"
"421",6,16,"acqua finestra","POZZONELLA","VESTINETTA",1,"Correct"
"422",6,17,"tenda piazza","RETTIELLIA","BANDINAIA",1,"Incorrect"
"423",6,18,"piazza roccia","PALCAVERIA","GIUBBIATINA",1,"Correct"
"424",6,19,"roccia finestra","CLICCATTOLA","MURICATTOLA",2,"Correct"
"425",6,20,"scarpa roccia","MURANTURIA","SICCOTTELLA",1,"Correct"
"426",6,21,"acqua piazza","ERRACIOLINA","POZZETTERIA",2,"Correct"
"427",6,22,"roccia bambola","SDRAIATURA","COSTRELLINA",2,"Correct"
"428",6,23,"bambola torta","IDRANDINA","CENSARELLINA",2,"Correct"
"429",6,24,"piazza giacca","LAVESCIA","CAMATINCIA",2,"Correct"
"430",6,25,"vaso albero","ROCCERIOLO","FIORICELLO",2,"Correct"
"431",6,26,"muro specchio","CROIETTOLO","FIORARIOLO",1,"Correct"
"432",6,27,"prato libro","SPURIALLIO","FIOCOSCRIO",2,"Correct"
"433",6,28,"torta tenda","SICCOTTELLA","IDRACIOLA",1,"Correct"
"434",6,29,"albero tavolo","VISUONDOLO","PARTONCELLO",2,"Correct"
"435",6,30,"finestra insalata","CLIETTOLA","GOCCOTTELLA",2,"Incorrect"
"436",6,31,"tenda giacca","GIUBBITINA","SENDINAIA",1,"Correct"
"437",6,32,"giacca bambola","SICCOTTELA","VESTOLETTA",2,"Correct"
"438",6,33,"prato albero","CERBOSCELLO","MUSTONCELLO",1,"Correct"
"439",6,34,"martello libro","FIORINELLO","PICATTOLO",2,"Correct"
"440",6,35,"tavolo specchio","SPALENTOLO","SDRANGOLIO",1,"Incorrect"
"441",6,36,"insalata torta","FRICOTTELA","GIUBBIATURA",1,"Correct"
"442",6,37,"tavolo fazzoletto","SEDINOCCIO","CIGOLITELLO",2,"Incorrect"
"443",6,38,"albero violino","MUSTONCELLO","FIORICELLO",2,"Incorrect"
"444",6,39,"muro tavolo","CIGOLITELLO","GRAMINELLO",1,"Correct"
"445",6,40,"martello vaso","FIORECCIANDOLO","ROCCERIOLO",2,"Correct"
"446",6,41,"torta scarpa","CINCOTTELLA","PANCOTTELLA",2,"Correct"
"447",6,42,"acqua scarpa","IDRATOLANA","APRIATTOLA",1,"Correct"
"448",6,43,"tenda roccia","IMMONTURA","FRICOTTELA",1,"Correct"
"449",6,44,"violino libro","SUONANNARIO","SUONISCRIO",2,"Correct"
"450",6,45,"violino prato","SUONANELLO","FIORISITOLO",1,"Correct"
"451",6,46,"giacca insalata","GIUBBITINA","VESTINETTA",1,"Incorrect"
"452",6,47,"prato martello","SDRAIOLIO","RAPALINCIO",2,"Correct"
"453",6,48,"insalata piazza","BANCOTTINA","POLIETTOLA",1,"Correct"
"454",6,49,"violino specchio","VISUONDOLO","FIOTTINO",1,"Correct"
"455",6,50,"scarpa tenda","SDRAIATURA","VESTOLETTA",2,"Incorrect"
"456",6,51,"tavolo prato","SDRAIARELLO","FIOCOSCRIO",1,"Correct"
"457",6,52,"tramonto tavolo","SDRAIOLIO","ROSCESCOLO",2,"Incorrect"
"458",6,53,"camera piazza","SENDINAIA","POZZANELLA",2,"Incorrect"
"459",6,54,"camera giacca","GIUBBIATINA","BANCOTTINA",1,"Correct"
"460",6,55,"tenda finestra","CENSARELLINA","TERNOTELLA",2,"Correct"
"461",6,56,"insalata roccia","SDRANZIA","ERRACIOLINA",2,"Correct"
"462",6,57,"specchio libro","RABELLIMENTO","SUONACARIO",1,"Correct"
"463",6,58,"giacca torta","CAPPETTELLA","TERNOTELLA",2,"Incorrect"
"464",6,59,"giacca acqua","LAVESCIA","CAPPETTELLA",1,"Correct"
"465",6,60,"violino vaso","FIONCOLIOLO","ARMORICELLO",2,"Correct"
"466",6,61,"violino tavolo","CERBOSCELLO","SUONCOLLO",2,"Correct"
"467",6,62,"torta camera","SICCOTTELA","CLIETTONDOLA",1,"Correct"
"468",6,63,"camera acqua","IDRANDINA","MURICATTOLA",1,"Correct"
"469",6,64,"vaso tavolo","GRAMINELLO","SUONCOLLO",1,"Correct"
"470",6,65,"insalata tenda","FRIGLIANZA","COSTRELLINA",2,"Incorrect"
"471",6,66,"acqua roccia","IDRACIOLA","IDRATOLANA",1,"Correct"
"472",6,67,"vaso libro","FIORISITOLO","SDRAIARELLO",1,"Correct"
"473",6,68,"tramonto violino","PICATTOLO","SUONANNARIO",2,"Correct"
"474",6,69,"specchio martello","CROIETTOLO","SPALENTOLO",2,"Correct"
"475",6,70,"scarpa giacca","GIAPRIATOLA","GIUBBIATURA",2,"Correct"
"476",6,71,"roccia torta","IDRANGIA","GHIANCIOLA",1,"Incorrect"
"477",6,72,"albero libro","NARAMPICOLO","SRADINELLO",1,"Correct"
"478",6,73,"camera scarpa","GHIANCIOLA","RETTIELLIA",2,"Correct"
"479",6,74,"prato vaso","FIONCOLIOLO","LUMERSTERSIMO",1,"Correct"
"480",6,75,"fazzoletto specchio","RAPALINCIO","SGUARELLIO",2,"Correct"
"481",6,76,"albero fazzoletto","ARMORICELLO","FIORECCIANDOLO",1,"Incorrect"
"482",6,77,"camera finestra","POZZETTERIA","APRIATTOLA",2,"Correct"
"483",6,78,"finestra giacca","MURANTURIA","CLIETTONDOLA",2,"Correct"
"484",6,79,"tenda acqua","CLIETTOLA","POZZANELLA",2,"Correct"
"485",6,80,"specchio prato","SUONISCRIO","SPURIALLIO",2,"Correct"
"486",6,81,"libro tramonto","LUMERSTERSIMO","SGUARELLIO",1,"Correct"
"487",7,1,"camera tenda","SDRANZIA","GIUBBIATURA",2,"Incorrect"
"488",7,2,"finestra camera","APRIATTOLA","BANDINAIA",1,"Correct"
"489",7,3,"vaso violino","ARMORICELLO","SDRAIARELLO",1,"Correct"
"490",7,4,"muro tavolo","CIGOLITELLO","RABELLIMENTO",2,"Incorrect"
"491",7,5,"tenda scarpa","IDRANGIA","SDRAIATURA",2,"Correct"
"492",7,6,"specchio prato","SDRAIOLIO","SPURIALLIO",1,"Incorrect"
"493",7,7,"camera giacca","POLIETTOLA","GIUBBIATINA",2,"Correct"
"494",7,8,"roccia piazza","POZZETTERIA","PALCAVERIA",1,"Incorrect"
"495",7,9,"piazza giacca","CAMATINCIA","CINCOTTELLA",2,"Incorrect"
"496",7,10,"giacca acqua","SENDINAIA","LAVESCIA",2,"Correct"
"497",7,11,"roccia bambola","CAPPETTELLA","COSTRELLINA",1,"Incorrect"
"498",7,12,"albero prato","CERBOSCELLO","PICATTOLO",1,"Correct"
"499",7,13,"albero tavolo","PARTONCELLO","ROCCERIOLO",1,"Correct"
"500",7,14,"acqua torta","GOCCOTTELLA","GIAPRIATOLA",1,"Correct"
"501",7,15,"albero vaso","FIORICELLO","ARMORICELLO",1,"Correct"
"502",7,16,"tavolo prato","FIORICELLO","SDRAIARELLO",2,"Correct"
"503",7,17,"acqua insalata","POZZANELLA","IDRANGIA",1,"Incorrect"
"504",7,18,"giacca torta","CLICCATTOLA","CAPPETTELLA",2,"Correct"
"505",7,19,"violino libro","SUONISCRIO","MUSTONCELLO",1,"Correct"
"506",7,20,"prato vaso","SUONISCRIO","FIONCOLIOLO",2,"Correct"
"507",7,21,"bambola torta","MURICATTOLA","CENSARELLINA",2,"Correct"
"508",7,22,"scarpa roccia","FRIGLIANZA","MURANTURIA",2,"Correct"
"509",7,23,"tenda insalata","VESTOLETTA","FRIGLIANZA",2,"Correct"
"510",7,24,"piazza acqua","GHIANCIOLA","POZZETTERIA",2,"Correct"
"511",7,25,"scarpa acqua","PALCAVERIA","IDRATOLANA",2,"Correct"
"512",7,26,"violino martello","ROSCESCOLO","SUONACARIO",2,"Correct"
"513",7,27,"scarpa camera","RETTIELLIA","CLIETTOLA",2,"Incorrect"
"514",7,28,"tavolo tramonto","SUONANELLO","SDRAIOLIO",2,"Correct"
"515",7,29,"martello specchio","SPALENTOLO","SUONANNARIO",1,"Correct"
"516",7,30,"torta scarpa","PANCOTTELLA","IDRACIOLA",1,"Correct"
"517",7,31,"tavolo fazzoletto","FIORISITOLO","SEDINOCCIO",2,"Correct"
"518",7,32,"finestra acqua","POZZONELLA","PANCOTTELLA",1,"Correct"
"519",7,33,"torta finestra","TERNOTELLA","POLIETTOLA",1,"Incorrect"
"520",7,34,"torta roccia","MURANTURIA","GHIANCIOLA",1,"Incorrect"
"521",7,35,"tenda torta","GIUBBIATINA","SICCOTTELLA",2,"Correct"
"522",7,36,"specchio albero","FIORINELLO","SRADINELLO",1,"Incorrect"
"523",7,37,"martello vaso","ROCCERIOLO","CROIETTOLO",2,"Incorrect"
"524",7,38,"piazza torta","APRIATTOLA","CINCOTTELLA",1,"Incorrect"
"525",7,39,"fazzoletto specchio","SGUARELLIO","SRADINELLO",1,"Correct"
"526",7,40,"martello prato","FIORECCIANDOLO","RAPALINCIO",1,"Incorrect"
"527",7,41,"camera acqua","IDRANDINA","LAVESCIA",1,"Correct"
"528",7,42,"albero tramonto","SEDINOCCIO","ROSCESCOLO",2,"Correct"
"529",7,43,"tramonto violino","SUONANNARIO","FIORARIOLO",1,"Correct"
"530",7,44,"camera roccia","SDRAIATURA","ARMONTURIA",2,"Correct"
"531",7,45,"piazza tenda","BANDINAIA","COSTRELLINA",1,"Correct"
"532",7,46,"albero fazzoletto","FIORECCIANDOLO","VISUONDOLO",2,"Incorrect"
"533",7,47,"muro specchio","CROIETTOLO","CIGOLITELLO",2,"Incorrect"
"534",7,48,"prato violino","SUONANELLO","FIOCOSCRIO",1,"Correct"
"535",7,49,"vaso fazzoletto","NARAMPICOLO","FIORINELLO",2,"Correct"
"536",7,50,"tavolo violino","LUMERSTERSIMO","SUONCOLLO",2,"Correct"
"537",7,51,"prato fazzoletto","GRAMINELLO","FIOTTINO",1,"Incorrect"
"538",7,52,"libro vaso","FIORISITOLO","SPURIALLIO",2,"Incorrect"
"539",7,53,"roccia tenda","IMMONTURA","SICCOTTELA",1,"Correct"
"540",7,54,"piazza finestra","CLIETTONDOLA","GIAPRIATOLA",2,"Correct"
"541",7,55,"tenda finestra","TERNOTELLA","IDRANDINA",2,"Incorrect"
"542",7,56,"insalata camera","IMMONTURA","COTTOLIOLIA",1,"Incorrect"
"543",7,57,"roccia insalata","ERRACIOLINA","SICCOTTELLA",1,"Correct"
"544",7,58,"insalata torta","FRICOTTELA","CAMATINCIA",1,"Correct"
"545",7,59,"giacca tenda","IDRATOLANA","GIUBBITINA",2,"Correct"
"546",7,60,"giacca finestra","GIUBBITINA","CLIETTONDOLA",1,"Incorrect"
"547",7,61,"albero violino","MUSTONCELLO","FIONCOLIOLO",1,"Correct"
"548",7,62,"violino specchio","VISUONDOLO","SUONACARIO",2,"Incorrect"
"549",7,63,"torta camera","SICCOTTELA","ARMONTURIA",2,"Incorrect"
"550",7,64,"martello libro","PICATTOLO","SDRANGOLIO",1,"Correct"
"551",7,65,"piazza camera","SENDINAIA","BANCOTTINA",2,"Incorrect"
"552",7,66,"tavolo vaso","GRAMINELLO","FIOTTINO",2,"Incorrect"
"553",7,67,"giacca bambola","VESTINETTA","VESTOLETTA",1,"Incorrect"
"554",7,68,"libro specchio","SPALENTOLO","RABELLIMENTO",2,"Correct"
"555",7,69,"roccia acqua","IDRACIOLA","SDRANZIA",1,"Correct"
"556",7,70,"specchio tavolo","SDRANGOLIO","SGUARELLIO",2,"Incorrect"
"557",7,71,"piazza insalata","BANCOTTINA","FRICOTTELA",1,"Correct"
"558",7,72,"tramonto vaso","FIORARIOLO","PARTONCELLO",2,"Incorrect"
"559",7,73,"insalata giacca","VESTINETTA","GOCCOTTELLA",2,"Incorrect"
"560",7,74,"finestra scarpa","ERRACIOLINA","CLICCATTOLA",2,"Correct"
"561",7,75,"libro albero","CERBOSCELLO","NARAMPICOLO",1,"Incorrect"
"562",7,76,"tenda acqua","COTTOLIOLIA","POZZANELLA",2,"Correct"
"563",7,77,"insalata finestra","POZZONELLA","CLIETTOLA",2,"Correct"
"564",7,78,"libro tramonto","RAPALINCIO","LUMERSTERSIMO",2,"Correct"
"565",7,79,"giacca scarpa","GIUBBIATURA","RETTIELLIA",1,"Correct"
"566",7,80,"prato libro","SUONCOLLO","FIOCOSCRIO",2,"Correct"
"567",7,81,"finestra roccia","CENSARELLINA","MURICATTOLA",2,"Correct"
"568",8,1,"albero fazzoletto","FIORISITOLO","FIORECCIANDOLO",2,"Correct"
"569",8,2,"vaso violino","FIORINELLO","ARMORICELLO",2,"Correct"
"570",8,3,"camera acqua","IDRANDINA","GIAPRIATOLA",1,"Correct"
"571",8,4,"roccia acqua","IDRACIOLA","PANCOTTELLA",1,"Correct"
"572",8,5,"tenda giacca","GHIANCIOLA","GIUBBITINA",2,"Correct"
"573",8,6,"prato fazzoletto","FIOTTINO","ROCCERIOLO",1,"Correct"
"574",8,7,"martello prato","RAPALINCIO","NARAMPICOLO",1,"Correct"
"575",8,8,"roccia camera","IMMONTURA","ARMONTURIA",2,"Correct"
"576",8,9,"scarpa roccia","IDRANDINA","MURANTURIA",2,"Correct"
"577",8,10,"insalata finestra","FRIGLIANZA","CLIETTOLA",1,"Incorrect"
"578",8,11,"giacca camera","SDRANZIA","GIUBBIATINA",2,"Correct"
"579",8,12,"giacca acqua","SICCOTTELA","LAVESCIA",2,"Correct"
"580",8,13,"vaso tavolo","GRAMINELLO","SUONCOLLO",1,"Correct"
"581",8,14,"albero tavolo","PARTONCELLO","SUONANELLO",1,"Correct"
"582",8,15,"libro specchio","SDRAIARELLO","RABELLIMENTO",2,"Correct"
"583",8,16,"tavolo prato","SUONISCRIO","SDRAIARELLO",2,"Correct"
"584",8,17,"bambola torta","CENSARELLINA","TERNOTELLA",2,"Incorrect"
"585",8,18,"specchio albero","SRADINELLO","PICATTOLO",2,"Incorrect"
"586",8,19,"libro albero","RABELLIMENTO","NARAMPICOLO",2,"Correct"
"587",8,20,"camera insalata","COTTOLIOLIA","CLIETTONDOLA",2,"Incorrect"
"588",8,21,"vaso prato","FIONCOLIOLO","SEDINOCCIO",1,"Correct"
"589",8,22,"violino prato","SUONANELLO","FIORARIOLO",1,"Correct"
"590",8,23,"tenda torta","IDRANGIA","SICCOTTELLA",1,"Incorrect"
"591",8,24,"albero prato","SDRAIOLIO","CERBOSCELLO",1,"Incorrect"
"592",8,25,"giacca torta","LAVESCIA","CAPPETTELLA",2,"Correct"
"593",8,26,"albero vaso","SPURIALLIO","FIORICELLO",2,"Correct"
"594",8,27,"torta acqua","GOCCOTTELLA","GIUBBIATINA",2,"Incorrect"
"595",8,28,"albero tramonto","ROSCESCOLO","MUSTONCELLO",1,"Correct"
"596",8,29,"tenda finestra","CLICCATTOLA","TERNOTELLA",1,"Incorrect"
"597",8,30,"finestra scarpa","CAPPETTELLA","CLICCATTOLA",1,"Incorrect"
"598",8,31,"violino tavolo","SUONANNARIO","SUONCOLLO",1,"Incorrect"
"599",8,32,"torta camera","APRIATTOLA","SICCOTTELA",2,"Correct"
"600",8,33,"roccia insalata","ERRACIOLINA","POZZANELLA",1,"Correct"
"601",8,34,"scarpa acqua","IDRATOLANA","ERRACIOLINA",1,"Correct"
"602",8,35,"acqua finestra","POZZETTERIA","POZZONELLA",2,"Correct"
"603",8,36,"tenda roccia","CENSARELLINA","IMMONTURA",1,"Incorrect"
"604",8,37,"tramonto violino","ROSCESCOLO","SUONANNARIO",2,"Correct"
"605",8,38,"insalata tenda","CAMATINCIA","FRIGLIANZA",1,"Incorrect"
"606",8,39,"violino albero","MUSTONCELLO","FIORICELLO",2,"Incorrect"
"607",8,40,"camera piazza","SENDINAIA","CLIETTOLA",2,"Incorrect"
"608",8,41,"bambola roccia","COSTRELLINA","IDRACIOLA",2,"Incorrect"
"609",8,42,"martello libro","PICATTOLO","SGUARELLIO",2,"Incorrect"
"610",8,43,"insalata giacca","VESTINETTA","MURICATTOLA",1,"Correct"
"611",8,44,"specchio prato","SPURIALLIO","GRAMINELLO",2,"Incorrect"
"612",8,45,"roccia finestra","BANDINAIA","MURICATTOLA",1,"Incorrect"
"613",8,46,"scarpa tenda","IDRATOLANA","SDRAIATURA",2,"Correct"
"614",8,47,"insalata piazza","BANCOTTINA","COTTOLIOLIA",2,"Incorrect"
"615",8,48,"piazza roccia","PALCAVERIA","CINCOTTELLA",2,"Incorrect"
"616",8,49,"martello specchio","RAPALINCIO","SPALENTOLO",1,"Incorrect"
"617",8,50,"finestra torta","MURANTURIA","POLIETTOLA",1,"Incorrect"
"618",8,51,"libro vaso","ARMORICELLO","FIORISITOLO",1,"Incorrect"
"619",8,52,"tramonto vaso","VISUONDOLO","FIORARIOLO",2,"Correct"
"620",8,53,"scarpa torta","PANCOTTELLA","GOCCOTTELLA",1,"Correct"
"621",8,54,"camera finestra","APRIATTOLA","SENDINAIA",2,"Incorrect"
"622",8,55,"piazza giacca","ARMONTURIA","CAMATINCIA",1,"Incorrect"
"623",8,56,"libro violino","SUONISCRIO","SPALENTOLO",2,"Incorrect"
"624",8,57,"libro tramonto","FIONCOLIOLO","LUMERSTERSIMO",1,"Incorrect"
"625",8,58,"finestra giacca","POZZONELLA","CLIETTONDOLA",2,"Correct"
"626",8,59,"specchio muro","CERBOSCELLO","CROIETTOLO",2,"Correct"
"627",8,60,"torta piazza","FRICOTTELA","CINCOTTELLA",2,"Correct"
"628",8,61,"scarpa giacca","GIUBBIATURA","SICCOTTELLA",1,"Correct"
"629",8,62,"tenda camera","SDRANZIA","GIUBBIATURA",2,"Incorrect"
"630",8,63,"giacca bambola","POLIETTOLA","VESTOLETTA",2,"Correct"
"631",8,64,"tenda acqua","VESTOLETTA","POZZANELLA",2,"Correct"
"632",8,65,"specchio fazzoletto","FIOCOSCRIO","SGUARELLIO",1,"Incorrect"
"633",8,66,"specchio violino","VISUONDOLO","PARTONCELLO",1,"Correct"
"634",8,67,"prato libro","FIOCOSCRIO","CIGOLITELLO",2,"Incorrect"
"635",8,68,"tramonto tavolo","SUONACARIO","SDRAIOLIO",1,"Incorrect"
"636",8,69,"insalata acqua","IDRANGIA","PALCAVERIA",1,"Correct"
"637",8,70,"martello violino","LUMERSTERSIMO","SUONACARIO",1,"Incorrect"
"638",8,71,"scarpa camera","BANCOTTINA","RETTIELLIA",2,"Correct"
"639",8,72,"piazza finestra","VESTINETTA","GIAPRIATOLA",2,"Correct"
"640",8,73,"tenda piazza","SDRAIATURA","BANDINAIA",1,"Incorrect"
"641",8,74,"torta roccia","COSTRELLINA","GHIANCIOLA",1,"Incorrect"
"642",8,75,"specchio tavolo","SDRANGOLIO","SRADINELLO",1,"Correct"
"643",8,76,"muro tavolo","CIGOLITELLO","FIORECCIANDOLO",2,"Incorrect"
"644",8,77,"fazzoletto tavolo","SEDINOCCIO","FIOTTINO",1,"Correct"
"645",8,78,"fazzoletto vaso","FIORINELLO","CROIETTOLO",1,"Correct"
"646",8,79,"vaso martello","SDRANGOLIO","ROCCERIOLO",2,"Correct"
"647",8,80,"insalata torta","FRICOTTELA","GIUBBITINA",2,"Incorrect"
"648",8,81,"acqua piazza","POZZETTERIA","RETTIELLIA",1,"Correct"
"649",9,1,"specchio libro","FIORISITOLO","RABELLIMENTO",2,"Correct"
"650",9,2,"tenda giacca","GIUBBITINA","TERNOTELLA",2,"Incorrect"
"651",9,3,"muro tavolo","SPALENTOLO","CIGOLITELLO",1,"Incorrect"
"652",9,4,"tenda piazza","BANDINAIA","GIUBBIATURA",2,"Incorrect"
"653",9,5,"roccia acqua","IDRACIOLA","CLICCATTOLA",1,"Correct"
"654",9,6,"prato vaso","FIONCOLIOLO","RABELLIMENTO",1,"Correct"
"655",9,7,"scarpa roccia","MURANTURIA","BANDINAIA",1,"Correct"
"656",9,8,"vaso violino","SDRAIARELLO","ARMORICELLO",2,"Correct"
"657",9,9,"insalata acqua","SDRANZIA","IDRANGIA",2,"Correct"
"658",9,10,"giacca acqua","CINCOTTELLA","LAVESCIA",1,"Incorrect"
"659",9,11,"vaso tavolo","CERBOSCELLO","GRAMINELLO",2,"Correct"
"660",9,12,"roccia bambola","COSTRELLINA","PALCAVERIA",1,"Correct"
"661",9,13,"torta giacca","PANCOTTELLA","CAPPETTELLA",2,"Correct"
"662",9,14,"fazzoletto specchio","ROSCESCOLO","SGUARELLIO",1,"Incorrect"
"663",9,15,"tavolo specchio","SUONCOLLO","SDRANGOLIO",1,"Incorrect"
