"","participant_id","rt","trial_id","gender","age","language","speech_therapy","mental_conditions","sentence","test_item","phenomenon","condition","response","accuracy","repetition","stability"
"173","481645",3181.69999992847,53,"male",23,"english","no","no","The police officer who aided the brilliant detectives reportedly disguised himself to get more information","TS 5","Anaphora","grammatical","c",1,3,0
"174","481645",3928.39999997616,55,"male",23,"english","no","no","The police officer who aided the brilliant detectives reportedly disguised himself to get more information","TS 5","Anaphora","grammatical","c",1,4,0
"175","481645",2139.29999995232,59,"male",23,"english","no","no","The police officer who aided the brilliant detectives reportedly disguised himself to get more information","TS 5","Anaphora","grammatical","c",1,5,0
"176","481645",4315.30000007153,61,"male",23,"english","no","no","The police officer who aided the brilliant detectives reportedly disguised himself to get more information","TS 5","Anaphora","grammatical","c",1,6,0
"177","481645",1873.60000002384,70,"male",23,"english","no","no","The police officer who aided the brilliant detectives reportedly disguised himself to get more information","TS 5","Anaphora","grammatical","c",1,7,0
"178","481645",1130.79999995232,71,"male",23,"english","no","no","The police officer who aided the brilliant detectives reportedly disguised himself to get more information","TS 5","Anaphora","grammatical","c",1,8,0
"179","481645",3596.39999997616,97,"male",23,"english","no","no","The police officer who aided the brilliant detectives reportedly disguised himself to get more information","TS 5","Anaphora","grammatical","c",1,9,0
"180","481645",1835.09999990463,108,"male",23,"english","no","no","The police officer who aided the brilliant detectives reportedly disguised himself to get more information","TS 5","Anaphora","grammatical","c",1,10,0
"181","481645",5083.80000007153,30,"male",23,"english","no","no","The football referee who argued with the large quarterbacks surprisingly excused themselves from the important game","TS 6","Anaphora","ungrammatical","c",0,1,NA
"182","481645",2748.89999997616,31,"male",23,"english","no","no","The football referee who argued with the large quarterbacks surprisingly excused themselves from the important game","TS 6","Anaphora","ungrammatical","c",0,2,0
"183","481645",6038.79999995232,32,"male",23,"english","no","no","The football referee who argued with the large quarterbacks surprisingly excused themselves from the important game","TS 6","Anaphora","ungrammatical","c",0,3,0
"184","481645",2072.69999992847,41,"male",23,"english","no","no","The football referee who argued with the large quarterbacks surprisingly excused themselves from the important game","TS 6","Anaphora","ungrammatical","c",0,4,0
"185","481645",2773.70000004768,48,"male",23,"english","no","no","The football referee who argued with the large quarterbacks surprisingly excused themselves from the important game","TS 6","Anaphora","ungrammatical","c",0,5,0
"186","481645",3575.59999990463,60,"male",23,"english","no","no","The football referee who argued with the large quarterbacks surprisingly excused themselves from the important game","TS 6","Anaphora","ungrammatical","c",0,6,0
"187","481645",7939,64,"male",23,"english","no","no","The football referee who argued with the large quarterbacks surprisingly excused themselves from the important game","TS 6","Anaphora","ungrammatical","c",0,7,0
"188","481645",2272.5,68,"male",23,"english","no","no","The football referee who argued with the large quarterbacks surprisingly excused themselves from the important game","TS 6","Anaphora","ungrammatical","c",0,8,0
"189","481645",712,82,"male",23,"english","no","no","The football referee who argued with the large quarterbacks surprisingly excused themselves from the important game","TS 6","Anaphora","ungrammatical","c",0,9,0
"190","481645",2356.70000004768,86,"male",23,"english","no","no","The football referee who argued with the large quarterbacks surprisingly excused themselves from the important game","TS 6","Anaphora","ungrammatical","c",0,10,0
"191","481645",13422.1000000238,11,"male",23,"english","no","no","The somber minister who conversed with the religious scholars usually presented themselves as very open-minded","TS 7","Anaphora","ungrammatical","c",0,1,NA
"192","481645",3028.80000007153,17,"male",23,"english","no","no","The somber minister who conversed with the religious scholars usually presented themselves as very open-minded","TS 7","Anaphora","ungrammatical","c",0,2,0
"193","481645",30734.7999999523,22,"male",23,"english","no","no","The somber minister who conversed with the religious scholars usually presented themselves as very open-minded","TS 7","Anaphora","ungrammatical","c",0,3,0
"194","481645",1227.70000004768,23,"male",23,"english","no","no","The somber minister who conversed with the religious scholars usually presented themselves as very open-minded","TS 7","Anaphora","ungrammatical","c",0,4,0
"195","481645",6886.60000002384,63,"male",23,"english","no","no","The somber minister who conversed with the religious scholars usually presented themselves as very open-minded","TS 7","Anaphora","ungrammatical","c",0,5,0
"196","481645",4283.20000004768,67,"male",23,"english","no","no","The somber minister who conversed with the religious scholars usually presented themselves as very open-minded","TS 7","Anaphora","ungrammatical","c",0,6,0
"197","481645",2922.5,73,"male",23,"english","no","no","The somber minister who conversed with the religious scholars usually presented themselves as very open-minded","TS 7","Anaphora","ungrammatical","c",0,7,0
"198","481645",1513.29999995232,75,"male",23,"english","no","no","The somber minister who conversed with the religious scholars usually presented themselves as very open-minded","TS 7","Anaphora","ungrammatical","c",0,8,0
"199","481645",920.399999976158,78,"male",23,"english","no","no","The somber minister who conversed with the religious scholars usually presented themselves as very open-minded","TS 7","Anaphora","ungrammatical","c",0,9,0
"200","481645",7074.5,98,"male",23,"english","no","no","The somber minister who conversed with the religious scholars usually presented themselves as very open-minded","TS 7","Anaphora","ungrammatical","n",1,10,1
"201","481645",6697.5,12,"male",23,"english","no","no","The serious general who advised the new corporals seemingly committed themselves to the training regimen","TS 8","Anaphora","ungrammatical","c",0,1,NA
"202","481645",4587.69999992847,18,"male",23,"english","no","no","The serious general who advised the new corporals seemingly committed themselves to the training regimen","TS 8","Anaphora","ungrammatical","c",0,2,0
"203","481645",4125.60000002384,34,"male",23,"english","no","no","The serious general who advised the new corporals seemingly committed themselves to the training regimen","TS 8","Anaphora","ungrammatical","c",0,3,0
"204","481645",4719.19999992847,62,"male",23,"english","no","no","The serious general who advised the new corporals seemingly committed themselves to the training regimen","TS 8","Anaphora","ungrammatical","c",0,4,0
"205","481645",4042.19999992847,74,"male",23,"english","no","no","The serious general who advised the new corporals seemingly committed themselves to the training regimen","TS 8","Anaphora","ungrammatical","c",0,5,0
"206","481645",3299.39999997616,77,"male",23,"english","no","no","The serious general who advised the new corporals seemingly committed themselves to the training regimen","TS 8","Anaphora","ungrammatical","c",0,6,0
"207","481645",1365,79,"male",23,"english","no","no","The serious general who advised the new corporals seemingly committed themselves to the training regimen","TS 8","Anaphora","ungrammatical","c",0,7,0
"208","481645",9730.60000002384,93,"male",23,"english","no","no","The serious general who advised the new corporals seemingly committed themselves to the training regimen","TS 8","Anaphora","ungrammatical","c",0,8,0
"209","481645",6799.29999995232,111,"male",23,"english","no","no","The serious general who advised the new corporals seemingly committed themselves to the training regimen","TS 8","Anaphora","ungrammatical","n",1,9,1
"210","481645",1136.29999995232,112,"male",23,"english","no","no","The serious general who advised the new corporals seemingly committed themselves to the training regimen","TS 8","Anaphora","ungrammatical","n",1,10,0
"211","481645",10024.8999999762,6,"male",23,"english","no","no","The paranoid foreman who supervised the coal miners presumably saved themselves after the awful cave-in","TS 9","Anaphora","ungrammatical","n",1,1,NA
"212","481645",4332.89999997616,13,"male",23,"english","no","no","The paranoid foreman who supervised the coal miners presumably saved themselves after the awful cave-in","TS 9","Anaphora","ungrammatical","c",0,2,1
"213","481645",7140.10000002384,35,"male",23,"english","no","no","The paranoid foreman who supervised the coal miners presumably saved themselves after the awful cave-in","TS 9","Anaphora","ungrammatical","c",0,3,0
"214","481645",10500.7000000477,38,"male",23,"english","no","no","The paranoid foreman who supervised the coal miners presumably saved themselves after the awful cave-in","TS 9","Anaphora","ungrammatical","c",0,4,0
"215","481645",2636.20000004768,45,"male",23,"english","no","no","The paranoid foreman who supervised the coal miners presumably saved themselves after the awful cave-in","TS 9","Anaphora","ungrammatical","c",0,5,0
"216","481645",4209.79999995232,51,"male",23,"english","no","no","The paranoid foreman who supervised the coal miners presumably saved themselves after the awful cave-in","TS 9","Anaphora","ungrammatical","c",0,6,0
