"","participant","fullscreen","html_button_response","exp_duration","mean_duration","med_duration","...1","number","item","internal_name","label_cond","label_word","val_label","type","listname","gender","age","language","monolingual","attention","distractions","notice","easy_hard","about","trial_order","subject","pronoun","picture","prompt","valence","resp.order","critical","exclude","critical_new","corrected","exclude2","valence_crit"
"81","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4648,44,15,"organism_virus","negative","virus",1.71,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",19,"general referent","this","organism_virus.png","Green ball made of little broccolies flying in space",38,"critical2","space","no","space",,,6.89
"82","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4651,8,3,"rebirth_apocalypse","negative","apocalypse",3.24,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",8,"general referent","this","rebirth_apocalypse.png","A bursting stone floor with stones flying in all directions. From the center of the explosion, brown cords grow towards a light coming from above.""",35,"critical2","damage","no","damage",,,2.98
"83","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4653,48,16,"safety_isolation","no_label",,0,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",15,"general referent","this","safety_isolation.png","Clear yellow liquid in thick glass plate wrapped with dense wire mesh. Behind the liquid you can see paradise",59,"critical2","spoon","no","spoon",,,5.9
"84","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4656,58,20,"unity_separation","positive","unity",6.67,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",4,"general referent","this","unity_separation.png","Nerve cells on puzzle pieces that are inserted one after the other into real nerve tissue",31,"critical1","toghether","no","together","together","no",6.75008385243027
"85","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4636,49,17,"ecstasy_agony","positive","ecstasy",7.19,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",20,"general referent","this","ecstasy_agony.png","Jello lying flat on the floor, its soul half moving out of it like steam. Salvador Dali style background.",13,"critical3","hallucinating","no","hallucinating",,,3.22068242925278
"86","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4646,22,8,"museum_sewer","positive","museum",6.67,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",11,"general referent","this","museum_sewer.png","Sewer decorated as an art gallery",67,"critical3","water","no","water",,,7
"87","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4642,62,21,"leader_dictator","negative","dictator",2.77,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",7,"general referent","this","leader_dictator.png","Scepter with gaping mouth and military hat standing on a trophy and being worshiped by particles",69,"critical2","hat","no","hat",,,5.69
"88","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4648,44,15,"organism_virus","negative","virus",1.71,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",19,"general referent","this","organism_virus.png","Green ball made of little broccolies flying in space",38,"critical1","brocoli","no","broccoli","broccoli","no",6
"89","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4650,71,24,"protector_warden","negative","warden",3.5,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",12,"concrete referent","it","protector_warden.png","balloon with jellyfish tentacles protecting a creature beneath them",58,"critical3","help","no","help",,,6.95
"90","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4655,17,6,"security_captivity","negative","captivity",3.14,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",21,"general referent","this","security_captivity.png","Cross section of a wooden box containing an inflatable bouncy castle that looks like a holey cheese.",22,"critical1","cheese","no","cheese",,,6.81
"91","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4649,26,9,"pet_pest","negative","pest",2.67,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",2,"general referent","this","pet_pest.png","Animal with skelleton on the outside looking cute",73,"critical2","ears","no","ears",,,6.26458720531391
"92","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4633,53,18,"blessing_curse","negative","curse",2.9,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",13,"general referent","this","blessing_curse.png","Wooden cannons with transparent blades that shoot water balls into a dry field",55,"critical2","wings","no","wings",,,6.54417502921448
"93","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4635,30,10,"cure_poison","no_label",,0,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",6,"general referent","this","cure_poison.png","Medicine bottle out of glass vanishing on one side letting out blue steam",66,"critical3","cloud","no","cloud",,,6.2
"94","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4652,3,1,"refuge_abyss","no_label",,0,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",3,"general referent","this","refuge_abyss.png","A broad crack in a grass-covered cloud that spirals deeply into it like a colorful vortex",57,"critical2","rainbow","no","rainbow",,,7.3
"95","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4644,40,14,"medley_chaos","positive","medley",6.6,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",14,"general referent","this","medley_chaos.png","Various scraps mixed with Polaroid photos shrink-wrapped in foil in a gold-plated picture frame",81,"critical1","collage","no","collage",,,5.05
"96","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4634,12,4,"creator_destroyer","no_label",,0,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",10,"general referent","this","creator_destroyer.png","Sharp drill drilling through the sky to reach the other side",62,"critical1","mirror","no","mirror",,,5.9
"97","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4635,30,10,"cure_poison","no_label",,0,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",6,"general referent","this","cure_poison.png","Medicine bottle out of glass vanishing on one side letting out blue steam",66,"critical1","bottle","no","bottle",,,5.47
"98","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4653,48,16,"safety_isolation","no_label",,0,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",15,"general referent","this","safety_isolation.png","Clear yellow liquid in thick glass plate wrapped with dense wire mesh. Behind the liquid you can see paradise",59,"critical1","drink","no","drink",,,6.67
"99","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4642,62,21,"leader_dictator","negative","dictator",2.77,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",7,"general referent","this","leader_dictator.png","Scepter with gaping mouth and military hat standing on a trophy and being worshiped by particles",69,"critical1","mouth","no","mouth",,,5.59
"100","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4644,40,14,"medley_chaos","positive","medley",6.6,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",14,"general referent","this","medley_chaos.png","Various scraps mixed with Polaroid photos shrink-wrapped in foil in a gold-plated picture frame",81,"critical2","frame","no","frame",,,5.32
"101","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4637,13,5,"explorer_invader","positive","explorer",5.9,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",0,"general referent","this","explorer_invader.png","Lampshade sits on a jellyfish and makes tracks through a cornfield. Birds eye view",35,"critical2","adventure","no","adventure",,,7.4
"102","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4652,3,1,"refuge_abyss","no_label",,0,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",3,"general referent","this","refuge_abyss.png","A broad crack in a grass-covered cloud that spirals deeply into it like a colorful vortex",57,"critical1","colourful","no","colorful","colorful","no",7.43
"103","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4637,13,5,"explorer_invader","positive","explorer",5.9,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",0,"general referent","this","explorer_invader.png","Lampshade sits on a jellyfish and makes tracks through a cornfield. Birds eye view",35,"critical1","octopus","no","octopus",,,6
"104","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4641,21,7,"haven_prison","no_label",,0,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",1,"general referent","this","haven_prison.png","Pink shore with fluffy clouds being imprisoned",95,"critical3","fluffy","no","fluffy",,,7.11
"105","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4636,49,17,"ecstasy_agony","positive","ecstasy",7.19,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",20,"general referent","this","ecstasy_agony.png","Jello lying flat on the floor, its soul half moving out of it like steam. Salvador Dali style background.",13,"critical2","smoke","no","smoke",,,3.44
"106","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4641,21,7,"haven_prison","no_label",,0,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",1,"general referent","this","haven_prison.png","Pink shore with fluffy clouds being imprisoned",95,"critical1","clouds","no","clouds",,,6.76
"107","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4654,39,13,"salvation_death","no_label",,0,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",23,"general referent","this","salvation_death.png","Fairyish creature rising inside a moon of dead bodies",65,"critical1","aura","no","aura",,,6.45
"108","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4650,71,24,"protector_warden","negative","warden",3.5,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",12,"concrete referent","it","protector_warden.png","balloon with jellyfish tentacles protecting a creature beneath them",58,"critical1","trapped","no","trapped",,,3.33247436115779
"109","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4649,26,9,"pet_pest","negative","pest",2.67,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",2,"general referent","this","pet_pest.png","Animal with skelleton on the outside looking cute",73,"critical1","creature","no","creature",,,6.06
"110","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4635,30,10,"cure_poison","no_label",,0,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",6,"general referent","this","cure_poison.png","Medicine bottle out of glass vanishing on one side letting out blue steam",66,"critical2","liquid","no","liquid",,,5.35
"111","association_107411.csv",603779,1870143,21.1060666666667,16.2041638888889,14.4621416666667,4651,8,3,"rebirth_apocalypse","negative","apocalypse",3.24,"critical","itemlist1","male",31,"englsih","yes","yes","no","no","no","na",8,"general referent","this","rebirth_apocalypse.png","A bursting stone floor with stones flying in all directions. From the center of the explosion, brown cords grow towards a light coming from above.""",35,"critical3","explosion","no","explosion",,,3.17
