participant_id,source_file,age,gender,nationality,first_language,occupation,stem_background,trial_id,trial_order,stimulus,response1,response2,response3,stimulus_valence,response1_valence,response2_valence,response3_valence
cfm_v5_1547643158b1401f003b3f05fc8061e6cde19d4fc4_s,cfm_v5_1547643158b1401f003b3f05fc8061e6cde19d4fc4_s.csv,37,male,american,,Quality Assurance Analyst,,cfm_v5_1547643158b1401f003b3f05fc8061e6cde19d4fc4_s_trial_004,4,biology,soup,steam,engine,4,3,4,4
cfm_v5_1547643158b1401f003b3f05fc8061e6cde19d4fc4_s,cfm_v5_1547643158b1401f003b3f05fc8061e6cde19d4fc4_s.csv,37,male,american,,Quality Assurance Analyst,,cfm_v5_1547643158b1401f003b3f05fc8061e6cde19d4fc4_s_trial_005,5,chemistry,lab,odors,nose,3,3,2,2
cfm_v5_1547643158b1401f003b3f05fc8061e6cde19d4fc4_s,cfm_v5_1547643158b1401f003b3f05fc8061e6cde19d4fc4_s.csv,37,male,american,,Quality Assurance Analyst,,cfm_v5_1547643158b1401f003b3f05fc8061e6cde19d4fc4_s_trial_006,6,life,movie,script,hand,4,4,4,5
cfm_v5_1547643158b1401f003b3f05fc8061e6cde19d4fc4_s,cfm_v5_1547643158b1401f003b3f05fc8061e6cde19d4fc4_s.csv,37,male,american,,Quality Assurance Analyst,,cfm_v5_1547643158b1401f003b3f05fc8061e6cde19d4fc4_s_trial_007,7,physics,airplane,humming,johnny cash,3,2,3,5
cfm_v5_1547643158b1401f003b3f05fc8061e6cde19d4fc4_s,cfm_v5_1547643158b1401f003b3f05fc8061e6cde19d4fc4_s.csv,37,male,american,,Quality Assurance Analyst,,cfm_v5_1547643158b1401f003b3f05fc8061e6cde19d4fc4_s_trial_008,8,university,quad,frisbee,dog,4,3,2,5
cfm_v5_1547643158b1401f003b3f05fc8061e6cde19d4fc4_s,cfm_v5_1547643158b1401f003b3f05fc8061e6cde19d4fc4_s.csv,37,male,american,,Quality Assurance Analyst,,cfm_v5_1547643158b1401f003b3f05fc8061e6cde19d4fc4_s_trial_009,9,art,frame,house,fire,4,3,4,5
cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s.csv,48,female,american,,Scientist,,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s_trial_000,0,biology,life,growth,death,5,5,5,3
cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s.csv,48,female,american,,Scientist,,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s_trial_001,1,physics,how,when,where,5,5,5,5
cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s.csv,48,female,american,,Scientist,,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s_trial_002,2,school,building,seats,doors,3,3,3,3
cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s.csv,48,female,american,,Scientist,,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s_trial_003,3,chemistry,mixing,creating,melding,5,5,5,5
cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s.csv,48,female,american,,Scientist,,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s_trial_004,4,life,outwards,upwards,now,5,5,5,5
cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s.csv,48,female,american,,Scientist,,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s_trial_005,5,mathematics,universe,patterns,directions,5,5,5,5
cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s.csv,48,female,american,,Scientist,,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s_trial_006,6,university,buildings,people,walls,3,3,3,3
cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s.csv,48,female,american,,Scientist,,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s_trial_007,7,system,sets,direction,enclosures,5,5,5,5
cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s.csv,48,female,american,,Scientist,,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s_trial_008,8,complex,beauty,sustainability,balance,5,5,5,5
cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s.csv,48,female,american,,Scientist,,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s_trial_009,9,art,subjective,boundaryless,sensory,5,3,3,5
cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s.csv,,,,,,,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s_trial_000,0,biology,ecosystems,life,evolution,4,5,5,5
cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s.csv,,,,,,,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s_trial_001,1,physics,vector,empirical,evoling,4,4,4,5
cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s.csv,,,,,,,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s_trial_002,2,school,complex,academics,socialization,3,5,3,4
cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s.csv,,,,,,,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s_trial_003,3,chemistry,micro,nonlinear,self-organization,4,4,5,5
cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s.csv,,,,,,,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s_trial_004,4,life,mysterious,fractal,impermanent,5,5,5,5
cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s.csv,,,,,,,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s_trial_005,5,mathematics,mirror,unifies,focused,4,4,4,4
cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s.csv,,,,,,,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s_trial_006,6,university,politics,money,research,3,1,3,5
cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s.csv,,,,,,,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s_trial_007,7,system,catalytic,auctcatakytic,nonlinear,5,5,5,5
cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s.csv,,,,,,,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s_trial_008,8,complex,pressure,entropic,nonlinear,5,5,,5
cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s.csv,,,,,,,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s_trial_009,9,art,express,subjective,music,4,4,4,5
cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s.csv,21,male,macedonian,,Student,,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s_trial_000,0,complex,patterns,systems,nuance/detail,4,5,3,3
cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s.csv,21,male,macedonian,,Student,,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s_trial_001,1,art,painting,colors/shapes,"objects useful for expression (instruments, materials, etc)",3,4,5,4
cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s.csv,21,male,macedonian,,Student,,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s_trial_002,2,mathematics,figures,language,quantifying,4,3,4,4
cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s.csv,21,male,macedonian,,Student,,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s_trial_003,3,physics,movement,being,mathematics,4,5,5,4
cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s.csv,21,male,macedonian,,Student,,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s_trial_004,4,university,campus buildings,crowds (+sounds of crowds),communication/ideas,4,3,2,4
cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s.csv,21,male,macedonian,,Student,,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s_trial_005,5,chemistry,scaling (like zooming in/out),communication (of materials),periodic table,4,5,4,3
cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s.csv,21,male,macedonian,,Student,,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s_trial_006,6,biology,plants,animals,cells,4,5,4,4
cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s.csv,21,male,macedonian,,Student,,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s_trial_007,7,life,complexity,alan watts,beauty,4,4,5,4
cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s.csv,21,male,macedonian,,Student,,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s_trial_008,8,system,structure,flow/path,interaction,3,3,5,5
cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s.csv,21,male,macedonian,,Student,,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s_trial_009,9,school,crowd,desks,hallways,4,2,3,3
cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s.csv,18,male,macedonian,,student,,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s_trial_000,0,complex,web,interdisciplinary,network,5,4,5,5
cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s.csv,18,male,macedonian,,student,,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s_trial_001,1,university,academics,success,diploma,4,4,4,3
cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s.csv,18,male,macedonian,,student,,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s_trial_002,2,art,expression,creation,portray,5,5,5,4
cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s.csv,18,male,macedonian,,student,,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s_trial_003,3,physics,relativity,clockwork,atomic,3,3,5,4
cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s.csv,18,male,macedonian,,student,,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s_trial_004,4,biology,life,touch,system,5,5,5,5
cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s.csv,18,male,macedonian,,student,,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s_trial_005,5,life,cycle,death,choices,5,5,5,5
cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s.csv,18,male,macedonian,,student,,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s_trial_006,6,system,practical,conservative,functional,5,3,2,4
cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s.csv,18,male,macedonian,,student,,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s_trial_007,7,mathematics,variable,number,equate,2,4,1,3
cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s.csv,18,male,macedonian,,student,,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s_trial_008,8,school,childhood,brilliance,formation,4,4,5,5
cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s.csv,18,male,macedonian,,student,,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s_trial_009,9,chemistry,engineer,attraction,alchemy,5,5,5,5
cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s.csv,29,male,italian,,Teacher,,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s_trial_000,0,system,set,solar,equations,3,4,5,5
cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s.csv,29,male,italian,,Teacher,,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s_trial_001,1,biology,body,disease,ecology,5,5,1,4
cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s.csv,29,male,italian,,Teacher,,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s_trial_002,2,physics,nature,society,measure,4,5,4,3
cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s.csv,29,male,italian,,Teacher,,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s_trial_003,3,school,fish,class,institution,3,4,3,4
cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s.csv,29,male,italian,,Teacher,,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s_trial_004,4,complex,matter,problem,number,4,3,3,4
cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s.csv,29,male,italian,,Teacher,,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s_trial_005,5,art,statue,church,sculpture,5,5,5,5
cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s.csv,29,male,italian,,Teacher,,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s_trial_006,6,mathematics,symmetry,balance,beauty,5,5,5,5
cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s.csv,29,male,italian,,Teacher,,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s_trial_007,7,chemistry,chemical,becker,equilibrium,3,3,3,5
cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s.csv,29,male,italian,,Teacher,,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s_trial_008,8,university,professor,job,staff,3,3,5,4
cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s.csv,29,male,italian,,Teacher,,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s_trial_009,9,life,complicated,progress,evolution,5,2,4,4
cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s.csv,49,female,usa,,Retired,,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s_trial_000,0,school,teach,students,body of knowledge,3,4,3,5
cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s.csv,49,female,usa,,Retired,,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s_trial_001,1,mathematics,proof,reasoning,quantitative study,5,5,5,5
cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s.csv,49,female,usa,,Retired,,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s_trial_002,2,biology,living organisms,biochemistry,medicine,5,5,5,5
cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s.csv,49,female,usa,,Retired,,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s_trial_003,3,system,organization,feedbacks,hierarchy,3,3,3,2
cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s.csv,49,female,usa,,Retired,,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s_trial_004,4,university,institution,research,campus,4,3,5,4
cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s.csv,49,female,usa,,Retired,,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s_trial_005,5,art,technique,expression,insight,4,4,4,5
cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s.csv,49,female,usa,,Retired,,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s_trial_006,6,physics,statics,f=ma,experiment,5,4,5,5
cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s.csv,49,female,usa,,Retired,,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s_trial_007,7,life,vitality,ecosystem,death,5,5,5,1
cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s.csv,49,female,usa,,Retired,,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s_trial_008,8,complex,feedbacks,obscurity,nonlinear,3,4,2,4
cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s.csv,49,female,usa,,Retired,,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s_trial_009,9,chemistry,solution,gradient,energy of activation,4,3,4,4
cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s.csv,32,male,american (usa),,graduate student,,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s_trial_000,0,mathematics,equations,science,numeric,3,3,3,3
cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s.csv,32,male,american (usa),,graduate student,,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s_trial_001,1,biology,cells,organisms,life,3,3,4,4
cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s.csv,32,male,american (usa),,graduate student,,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s_trial_002,2,school,boring,tired,,3,2,2,
cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s.csv,32,male,american (usa),,graduate student,,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s_trial_003,3,complex,interesting,networks,,4,4,3,
cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s.csv,32,male,american (usa),,graduate student,,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s_trial_004,4,chemistry,molecules,elements,tables,3,3,3,3
cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s.csv,32,male,american (usa),,graduate student,,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s_trial_005,5,system,interconnections,influence,feedback,3,4,3,3
cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s.csv,32,male,american (usa),,graduate student,,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s_trial_006,6,university,scholarly,education,research,3,4,3,3
cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s.csv,32,male,american (usa),,graduate student,,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s_trial_007,7,physics,particles,space,mathematic,3,3,3,3
cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s.csv,32,male,american (usa),,graduate student,,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s_trial_008,8,life,biological,cells,organisms,3,3,3,3
cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s.csv,32,male,american (usa),,graduate student,,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s_trial_009,9,art,creativity,color,shape,3,4,3,3
cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s.csv,19,male,united states of america,,Student,,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s_trial_000,0,university,school,student,library,5,2,4,5
cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s.csv,19,male,united states of america,,Student,,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s_trial_001,1,complex,system,network,emergence,5,4,5,5
cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s.csv,19,male,united states of america,,Student,,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s_trial_002,2,life,origin,fire,entropy,5,5,5,5
cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s.csv,19,male,united states of america,,Student,,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s_trial_003,3,mathematics,number,reason,proof,4,3,4,2
cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s.csv,19,male,united states of america,,Student,,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s_trial_004,4,system,thinking,parts,network,4,3,2,4
cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s.csv,19,male,united states of america,,Student,,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s_trial_005,5,art,abstract,meaning,color,4,3,5,5
cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s.csv,19,male,united states of america,,Student,,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s_trial_006,6,biology,cell,wet,living,3,3,3,5
cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s.csv,19,male,united states of america,,Student,,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s_trial_007,7,physics,fundamental,mathematics,discovery,4,5,2,5
cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s.csv,19,male,united states of america,,Student,,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s_trial_008,8,school,university,student,learning,2,4,4,5
cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s.csv,19,male,united states of america,,Student,,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s_trial_009,9,chemistry,atom,reaction,catalysis,3,4,4,5
cfm_v5_15477005312fccf1624123b99ebacfebcffd812c65_s,cfm_v5_15477005312fccf1624123b99ebacfebcffd812c65_s.csv,69,male,gaelic,,physician,,cfm_v5_15477005312fccf1624123b99ebacfebcffd812c65_s_trial_000,0,complex,dense,life,interdependency,3,3,4,4
cfm_v5_15477005312fccf1624123b99ebacfebcffd812c65_s,cfm_v5_15477005312fccf1624123b99ebacfebcffd812c65_s.csv,69,male,gaelic,,physician,,cfm_v5_15477005312fccf1624123b99ebacfebcffd812c65_s_trial_001,1,chemistry,organic,inorganic,biological,3,3,3,3
cfm_v5_15477005312fccf1624123b99ebacfebcffd812c65_s,cfm_v5_15477005312fccf1624123b99ebacfebcffd812c65_s.csv,69,male,gaelic,,physician,,cfm_v5_15477005312fccf1624123b99ebacfebcffd812c65_s_trial_002,2,life,suchness,just this,surprise,4,3,3,5
cfm_v5_15477005312fccf1624123b99ebacfebcffd812c65_s,cfm_v5_15477005312fccf1624123b99ebacfebcffd812c65_s.csv,69,male,gaelic,,physician,,cfm_v5_15477005312fccf1624123b99ebacfebcffd812c65_s_trial_003,3,biology,complex systems,flourish,mrs odonnell,3,3,4,5
