item,participant,age,rating,gender
blue_moon,W15,44,2,Male
blue_moon,W13,52,3,Female
blue_moon,W7,40,1,Male
blue_moon,W24,41,2,Female
blue_moon,W17,51,1,Female
blue_moon,W3,65,1,Female
blue_moon,W16,34,2,Male
blue_moon,W9,57,6,Female
blue_moon,W21,42,3,Male
blue_moon,W14,59,7,Male
blue_moon,W5,35,1,Female
bottomless_pit,W23,36,4,Female
bottomless_pit,W10,69,6,Female
bottomless_pit,W12,37,5,Female
bottomless_pit,W11,47,3,Male
bottomless_pit,W6,54,3,Male
bottomless_pit,W1,50,1,Female
bottomless_pit,W2,70,5,Female
bottomless_pit,W24,41,4,Female
bottomless_pit,W22,50,1,Female
bottomless_pit,W20,37,5,Female
bottomless_pit,W5,35,6,Female
bottomless_pit,W16,34,3,Male
bottomless_pit,W13,52,4,Female
bottomless_pit,W21,42,2,Male
bottomless_pit,W25,43,2,Male
bottomless_pit,W7,40,1,Male
bottomless_pit,W19,49,4,Male
bottomless_pit,W9,57,3,Female
bottomless_pit,W17,51,4,Female
bottomless_pit,W4,38,5,nonbinary
bottomless_pit,W15,44,2,Male
bottomless_pit,W18,37,1,Male
bottomless_pit,W14,59,6,Male
bottomless_pit,W8,44,3,Female
bottomless_pit,W3,65,5,Female
bottomless_pit,W26,34,7,Male
brain_fog,W17,51,2,Female
brain_fog,W18,37,3,Male
brain_fog,W21,42,2,Male
brain_fog,W16,34,2,Male
brain_fog,W1,50,5,Female
brain_fog,W4,38,4,nonbinary
brain_fog,W20,37,1,Female
brain_fog,W9,57,6,Female
brain_fog,W19,49,5,Male
brain_fog,W25,43,2,Male
brain_fog,W10,69,5,Female
brain_fog,W5,35,2,Female
brain_fog,W3,65,2,Female
brain_fog,W11,47,4,Male
brain_fog,W8,44,2,Female
brain_fog,W26,34,7,Male
brain_fog,W6,54,3,Male
brain_fog,W22,50,1,Female
brain_fog,W24,41,5,Female
brain_fog,W23,36,5,Female
brain_fog,W15,44,4,Male
brain_fog,W2,70,6,Female
brain_fog,W7,40,5,Male
brain_fog,W13,52,1,Female
brain_fog,W14,59,2,Male
brain_fog,W12,37,5,Female
bright_side,W4,38,4,nonbinary
bright_side,W15,44,2,Male
bright_side,W6,54,3,Male
bright_side,W13,52,3,Female
bright_side,W22,50,1,Female
bright_side,W23,36,4,Female
bright_side,W3,65,2,Female
bright_side,W11,47,3,Male
bright_side,W1,50,1,Female
bright_side,W14,59,1,Male
bright_side,W26,34,7,Male
bright_side,W5,35,1,Female
bright_side,W2,70,5,Female
bright_side,W24,41,3,Female
bright_side,W18,37,1,Male
bright_side,W17,51,3,Female
bright_side,W19,49,4,Male
bright_side,W10,69,4,Female
bright_side,W8,44,3,Female
bright_side,W25,43,2,Male
bright_side,W9,57,4,Female
bright_side,W21,42,1,Male
bright_side,W20,37,1,Female
bright_side,W12,37,3,Female
bright_side,W16,34,2,Male
bright_side,W7,40,1,Male
bright_student,W18,37,1,Male
bright_student,W9,57,4,Female
bright_student,W17,51,1,Female
bright_student,W25,43,2,Male
bright_student,W13,52,1,Female
bright_student,W10,69,4,Female
bright_student,W5,35,4,Female
bright_student,W4,38,3,nonbinary
bright_student,W2,70,3,Female
bright_student,W12,37,7,Female
bright_student,W1,50,3,Female
bright_student,W7,40,2,Male
bright_student,W3,65,2,Female
bright_student,W6,54,3,Male
bright_student,W26,34,5,Male
bright_student,W8,44,2,Female
bright_student,W11,47,5,Male
bright_student,W21,42,5,Male
bright_student,W16,34,3,Male
bright_student,W15,44,3,Male
bright_student,W19,49,3,Male
bright_student,W20,37,2,Female
bright_student,W22,50,2,Female
bright_student,W14,59,2,Male
bright_student,W24,41,4,Female
bright_student,W23,36,3,Female
brilliant_idea,W12,37,7,Female
brilliant_idea,W6,54,3,Male
brilliant_idea,W1,50,3,Female
brilliant_idea,W3,65,4,Female
brilliant_idea,W18,37,1,Male
brilliant_idea,W17,51,2,Female
brilliant_idea,W26,34,4,Male
brilliant_idea,W14,59,2,Male
brilliant_idea,W15,44,1,Male
brilliant_idea,W22,50,1,Female
brilliant_idea,W13,52,1,Female
brilliant_idea,W9,57,6,Female
brilliant_idea,W16,34,2,Male
brilliant_idea,W11,47,3,Male
brilliant_idea,W19,49,4,Male
brilliant_idea,W8,44,2,Female
brilliant_idea,W10,69,5,Female
brilliant_idea,W21,42,1,Male
brilliant_idea,W23,36,4,Female
brilliant_idea,W20,37,1,Female
brilliant_idea,W24,41,1,Female
brilliant_idea,W2,70,4,Female
brilliant_idea,W4,38,5,nonbinary
brilliant_idea,W5,35,1,Female
brilliant_idea,W7,40,2,Male
brilliant_idea,W25,43,3,Male
broken_face,W3,65,6,Female
broken_face,W15,44,2,Male
broken_face,W18,37,6,Male
broken_face,W5,35,3,Female
broken_face,W8,44,3,Female
broken_face,W23,36,3,Female
broken_face,W10,69,5,Female
broken_face,W19,49,4,Male
broken_face,W25,43,4,Male
broken_face,W13,52,2,Female
broken_face,W24,41,3,Female
broken_face,W17,51,4,Female
broken_face,W22,50,1,Female
broken_face,W20,37,2,Female
broken_face,W11,47,5,Male
broken_face,W16,34,4,Male
broken_face,W21,42,5,Male
broken_face,W14,59,6,Male
broken_face,W6,54,5,Male
broken_face,W7,40,5,Male
broken_face,W12,37,1,Female
broken_face,W26,34,7,Male
broken_face,W1,50,3,Female
broken_face,W2,70,1,Female
broken_face,W4,38,3,nonbinary
broken_face,W9,57,5,Female
broken_heart,W8,44,3,Female
broken_heart,W11,47,3,Male
broken_heart,W21,42,2,Male
broken_heart,W20,37,2,Female
broken_heart,W24,41,5,Female
broken_heart,W23,36,2,Female
broken_heart,W7,40,1,Male
broken_heart,W1,50,2,Female
broken_heart,W13,52,3,Female
broken_heart,W18,37,1,Male
broken_heart,W22,50,1,Female
broken_heart,W9,57,2,Female
broken_heart,W16,34,5,Male
broken_heart,W25,43,2,Male
broken_heart,W19,49,3,Male
broken_heart,W14,59,1,Male
broken_heart,W4,38,3,nonbinary
broken_heart,W26,34,7,Male
broken_heart,W15,44,2,Male
broken_heart,W17,51,2,Female
broken_heart,W6,54,5,Male
broken_heart,W2,70,1,Female
broken_heart,W5,35,3,Female
broken_heart,W10,69,3,Female
broken_heart,W3,65,3,Female
broken_heart,W12,37,3,Female
bubbly_personality,W17,51,1,Female
bubbly_personality,W6,54,5,Male
bubbly_personality,W14,59,6,Male
bubbly_personality,W15,44,4,Male
bubbly_personality,W5,35,5,Female
bubbly_personality,W20,37,2,Female
bubbly_personality,W12,37,3,Female
bubbly_personality,W21,42,3,Male
bubbly_personality,W7,40,3,Male
bubbly_personality,W26,34,6,Male
bubbly_personality,W25,43,4,Male
bubbly_personality,W24,41,4,Female
bubbly_personality,W4,38,6,nonbinary
bubbly_personality,W3,65,3,Female
bubbly_personality,W13,52,2,Female
bubbly_personality,W9,57,7,Female
bubbly_personality,W10,69,3,Female
bubbly_personality,W11,47,5,Male
bubbly_personality,W1,50,5,Female
bubbly_personality,W22,50,4,Female
bubbly_personality,W2,70,5,Female
bubbly_personality,W8,44,5,Female
bubbly_personality,W19,49,4,Male
bubbly_personality,W23,36,4,Female
bubbly_personality,W16,34,2,Male
bubbly_personality,W18,37,2,Male
bucket_list,W1,50,6,Female
bucket_list,W8,44,3,Female
bucket_list,W2,70,2,Female
bucket_list,W6,54,5,Male
bucket_list,W13,52,1,Female
bucket_list,W14,59,3,Male
bucket_list,W16,34,4,Male
bucket_list,W3,65,7,Female
bucket_list,W15,44,4,Male
bucket_list,W17,51,1,Female
bucket_list,W9,57,5,Female
bucket_list,W10,69,6,Female
bucket_list,W5,35,7,Female
bucket_list,W12,37,1,Female
bucket_list,W18,37,5,Male
bucket_list,W20,37,6,Female
bucket_list,W24,41,7,Female
bucket_list,W11,47,2,Male
bucket_list,W19,49,1,Male
bucket_list,W7,40,3,Male
bucket_list,W21,42,4,Male
bucket_list,W23,36,1,Female
bucket_list,W22,50,5,Female
bucket_list,W25,43,5,Male
bucket_list,W4,38,1,nonbinary
bucket_list,W26,34,6,Male
bullet_point,W2,70,2,Female
bullet_point,W22,50,7,Female
bullet_point,W12,37,5,Female
bullet_point,W10,69,6,Female
bullet_point,W16,34,5,Male
bullet_point,W20,37,4,Female
bullet_point,W15,44,6,Male
bullet_point,W23,36,7,Female
bullet_point,W6,54,5,Male
bullet_point,W9,57,2,Female
bullet_point,W19,49,3,Male
bullet_point,W18,37,5,Male
bullet_point,W7,40,6,Male
bullet_point,W8,44,5,Female
bullet_point,W11,47,5,Male
bullet_point,W14,59,7,Male
bullet_point,W24,41,7,Female
bullet_point,W17,51,5,Female
bullet_point,W3,65,7,Female
bullet_point,W25,43,4,Male
bullet_point,W4,38,5,nonbinary
bullet_point,W13,52,2,Female
bullet_point,W21,42,6,Male
bullet_point,W26,34,7,Male
bullet_point,W5,35,7,Female
bullet_point,W1,50,5,Female
bulletproof_argument,W10,69,5,Female
bulletproof_argument,W23,36,3,Female
bulletproof_argument,W2,70,4,Female
bulletproof_argument,W14,59,2,Male
bulletproof_argument,W3,65,7,Female
bulletproof_argument,W18,37,3,Male
bulletproof_argument,W12,37,6,Female
bulletproof_argument,W22,50,2,Female
bulletproof_argument,W13,52,4,Female
bulletproof_argument,W8,44,3,Female
bulletproof_argument,W21,42,2,Male
bulletproof_argument,W6,54,3,Male
bulletproof_argument,W9,57,2,Female
bulletproof_argument,W4,38,1,nonbinary
bulletproof_argument,W26,34,7,Male
bulletproof_argument,W7,40,1,Male
bulletproof_argument,W24,41,4,Female
bulletproof_argument,W11,47,2,Male
bulletproof_argument,W5,35,5,Female
bulletproof_argument,W1,50,2,Female
bulletproof_argument,W25,43,4,Male
bulletproof_argument,W17,51,2,Female
bulletproof_argument,W15,44,3,Male
bulletproof_argument,W19,49,2,Male
bulletproof_argument,W16,34,3,Male
bulletproof_argument,W20,37,1,Female
bumpy_life,W20,37,2,Female
bumpy_life,W16,34,7,Male
bumpy_life,W25,43,5,Male
bumpy_life,W26,34,7,Male
bumpy_life,W8,44,6,Female
bumpy_life,W13,52,1,Female
bumpy_life,W19,49,2,Male
bumpy_life,W6,54,3,Male
bumpy_life,W23,36,4,Female
bumpy_life,W2,70,4,Female
bumpy_life,W18,37,3,Male
bumpy_life,W17,51,2,Female
bumpy_life,W11,47,3,Male
bumpy_life,W21,42,2,Male
bumpy_life,W10,69,3,Female
bumpy_life,W7,40,2,Male
bumpy_life,W24,41,6,Female
bumpy_life,W1,50,3,Female
bumpy_life,W15,44,2,Male
bumpy_life,W14,59,1,Male
bumpy_life,W9,57,3,Female
bumpy_life,W12,37,1,Female
bumpy_life,W5,35,3,Female
bumpy_life,W4,38,3,nonbinary
bumpy_life,W3,65,6,Female
bumpy_life,W22,50,1,Female
burning_ambition,W16,34,7,Male
burning_ambition,W18,37,2,Male
burning_ambition,W15,44,4,Male
burning_ambition,W22,50,1,Female
burning_ambition,W1,50,2,Female
burning_ambition,W25,43,2,Male
burning_ambition,W9,57,6,Female
burning_ambition,W11,47,2,Male
burning_ambition,W23,36,2,Female
burning_ambition,W4,38,3,nonbinary
burning_ambition,W6,54,3,Male
burning_ambition,W24,41,5,Female
burning_ambition,W3,65,5,Female
burning_ambition,W20,37,2,Female
burning_ambition,W12,37,2,Female
burning_ambition,W14,59,2,Male
burning_ambition,W13,52,2,Female
burning_ambition,W8,44,3,Female
burning_ambition,W7,40,1,Male
burning_ambition,W2,70,2,Female
burning_ambition,W17,51,1,Female
burning_ambition,W5,35,5,Female
burning_ambition,W10,69,4,Female
burning_ambition,W26,34,6,Male
burning_ambition,W19,49,4,Male
burning_ambition,W21,42,3,Male
burning_moment,W11,47,2,Male
burning_moment,W23,36,1,Female
burning_moment,W14,59,3,Male
burning_moment,W4,38,2,nonbinary
burning_moment,W1,50,3,Female
burning_moment,W20,37,2,Female
burning_moment,W12,37,2,Female
burning_moment,W25,43,3,Male
burning_moment,W21,42,1,Male
burning_moment,W10,69,3,Female
burning_moment,W5,35,5,Female
burning_moment,W16,34,5,Male
burning_moment,W19,49,2,Male
burning_moment,W8,44,3,Female
burning_moment,W15,44,2,Male
burning_moment,W24,41,2,Female
burning_moment,W9,57,6,Female
burning_moment,W2,70,3,Female
burning_moment,W26,34,1,Male
burning_moment,W7,40,1,Male
burning_moment,W13,52,1,Female
burning_moment,W18,37,2,Male
burning_moment,W3,65,3,Female
burning_moment,W17,51,3,Female
burning_moment,W22,50,1,Female
burning_moment,W6,54,3,Male
burning_question,W26,34,4,Male
burning_question,W9,57,2,Female
burning_question,W23,36,2,Female
burning_question,W25,43,3,Male
burning_question,W10,69,4,Female
burning_question,W4,38,1,nonbinary
burning_question,W6,54,3,Male
burning_question,W16,34,5,Male
burning_question,W14,59,2,Male
burning_question,W12,37,1,Female
burning_question,W7,40,5,Male
burning_question,W15,44,4,Male
burning_question,W11,47,2,Male
burning_question,W19,49,4,Male
burning_question,W24,41,5,Female
burning_question,W17,51,1,Female
burning_question,W13,52,1,Female
burning_question,W18,37,2,Male
burning_question,W22,50,1,Female
burning_question,W3,65,3,Female
burning_question,W8,44,3,Female
burning_question,W2,70,2,Female
burning_question,W20,37,3,Female
burning_question,W1,50,1,Female
burning_question,W21,42,4,Male
burning_question,W5,35,2,Female
busy_bee,W7,40,1,Male
busy_bee,W15,44,2,Male
busy_bee,W13,52,1,Female
busy_bee,W24,41,7,Female
busy_bee,W2,70,3,Female
busy_bee,W8,44,5,Female
busy_bee,W20,37,5,Female
busy_bee,W12,37,2,Female
busy_bee,W25,43,3,Male
busy_bee,W23,36,5,Female
busy_bee,W21,42,7,Male
busy_bee,W19,49,5,Male
busy_bee,W26,34,7,Male
busy_bee,W11,47,4,Male
busy_bee,W16,34,4,Male
busy_bee,W14,59,3,Male
busy_bee,W18,37,4,Male
busy_bee,W6,54,5,Male
busy_bee,W10,69,6,Female
busy_bee,W9,57,5,Female
busy_bee,W3,65,6,Female
busy_bee,W1,50,1,Female
busy_bee,W22,50,3,Female
busy_bee,W17,51,5,Female
busy_bee,W5,35,6,Female
busy_bee,W4,38,4,nonbinary
butter_fingers,W15,44,4,Male
butter_fingers,W9,57,5,Female
butter_fingers,W20,37,5,Female
butter_fingers,W24,41,6,Female
butter_fingers,W13,52,3,Female
butter_fingers,W16,34,6,Male
butter_fingers,W17,51,1,Female
butter_fingers,W10,69,6,Female
butter_fingers,W26,34,7,Male
butter_fingers,W18,37,2,Male
butter_fingers,W6,54,5,Male
butter_fingers,W2,70,2,Female
butter_fingers,W8,44,5,Female
butter_fingers,W22,50,3,Female
butter_fingers,W25,43,5,Male
butter_fingers,W19,49,5,Male
butter_fingers,W23,36,6,Female
butter_fingers,W14,59,3,Male
butter_fingers,W5,35,6,Female
butter_fingers,W11,47,5,Male
butter_fingers,W12,37,5,Female
butter_fingers,W7,40,2,Male
butter_fingers,W3,65,6,Female
butter_fingers,W1,50,4,Female
butter_fingers,W4,38,3,nonbinary
butter_fingers,W21,42,2,Male
cabin_fever,W15,44,2,Male
cabin_fever,W7,40,1,Male
cabin_fever,W1,50,2,Female
cabin_fever,W9,57,3,Female
cabin_fever,W11,47,4,Male
cabin_fever,W10,69,3,Female
cabin_fever,W21,42,3,Male
cabin_fever,W8,44,5,Female
cabin_fever,W22,50,1,Female
cabin_fever,W25,43,3,Male
cabin_fever,W18,37,1,Male
cabin_fever,W5,35,3,Female
cabin_fever,W14,59,1,Male
cabin_fever,W3,65,4,Female
cabin_fever,W23,36,1,Female
cabin_fever,W26,34,7,Male
cabin_fever,W24,41,1,Female
cabin_fever,W6,54,3,Male
cabin_fever,W19,49,5,Male
cabin_fever,W20,37,1,Female
cabin_fever,W2,70,3,Female
cabin_fever,W16,34,4,Male
cabin_fever,W12,37,3,Female
cabin_fever,W4,38,2,nonbinary
cabin_fever,W13,52,1,Female
cabin_fever,W17,51,2,Female
cake_face,W1,50,6,Female
cake_face,W13,52,1,Female
cake_face,W15,44,6,Male
cake_face,W23,36,6,Female
cake_face,W26,34,1,Male
cake_face,W9,57,6,Female
cake_face,W19,49,4,Male
cake_face,W6,54,5,Male
cake_face,W10,69,5,Female
cake_face,W12,37,5,Female
cake_face,W4,38,5,nonbinary
cake_face,W3,65,7,Female
cake_face,W18,37,5,Male
cake_face,W5,35,7,Female
cake_face,W21,42,6,Male
cake_face,W14,59,5,Male
cake_face,W16,34,7,Male
cake_face,W17,51,4,Female
cake_face,W7,40,7,Male
cake_face,W25,43,7,Male
cake_face,W11,47,5,Male
cake_face,W20,37,5,Female
cake_face,W22,50,5,Female
cake_face,W8,44,5,Female
cake_face,W24,41,7,Female
cake_face,W2,70,6,Female
cash_cow,W2,70,3,Female
cash_cow,W26,34,7,Male
cash_cow,W12,37,2,Female
cash_cow,W3,65,7,Female
cash_cow,W16,34,3,Male
cash_cow,W14,59,3,Male
cash_cow,W21,42,7,Male
cash_cow,W7,40,1,Male
cash_cow,W5,35,3,Female
cash_cow,W15,44,2,Male
cash_cow,W4,38,1,nonbinary
cash_cow,W25,43,3,Male
cash_cow,W6,54,3,Male
cash_cow,W24,41,7,Female
cash_cow,W19,49,6,Male
cash_cow,W22,50,2,Female
cash_cow,W10,69,7,Female
cash_cow,W9,57,1,Female
cash_cow,W18,37,1,Male
cash_cow,W1,50,5,Female
cash_cow,W8,44,3,Female
cash_cow,W13,52,4,Female
cash_cow,W23,36,2,Female
cash_cow,W11,47,2,Male
cash_cow,W17,51,1,Female
cash_cow,W20,37,3,Female
ceiling_effect,W9,57,2,Female
ceiling_effect,W15,44,5,Male
ceiling_effect,W22,50,4,Female
ceiling_effect,W26,34,6,Male
ceiling_effect,W10,69,6,Female
ceiling_effect,W5,35,6,Female
ceiling_effect,W16,34,7,Male
ceiling_effect,W2,70,6,Female
ceiling_effect,W18,37,1,Male
ceiling_effect,W19,49,5,Male
ceiling_effect,W11,47,5,Male
ceiling_effect,W13,52,3,Female
ceiling_effect,W7,40,4,Male
ceiling_effect,W12,37,2,Female
ceiling_effect,W25,43,4,Male
ceiling_effect,W4,38,6,nonbinary
ceiling_effect,W24,41,7,Female
ceiling_effect,W23,36,2,Female
ceiling_effect,W3,65,7,Female
ceiling_effect,W20,37,4,Female
ceiling_effect,W17,51,4,Female
ceiling_effect,W8,44,2,Female
ceiling_effect,W6,54,3,Male
ceiling_effect,W1,50,1,Female
ceiling_effect,W21,42,6,Male
ceiling_effect,W14,59,4,Male
chain_reaction,W26,34,7,Male
chain_reaction,W4,38,4,nonbinary
chain_reaction,W24,41,7,Female
chain_reaction,W21,42,6,Male
chain_reaction,W10,69,5,Female
chain_reaction,W11,47,3,Male
chain_reaction,W9,57,3,Female
chain_reaction,W13,52,5,Female
chain_reaction,W19,49,4,Male
chain_reaction,W12,37,5,Female
chain_reaction,W17,51,3,Female
chain_reaction,W25,43,4,Male
chain_reaction,W14,59,3,Male
chain_reaction,W1,50,2,Female
chain_reaction,W8,44,5,Female
chain_reaction,W7,40,1,Male
chain_reaction,W20,37,4,Female
chain_reaction,W3,65,4,Female
chain_reaction,W2,70,5,Female
chain_reaction,W23,36,3,Female
chain_reaction,W15,44,5,Male
chain_reaction,W16,34,4,Male
chain_reaction,W22,50,4,Female
chain_reaction,W5,35,6,Female
chain_reaction,W6,54,5,Male
chain_reaction,W18,37,4,Male
cheese_writing,W22,50,2,Female
cheese_writing,W26,34,1,Male
cheese_writing,W11,47,5,Male
cheese_writing,W19,49,3,Male
cheese_writing,W10,69,6,Female
cheese_writing,W8,44,2,Female
cheese_writing,W18,37,2,Male
cheese_writing,W12,37,1,Female
cheese_writing,W17,51,1,Female
cheese_writing,W25,43,3,Male
cheese_writing,W21,42,2,Male
cheese_writing,W2,70,1,Female
cheese_writing,W16,34,5,Male
cheese_writing,W15,44,1,Male
cheese_writing,W1,50,5,Female
cheese_writing,W24,41,7,Female
cheese_writing,W6,54,5,Male
cheese_writing,W5,35,7,Female
cheese_writing,W20,37,6,Female
cheese_writing,W4,38,3,nonbinary
cheese_writing,W7,40,4,Male
cheese_writing,W23,36,1,Female
cheese_writing,W13,52,1,Female
cheese_writing,W3,65,7,Female
cheese_writing,W9,57,1,Female
cheese_writing,W14,59,2,Male
chicken_feed,W24,41,5,Female
chicken_feed,W5,35,2,Female
chicken_feed,W23,36,1,Female
chicken_feed,W14,59,2,Male
chicken_feed,W4,38,2,nonbinary
chicken_feed,W19,49,4,Male
chicken_feed,W7,40,4,Male
chicken_feed,W17,51,2,Female
chicken_feed,W8,44,3,Female
chicken_feed,W1,50,4,Female
chicken_feed,W6,54,5,Male
chicken_feed,W10,69,2,Female
chicken_feed,W9,57,6,Female
chicken_feed,W22,50,1,Female
chicken_feed,W3,65,2,Female
chicken_feed,W20,37,5,Female
chicken_feed,W25,43,5,Male
chicken_feed,W12,37,1,Female
chicken_feed,W26,34,7,Male
chicken_feed,W15,44,2,Male
chicken_feed,W18,37,2,Male
chicken_feed,W16,34,4,Male
chicken_feed,W11,47,5,Male
chicken_feed,W21,42,2,Male
chicken_feed,W2,70,3,Female
chicken_feed,W13,52,4,Female
chicken_legs,W24,41,7,Female
chicken_legs,W23,36,5,Female
chicken_legs,W13,52,4,Female
chicken_legs,W26,34,6,Male
chicken_legs,W17,51,2,Female
chicken_legs,W14,59,7,Male
chicken_legs,W1,50,6,Female
chicken_legs,W22,50,5,Female
chicken_legs,W15,44,7,Male
chicken_legs,W2,70,2,Female
chicken_legs,W21,42,7,Male
chicken_legs,W12,37,5,Female
chicken_legs,W16,34,7,Male
chicken_legs,W19,49,5,Male
chicken_legs,W18,37,6,Male
chicken_legs,W11,47,6,Male
chicken_legs,W8,44,3,Female
chicken_legs,W10,69,7,Female
chicken_legs,W9,57,7,Female
chicken_legs,W25,43,6,Male
chicken_legs,W7,40,5,Male
chicken_legs,W5,35,6,Female
chicken_legs,W3,65,7,Female
chicken_legs,W4,38,6,nonbinary
chicken_legs,W20,37,7,Female
chicken_legs,W6,54,5,Male
chopping_block,W18,37,1,Male
chopping_block,W19,49,5,Male
chopping_block,W22,50,1,Female
chopping_block,W25,43,4,Male
chopping_block,W1,50,3,Female
chopping_block,W11,47,3,Male
chopping_block,W17,51,3,Female
chopping_block,W24,41,3,Female
chopping_block,W7,40,1,Male
chopping_block,W2,70,2,Female
chopping_block,W13,52,2,Female
chopping_block,W10,69,6,Female
chopping_block,W21,42,5,Male
chopping_block,W23,36,5,Female
chopping_block,W9,57,2,Female
chopping_block,W26,34,4,Male
chopping_block,W12,37,3,Female
chopping_block,W8,44,5,Female
chopping_block,W6,54,3,Male
chopping_block,W5,35,5,Female
chopping_block,W20,37,4,Female
chopping_block,W3,65,3,Female
chopping_block,W14,59,4,Male
chopping_block,W15,44,4,Male
chopping_block,W4,38,5,nonbinary
chopping_block,W16,34,4,Male
clean_slate,W25,43,3,Male
clean_slate,W4,38,1,nonbinary
clean_slate,W12,37,4,Female
clean_slate,W9,57,7,Female
clean_slate,W26,34,7,Male
clean_slate,W1,50,3,Female
clean_slate,W16,34,2,Male
clean_slate,W2,70,3,Female
clean_slate,W6,54,3,Male
clean_slate,W20,37,3,Female
clean_slate,W5,35,6,Female
clean_slate,W7,40,1,Male
clean_slate,W23,36,6,Female
clean_slate,W21,42,4,Male
clean_slate,W14,59,2,Male
clean_slate,W24,41,2,Female
clean_slate,W10,69,5,Female
clean_slate,W13,52,1,Female
clean_slate,W22,50,3,Female
clean_slate,W19,49,2,Male
clean_slate,W11,47,2,Male
clean_slate,W15,44,4,Male
clean_slate,W3,65,1,Female
clean_slate,W17,51,3,Female
clean_slate,W8,44,5,Female
clean_slate,W18,37,3,Male
clear_intention,W12,37,4,Female
clear_intention,W5,35,3,Female
clear_intention,W9,57,5,Female
clear_intention,W22,50,2,Female
clear_intention,W21,42,3,Male
clear_intention,W25,43,2,Male
clear_intention,W2,70,5,Female
clear_intention,W1,50,2,Female
clear_intention,W18,37,2,Male
clear_intention,W4,38,6,nonbinary
