workerid,age,gender,item,rating
P13,51,Male,glass_ceiling,6
P13,51,Male,crooked_math,4
P13,51,Male,forbidden_fruit,6
P13,51,Male,gold_nugget,7
P13,51,Male,sock_puppet,7
P13,51,Male,black_market,5
P13,51,Male,walking_encyclopedia,6
P13,51,Male,green_light,5
P13,51,Male,bitter_end,6
P13,51,Male,bear_hug,4
P13,51,Male,bright_student,6
P13,51,Male,dragon_teacher,7
P13,51,Male,bumpy_life,4
P13,51,Male,dirty_money,5
P13,51,Male,sweet_pea,6
P13,51,Male,stumbling_block,4
P13,51,Male,last_straw,6
P13,51,Male,clean_slate,3
P13,51,Male,sixth_sense,3
P13,51,Male,long_fuse,7
P13,51,Male,raging_bull,6
P13,51,Male,ballpark_figure,5
P13,51,Male,cold_feet,3
P13,51,Male,black_swan,7
P13,51,Male,straight_arrow,6
P13,51,Male,dirty_mouth,5
P13,51,Male,short_fuse,5
P13,51,Male,cold_turkey,7
P13,51,Male,cake_face,4
P13,51,Male,dark_life,5
P13,51,Male,old_hat,6
P13,51,Male,elephant_ears,6
P13,51,Male,gold_digger,4
P13,51,Male,floating_shelf,3
P13,51,Male,angry_sea,5
P13,51,Male,crocodile_tears,6
P13,51,Male,ugly_duckling,6
P13,51,Male,cross_fire,5
P13,51,Male,rug_rats,7
P13,51,Male,hot_head,7
P13,51,Male,wild_west,7
P13,51,Male,third_eye,7
P13,51,Male,iron_fist,7
P13,51,Male,mother_lode,6
P13,51,Male,cool_head,3
P13,51,Male,broken_heart,4
P13,51,Male,burning_moment,6
P13,51,Male,tunnel_vision,3
P13,51,Male,lazy_eye,3
P13,51,Male,eye_bags,4
P13,51,Male,movie_star,5
P13,51,Male,baby_shower,6
P13,51,Male,naked_eye,2
P13,51,Male,weak_argument,1
P13,51,Male,money_laundering,5
P13,51,Male,lightning_reflexes,6
P13,51,Male,wine_legs,6
P13,51,Male,fish_fingers,5
P13,51,Male,shivering_life,6
P13,51,Male,delicate_flower,6
P13,51,Male,hourglass_figure,3
P13,51,Male,pool_noodle,4
P13,51,Male,mermaid_dress,5
P13,51,Male,gold_standard,4
P13,51,Male,tough_cookie,6
P13,51,Male,rebound_effect,5
P13,51,Male,unkempt_afternoon,6
P13,51,Male,kitten_heel,7
P13,51,Male,spring_roll,6
P13,51,Male,skeleton_crew,7
P13,51,Male,hair_donut,7
P13,51,Male,cash_cow,6
P13,51,Male,moral_compass,7
P13,51,Male,ghost_town,6
P13,51,Male,media_storm,5
P13,51,Male,golden_hour,6
P13,51,Male,lawnmower_parents,7
P13,51,Male,umbrella_term,5
P13,51,Male,sharp_scent,5
P13,51,Male,smart_cookie,7
P13,51,Male,baby_fever,6
P13,51,Male,smart_pants,7
P13,51,Male,mother_cell,3
P13,51,Male,grey_face,4
P13,51,Male,rocky_end,6
P13,51,Male,bad_egg,6
P13,51,Male,lone_wolf,6
P13,51,Male,sunny_disposition,7
P13,51,Male,tube_top,7
P13,51,Male,trophy_wife,3
P13,51,Male,killer_presentation,7
P13,51,Male,nodding_leaves,6
P13,51,Male,happy_dawn,6
P13,51,Male,ninja_writing,7
P13,51,Male,crowd_surfing,1
P13,51,Male,emotional_rollercoaster,5
P13,51,Male,couch_potato,7
P13,51,Male,early_bird,6
P13,51,Male,monkey_dance,3
P13,51,Male,eye_candy,7
P13,51,Male,nuclear_anger,7
P13,51,Male,warm_welcome,6
P13,51,Male,virgin_drink,5
P13,51,Male,velvet_skin,7
P13,51,Male,paddle_brush,3
P13,51,Male,ugly_truth,6
P13,51,Male,hen_party,7
P13,51,Male,family_tree,5
P13,51,Male,square_meal,4
P13,51,Male,sly_fox,6
P13,51,Male,sharp_mind,6
P13,51,Male,impatient_machinery,7
P13,51,Male,innocent_lamb,7
P13,51,Male,hot_spot,7
P13,51,Male,juicy_gossip,6
P13,51,Male,sweet_tooth,4
P13,51,Male,love_bug,6
P13,51,Male,late_bloomer,7
P13,51,Male,drug_mule,3
P13,51,Male,monkey_business,7
P13,51,Male,cool_cat,7
P13,51,Male,poker_face,6
P13,51,Male,tender_sky,6
P13,51,Male,social_butterfly,7
P13,51,Male,lukewarm_reception,6
P13,51,Male,sugar_baby,7
P13,51,Male,tiger_parents,7
P13,51,Male,fresh_courage,6
P13,51,Male,social_ladder,7
P13,51,Male,hungry_mind,5
P13,51,Male,brain_fog,5
P13,51,Male,helicopter_parent,7
P13,51,Male,star_jump,6
P13,51,Male,hot_mess,6
P13,51,Male,glass_river,5
P13,51,Male,arm_candy,3
P13,51,Male,bad_apple,6
P13,51,Male,magnetic_attraction,6
P13,51,Male,restaurant_chain,4
P13,51,Male,party_pooper,7
P13,51,Male,peak_hours,6
P13,51,Male,beer_goggles,7
P13,51,Male,icy_look,6
P13,51,Male,test_bed,7
P13,51,Male,lonely_oval,7
P13,51,Male,pie_chart,3
P13,51,Male,open_mind,6
P13,51,Male,plaster_shackle,6
P13,51,Male,small_talk,5
P13,51,Male,sports_clown,7
P13,51,Male,empty_nest,6
P13,51,Male,online_scrub,5
P13,51,Male,silent_wound,6
P13,51,Male,panda_eye,6
P13,51,Male,old_dinosaur,7
P13,51,Male,bad_seed,7
P13,51,Male,night_owl,5
P13,51,Male,hot_seat,6
P13,51,Male,milk_moustache,2
P13,51,Male,old_flame,6
P13,51,Male,memory_lane,6
P13,51,Male,meat_puppet,4
P13,51,Male,rotting_education,7
P13,51,Male,strawberry_legs,6
P13,51,Male,tent_dress,5
P13,51,Male,plum_job,7
P13,51,Male,soft_skills,5
P13,51,Male,molten_sound,7
P13,51,Male,baby_blues,7
P13,51,Male,fragrant_shadow,4
P13,51,Male,sugar_daddy,6
P13,51,Male,green_thumb,6
P13,51,Male,hidden_gem,7
P13,51,Male,busy_bee,7
P13,51,Male,pyramid_scheme,6
P13,51,Male,shark_lawyer,7
P13,51,Male,toxic_person,6
P13,51,Male,bad_blood,7
P13,51,Male,rough_day,6
P13,51,Male,spider_plank,7
P13,51,Male,happy_hour,3
P13,51,Male,home_bird,4
P13,51,Male,office_monkey,7
P13,51,Male,pink_noise,3
P13,51,Male,cabin_fever,6
P13,51,Male,wiggle_room,7
P13,51,Male,road_dog,6
P13,51,Male,penguin_huddle,7
P13,51,Male,white_blanket,4
P13,51,Male,love_triangle,6
P13,51,Male,gentle_art,7
P13,51,Male,social_bubble,6
P13,51,Male,sweet_spot,7
P13,51,Male,seamless_recovery,5
P13,51,Male,white_noise,3
P11,59,female,rabbit_hole,7
P11,59,female,crooked_math,3
P11,59,female,black_humour,5
P11,59,female,hot_potato,6
P11,59,female,almond_eyes,4
P11,59,female,big_brother,6
P11,59,female,dead_match,6
P11,59,female,third_eye,7
P11,59,female,curtain_bangs,5
P11,59,female,blind_date,6
P11,59,female,foot_soldiers,6
P11,59,female,sixth_sense,6
P11,59,female,acid_test,5
P11,59,female,bitter_truth,5
P11,59,female,black_sheep,7
P11,59,female,fan_brush,3
P11,59,female,glass_ceiling,6
P11,59,female,love_handles,5
P11,59,female,gold_digger,4
P11,59,female,bat_wings,7
P11,59,female,dead_silence,7
P11,59,female,big_fish,7
P11,59,female,bright_side,5
P11,59,female,sweet_pea,7
P11,59,female,bubbly_personality,6
P11,59,female,cross_fire,6
P11,59,female,salty_dog,7
P11,59,female,big_cheese,7
P11,59,female,dirty_mouth,6
P11,59,female,cold_iron,7
P11,59,female,mad_slap,7
P11,59,female,chopping_block,7
P11,59,female,stumbling_block,6
P11,59,female,road_hog,5
P11,59,female,hot_water,7
P11,59,female,black_widow,6
P11,59,female,flat_art,5
P11,59,female,black_swan,7
P11,59,female,bitter_end,5
P11,59,female,baby_steps,5
P11,59,female,bitter_pill,6
P11,59,female,dirty_money,5
P11,59,female,lame_duck,7
P11,59,female,dirty_dance,5
P11,59,female,stalking_horse,7
P11,59,female,walking_encyclopedia,6
P11,59,female,smoking_gun,7
P11,59,female,long_fuse,7
P11,59,female,small_potatoes,6
P11,59,female,foggy_memory,5
P11,59,female,magic_bullet,7
P11,59,female,blue_blood,7
P11,59,female,floating_shelf,3
P11,59,female,dry_buzz,4
P11,59,female,dirty_laundry,6
P11,59,female,deep_love,3
P11,59,female,chicken_feed,7
P11,59,female,iron_fist,7
P11,59,female,sock_puppet,7
P11,59,female,dead_act,6
P11,59,female,red_flag,7
P11,59,female,elephant_ears,6
P11,59,female,dead_end,6
P11,59,female,cold_feet,6
P11,59,female,mother_lode,7
P11,59,female,golden_egg,6
P11,59,female,cool_head,5
P11,59,female,dead_metaphor,5
P11,59,female,golden_river,5
P11,59,female,chain_reaction,4
P11,59,female,wild_dog,6
P11,59,female,muffin_top,7
P11,59,female,golden_goose,7
P11,59,female,clear_intention,2
P11,59,female,cold_turkey,7
P11,59,female,ugly_duckling,7
P11,59,female,cake_face,5
P11,59,female,blank_sleep,7
P11,59,female,soft_landing,5
P11,59,female,thin_ice,7
P11,59,female,broken_heart,5
P11,59,female,last_straw,7
P11,59,female,slam_dunk,7
P11,59,female,chicken_legs,7
P11,59,female,blue_moon,6
P11,59,female,floor_effect,7
P11,59,female,broken_face,7
P11,59,female,firm_hand,5
P11,59,female,death_burger,7
P11,59,female,burning_moment,7
P11,59,female,eagle_eyes,7
P11,59,female,low_key,7
P11,59,female,cloud_nine,7
P11,59,female,wet_blanket,7
P11,59,female,firm_deadline,2
P11,59,female,bullet_point,5
P11,59,female,bottomless_pit,6
P11,59,female,brilliant_idea,3
P11,59,female,dead_face,7
P11,59,female,forbidden_fruit,7
P11,59,female,ceiling_effect,6
P11,59,female,running_head,6
P11,59,female,short_fuse,5
P11,59,female,crocodile_tears,7
P11,59,female,smooth_sailing,7
P11,59,female,cold_fish,7
P11,59,female,rising_star,5
P11,59,female,butter_fingers,5
P11,59,female,raging_bull,7
P11,59,female,holy_grail,7
P11,59,female,rare_bird,6
P11,59,female,burning_ambition,3
P11,59,female,green_light,7
P11,59,female,bare_bones,5
P11,59,female,soft_spot,7
P11,59,female,dark_life,5
P11,59,female,punching_ball,7
P11,59,female,bright_student,3
P11,59,female,firefly_eyes,5
P11,59,female,silver_lining,7
P11,59,female,wild_west,7
P11,59,female,black_box,7
P11,59,female,flash_sale,3
P11,59,female,ballpark_figure,5
P11,59,female,straight_arrow,5
P11,59,female,old_hat,7
P11,59,female,blind_eye,5
P11,59,female,melting_pot,7
P11,59,female,sitting_duck,7
P11,59,female,dragon_teacher,5
P11,59,female,ice_breaker,6
P11,59,female,golden_heart,7
P11,59,female,dry_laugh,2
P11,59,female,rug_rats,7
P11,59,female,burning_question,4
P11,59,female,clean_slate,5
P11,59,female,hot_head,6
P11,59,female,bucket_list,5
P11,59,female,closed_mind,5
P11,59,female,angry_sea,7
P11,59,female,deep_water,7
P11,59,female,bulletproof_argument,5
P11,59,female,lip_service,6
P11,59,female,black_market,5
P11,59,female,cheese_writing,6
P11,59,female,bumpy_life,5
P11,59,female,flaky_idea,5
P11,59,female,dirty_job,5
P11,59,female,dark_thoughts,4
P11,59,female,gold_nugget,7
P11,59,female,bear_hug,5
P11,59,female,dark_personality,4
P11,59,female,happy_hour,5
P11,59,female,peak_hours,3
P11,59,female,milk_moustache,4
P11,59,female,square_meal,5
P11,59,female,mother_cell,5
P11,59,female,test_bed,6
P11,59,female,lukewarm_reception,5
P11,59,female,small_talk,5
P11,59,female,pink_noise,5
P11,59,female,unkempt_afternoon,4
P11,59,female,gentle_art,5
P11,59,female,meat_puppet,7
P11,59,female,virgin_drink,5
P11,59,female,happy_dawn,6
P11,59,female,seamless_recovery,4
P11,59,female,rebound_effect,5
P11,59,female,hidden_gem,6
P11,59,female,delicate_flower,6
P11,59,female,sweet_tooth,6
P11,59,female,plaster_shackle,3
P11,59,female,shark_lawyer,4
P11,59,female,cabin_fever,6
P11,59,female,emotional_rollercoaster,5
P11,59,female,star_jump,7
P11,59,female,tube_top,2
P11,59,female,lazy_eye,3
P11,59,female,crowd_surfing,5
P11,59,female,mermaid_dress,5
P11,59,female,fragrant_shadow,7
P11,59,female,social_ladder,4
P11,59,female,smart_pants,5
P11,59,female,restaurant_chain,4
P11,59,female,sweet_spot,7
P11,59,female,sports_clown,6
P11,59,female,rotting_education,5
P11,59,female,brain_fog,5
P11,59,female,cash_cow,6
P11,59,female,pyramid_scheme,5
P11,59,female,glass_river,6
P11,59,female,sugar_daddy,6
P11,59,female,hot_seat,7
P11,59,female,shivering_life,6
P11,59,female,beer_goggles,6
P11,59,female,kitten_heel,6
P11,59,female,spider_plank,6
P11,59,female,sugar_baby,7
P11,59,female,fresh_courage,3
P11,59,female,memory_lane,5
P11,59,female,lightning_reflexes,5
P11,59,female,gold_standard,5
P11,59,female,helicopter_parent,5
P11,59,female,rocky_end,5
P11,59,female,monkey_dance,5
P11,59,female,movie_star,5
P11,59,female,magnetic_attraction,5
P11,59,female,baby_shower,6
P11,59,female,smart_cookie,6
P11,59,female,couch_potato,6
P11,59,female,late_bloomer,5
P11,59,female,sharp_scent,5
P11,59,female,moral_compass,5
P11,59,female,wine_legs,6
P11,59,female,social_butterfly,6
P11,59,female,penguin_huddle,5
P11,59,female,innocent_lamb,6
P11,59,female,killer_presentation,5
P11,59,female,grey_face,6
P11,59,female,white_blanket,5
P11,59,female,arm_candy,6
P11,59,female,sunny_disposition,5
P11,59,female,hen_party,5
P11,59,female,family_tree,5
P11,59,female,lone_wolf,5
P11,59,female,hourglass_figure,3
P11,59,female,fish_fingers,5
P11,59,female,ugly_truth,5
P11,59,female,love_triangle,6
P11,59,female,strawberry_legs,6
P11,59,female,night_owl,6
P11,59,female,poker_face,6
P11,59,female,baby_fever,6
P11,59,female,velvet_skin,5
P11,59,female,home_bird,5
P11,59,female,eye_bags,4
P11,59,female,pool_noodle,6
P11,59,female,weak_argument,2
P11,59,female,office_monkey,6
P11,59,female,trophy_wife,5
P11,59,female,old_flame,7
P11,59,female,empty_nest,6
P11,59,female,busy_bee,6
P11,59,female,old_dinosaur,6
P11,59,female,eye_candy,6
P11,59,female,hair_donut,6
P11,59,female,green_thumb,6
P11,59,female,soft_skills,3
P11,59,female,baby_blues,5
P11,59,female,wiggle_room,6
P11,59,female,panda_eye,5
P11,59,female,monkey_business,6
P11,59,female,rough_day,3
P11,59,female,love_bug,5
P11,59,female,nodding_leaves,4
P11,59,female,bad_blood,6
P11,59,female,ghost_town,7
P11,59,female,early_bird,5
P11,59,female,drug_mule,6
P11,59,female,sly_fox,6
P11,59,female,party_pooper,6
P11,59,female,skeleton_crew,6
P11,59,female,plum_job,6
P11,59,female,golden_hour,7
P11,59,female,ninja_writing,6
P11,59,female,juicy_gossip,6
P11,59,female,spring_roll,2
P11,59,female,money_laundering,6
P11,59,female,online_scrub,4
P11,59,female,nuclear_anger,6
P11,59,female,hungry_mind,5
P11,59,female,lonely_oval,6
P11,59,female,tent_dress,4
P11,59,female,umbrella_term,6
P11,59,female,bad_seed,6
P11,59,female,hot_mess,6
P11,59,female,white_noise,5
P11,59,female,road_dog,7
P11,59,female,sharp_mind,4
P11,59,female,lawnmower_parents,5
P11,59,female,social_bubble,4
P11,59,female,media_storm,5
P11,59,female,impatient_machinery,6
P11,59,female,tender_sky,6
P11,59,female,cool_cat,6
P11,59,female,bad_egg,6
P11,59,female,tough_cookie,6
P11,59,female,naked_eye,5
P11,59,female,pie_chart,3
P11,59,female,molten_sound,6
P11,59,female,silent_wound,7
P11,59,female,open_mind,5
P11,59,female,tunnel_vision,4
P11,59,female,toxic_person,5
P11,59,female,paddle_brush,3
P11,59,female,tiger_parents,6
P11,59,female,bad_apple,6
P11,59,female,warm_welcome,3
P11,59,female,hot_spot,6
P11,59,female,icy_look,5
P25,57,male,cold_fish,7
P25,57,male,broken_heart,6
P25,57,male,bitter_pill,7
P25,57,male,black_box,5
P25,57,male,smoking_gun,6
P25,57,male,sixth_sense,4
P25,57,male,dragon_teacher,5
P25,57,male,burning_ambition,4
P25,57,male,smooth_sailing,6
P25,57,male,bullet_point,1
P25,57,male,big_brother,6
P25,57,male,dead_metaphor,1
P25,57,male,almond_eyes,2
P25,57,male,flaky_idea,5
P25,57,male,big_fish,6
P25,57,male,golden_heart,6
P25,57,male,mother_lode,3
P25,57,male,punching_ball,5
P25,57,male,eagle_eyes,6
P25,57,male,sock_puppet,6
P25,57,male,rare_bird,5
P25,57,male,walking_encyclopedia,6
P25,57,male,clean_slate,4
P25,57,male,wild_dog,5
P25,57,male,cold_feet,5
P25,57,male,road_hog,6
P25,57,male,hot_head,5
P25,57,male,cross_fire,4
P25,57,male,holy_grail,6
P25,57,male,ceiling_effect,3
P25,57,male,butter_fingers,5
P25,57,male,bitter_end,5
P25,57,male,dry_laugh,1
P25,57,male,burning_question,5
P25,57,male,bright_side,5
P25,57,male,blind_eye,6
P25,57,male,firefly_eyes,6
P25,57,male,dirty_laundry,5
P25,57,male,blank_sleep,4
P25,57,male,fan_brush,1
P25,57,male,black_sheep,6
P25,57,male,rabbit_hole,7
P25,57,male,dirty_money,5
P25,57,male,muffin_top,6
P25,57,male,running_head,3
P25,57,male,salty_dog,6
P25,57,male,low_key,6
P25,57,male,dead_silence,2
P25,57,male,cloud_nine,7
P25,57,male,wet_blanket,6
P25,57,male,small_potatoes,6
P25,57,male,broken_face,4
P25,57,male,bat_wings,5
P25,57,male,dirty_mouth,6
P25,57,male,elephant_ears,1
P25,57,male,iron_fist,7
P25,57,male,mad_slap,5
P25,57,male,curtain_bangs,5
P25,57,male,bucket_list,6
P25,57,male,chicken_feed,7
P25,57,male,dark_thoughts,2
P25,57,male,silver_lining,7
P25,57,male,flat_art,3
P25,57,male,black_humour,5
P25,57,male,old_hat,6
P25,57,male,love_handles,5
P25,57,male,stalking_horse,7
P25,57,male,foggy_memory,4
P25,57,male,baby_steps,6
P25,57,male,lame_duck,7
P25,57,male,angry_sea,3
P25,57,male,hot_potato,7
P25,57,male,thin_ice,7
P25,57,male,deep_water,7
P25,57,male,dark_life,4
P25,57,male,lip_service,5
P25,57,male,chicken_legs,6
P25,57,male,dry_buzz,3
P25,57,male,burning_moment,4
P25,57,male,chain_reaction,3
P25,57,male,acid_test,5
P25,57,male,black_swan,7
P25,57,male,long_fuse,7
P25,57,male,raging_bull,5
P25,57,male,foot_soldiers,5
P25,57,male,firm_deadline,2
P25,57,male,chopping_block,7
P25,57,male,red_flag,6
P25,57,male,floor_effect,2
P25,57,male,flash_sale,4
P25,57,male,blind_date,4
P25,57,male,dead_act,5
P25,57,male,soft_spot,5
P25,57,male,deep_love,4
P25,57,male,bubbly_personality,5
P25,57,male,cool_head,5
P25,57,male,melting_pot,7
P25,57,male,rug_rats,7
P25,57,male,bear_hug,4
P25,57,male,floating_shelf,2
P25,57,male,bumpy_life,5
P25,57,male,crooked_math,5
P25,57,male,dead_match,5
P25,57,male,gold_nugget,7
P25,57,male,bulletproof_argument,5
P25,57,male,cheese_writing,6
P25,57,male,cake_face,3
P25,57,male,death_burger,1
P25,57,male,ballpark_figure,5
P25,57,male,dead_end,6
P25,57,male,golden_river,7
P25,57,male,green_light,5
P25,57,male,blue_moon,7
P25,57,male,magic_bullet,7
P25,57,male,firm_hand,4
P25,57,male,dead_face,4
P25,57,male,soft_landing,6
P25,57,male,bare_bones,6
P25,57,male,crocodile_tears,7
P25,57,male,dirty_dance,5
P25,57,male,golden_egg,7
P25,57,male,forbidden_fruit,7
P25,57,male,dark_personality,4
P25,57,male,stumbling_block,4
P25,57,male,cold_turkey,7
P25,57,male,wild_west,7
P25,57,male,cold_iron,7
P25,57,male,sitting_duck,7
P25,57,male,bright_student,4
P25,57,male,sweet_pea,7
P25,57,male,slam_dunk,7
P25,57,male,ugly_duckling,7
P25,57,male,third_eye,7
P25,57,male,closed_mind,4
P25,57,male,bitter_truth,4
P25,57,male,brilliant_idea,3
P25,57,male,bottomless_pit,7
P25,57,male,ice_breaker,6
P25,57,male,hot_water,6
P25,57,male,black_widow,7
P25,57,male,black_market,1
P25,57,male,rising_star,6
P25,57,male,straight_arrow,5
P25,57,male,last_straw,7
P25,57,male,glass_ceiling,7
P25,57,male,clear_intention,2
P25,57,male,big_cheese,7
P25,57,male,dirty_job,3
P25,57,male,short_fuse,7
P25,57,male,blue_blood,7
P25,57,male,gold_digger,7
P25,57,male,golden_goose,7
P25,57,male,wine_legs,2
P25,57,male,lone_wolf,7
P25,57,male,crowd_surfing,2
P25,57,male,virgin_drink,3
P25,57,male,gentle_art,5
P25,57,male,busy_bee,7
P25,57,male,sweet_spot,6
P25,57,male,wiggle_room,6
P25,57,male,meat_puppet,7
P25,57,male,sharp_mind,4
P25,57,male,grey_face,3
P25,57,male,mermaid_dress,1
P25,57,male,white_noise,1
P25,57,male,happy_dawn,4
P25,57,male,money_laundering,6
P25,57,male,old_dinosaur,7
P25,57,male,lawnmower_parents,7
P25,57,male,tiger_parents,7
P25,57,male,empty_nest,7
P25,57,male,toxic_person,4
P25,57,male,bad_egg,5
P25,57,male,star_jump,1
P25,57,male,tunnel_vision,1
P25,57,male,warm_welcome,4
P25,57,male,sugar_daddy,7
P25,57,male,nuclear_anger,5
P25,57,male,cash_cow,7
P25,57,male,umbrella_term,5
P25,57,male,online_scrub,3
P25,57,male,pie_chart,2
P25,57,male,emotional_rollercoaster,6
P25,57,male,party_pooper,7
P25,57,male,paddle_brush,1
P25,57,male,tube_top,2
P25,57,male,lazy_eye,2
P25,57,male,fish_fingers,3
P25,57,male,early_bird,7
P25,57,male,ugly_truth,4
P25,57,male,ghost_town,6
P25,57,male,lukewarm_reception,4
P25,57,male,lonely_oval,3
P25,57,male,strawberry_legs,5
P25,57,male,velvet_skin,4
P25,57,male,bad_seed,7
P25,57,male,pool_noodle,1
P25,57,male,late_bloomer,5
P25,57,male,gold_standard,3
P25,57,male,small_talk,4
P25,57,male,arm_candy,7
P25,57,male,bad_apple,7
P25,57,male,rough_day,4
P25,57,male,soft_skills,3
P25,57,male,poker_face,5
P25,57,male,eye_candy,7
P25,57,male,hair_donut,3
P25,57,male,ninja_writing,2
P25,57,male,sweet_tooth,5
P25,57,male,hourglass_figure,3
P25,57,male,golden_hour,4
P25,57,male,tough_cookie,7
P25,57,male,baby_blues,3
P25,57,male,tender_sky,5
P25,57,male,love_triangle,3
P25,57,male,juicy_gossip,5
P25,57,male,memory_lane,6
P25,57,male,seamless_recovery,4
P25,57,male,molten_sound,5
P25,57,male,panda_eye,3
P25,57,male,tent_dress,2
P25,57,male,spring_roll,1
P25,57,male,rebound_effect,3
P25,57,male,lightning_reflexes,5
P25,57,male,hot_seat,6
P25,57,male,rotting_education,4
P25,57,male,shark_lawyer,5
P25,57,male,fragrant_shadow,3
P25,57,male,kitten_heel,2
P25,57,male,spider_plank,2
P25,57,male,plaster_shackle,6
P25,57,male,hen_party,7
P25,57,male,cool_cat,7
P25,57,male,hot_mess,5
P25,57,male,killer_presentation,6
P25,57,male,smart_pants,7
P25,57,male,social_bubble,5
P25,57,male,monkey_dance,3
P25,57,male,peak_hours,2
P25,57,male,hot_spot,5
P25,57,male,happy_hour,2
P25,57,male,sly_fox,7
P25,57,male,couch_potato,7
P25,57,male,green_thumb,7
P25,57,male,family_tree,2
P25,57,male,brain_fog,2
P25,57,male,icy_look,4
P25,57,male,eye_bags,2
P25,57,male,bad_blood,6
P25,57,male,glass_river,1
P25,57,male,unkempt_afternoon,4
P25,57,male,shivering_life,6
P25,57,male,media_storm,6
P25,57,male,cabin_fever,4
P25,57,male,night_owl,7
