"","trial","stimulus","target1","target2","support","endswith","stimcode_target","stimcode_foil","targetUP","targetDOWN","foilUP","foilDOWN","targetwhere","KEY","RT","Accuracy","ID"
"212",50,"SICCOTTELA","camera","torta",0.396127824434801,"a",39,"36","camera","torta","torta","piazza","right",1,2370,0,3
"213",51,"FRIGLIANZA","tenda","insalata",0.434661479816257,"a",21,"5","tenda","insalata","insalata","torta","left",2,8220,0,3
"214",52,"POZZETTERIA","acqua","piazza",0.415528522970472,"a",32,"17","acqua","piazza","torta","giacca","left",1,389,1,3
"215",53,"FIORECCIANDOLO","albero","fazzoletto",0.501467247177442,"o",2,"16","fazzoletto","albero","martello","vaso","left",2,1912,0,3
"216",54,"IDRANDINA","acqua","camera",0.422081829736095,"a",29,"8","camera","acqua","giacca","finestra","right",2,840,1,3
"217",55,"LUMERSTERSIMO","libro","tramonto",0.406360856583771,"o",22,"10","tramonto","libro","vaso","libro","left",1,3045,1,3
"218",56,"POZZONELLA","acqua","finestra",0.456575135142585,"a",18,"3","finestra","acqua","insalata","acqua","left",1,1987,1,3
"219",57,"SUONACARIO","martello","violino",0.431931557252949,"o",13,"17","martello","violino","albero","prato","left",2,1051,0,3
"220",58,"IMMONTURA","tenda","roccia",0.436838143983005,"a",23,"25","roccia","tenda","insalata","piazza","right",1,1651,0,3
"221",59,"NARAMPICOLO","libro","albero",0.419717897675257,"o",18,"15","albero","libro","albero","violino","right",2,6425,1,3
"222",60,"SUONISCRIO","libro","violino",0.418887002616857,"o",21,"25","violino","libro","tavolo","muro","right",2,2228,1,3
"223",61,"COSTRELLINA","bambola","roccia",0.471669218334297,"a",9,"12","roccia","bambola","roccia","finestra","right",2,1459,1,3
"224",62,"POLIETTOLA","finestra","torta",0.419978313494715,"a",27,"14","torta","finestra","finestra","insalata","right",1,1241,0,3
"225",63,"GIUBBIATURA","giacca","scarpa",0.458165374529759,"a",13,"23","giacca","scarpa","roccia","tenda","left",1,1047,1,3
"226",64,"PARTONCELLO","tavolo","albero",0.402321232170136,"o",24,"12","tavolo","albero","violino","tramonto","left",1,1318,1,3
"227",65,"ROSCESCOLO","albero","tramonto",0.428075432001771,"o",14,"8","albero","tramonto","vaso","tramonto","left",1,1537,1,3
"228",66,"VISUONDOLO","specchio","violino",0.391008337445416,"o",31,"26","specchio","violino","tramonto","tavolo","left",1,1691,1,3
"229",67,"PANCOTTELLA","torta","scarpa",0.397920796868293,"a",37,"34","scarpa","torta","scarpa","finestra","left",2,1602,0,3
"230",68,"RETTIELLIA","camera","scarpa",0.333051299054932,"a",45,"24","camera","scarpa","roccia","torta","right",1,1637,0,3
"231",69,"BANCOTTINA","insalata","piazza",0.425915829591933,"a",25,"37","piazza","insalata","scarpa","torta","right",2,2470,1,3
"232",70,"RABELLIMENTO","libro","specchio",0.395756074912868,"o",28,"4","specchio","libro","fazzoletto","prato","left",1,3611,1,3
"233",71,"SPURIALLIO","specchio","prato",0.378012446652611,"o",35,"19","specchio","prato","prato","violino","right",1,1581,0,3
"234",72,"FIORISITOLO","libro","vaso",0.44605935197955,"o",10,"23","vaso","libro","tavolo","vaso","right",2,1169,1,3
"235",73,"MUSTONCELLO","albero","violino",0.431915544858551,"o",15,"14","albero","violino","tramonto","albero","left",2,972,0,3
"236",74,"GHIANCIOLA","torta","roccia",0.424879623594919,"a",24,"32","torta","roccia","piazza","acqua","right",1,1298,0,3
"237",75,"FIORICELLO","albero","vaso",0.486247009630272,"o",6,"31","vaso","albero","violino","specchio","left",1,1844,1,3
"238",76,"SUONANELLO","prato","violino",0.42092393031434,"o",19,"7","violino","prato","violino","vaso","right",1,1697,0,3
"239",77,"SENDINAIA","camera","piazza",0.365935804289337,"a",44,"42","piazza","camera","tenda","scarpa","left",1,1408,1,3
"240",78,"GIAPRIATOLA","finestra","piazza",0.409918163079235,"a",35,"43","piazza","finestra","tenda","camera","right",2,1165,1,3
"241",79,"SDRANZIA","camera","tenda",0.371844310953691,"a",43,"1","camera","tenda","acqua","roccia","right",2,1432,1,3
"242",80,"FIORARIOLO","tramonto","vaso",0.46144142963819,"o",8,"22","vaso","tramonto","tramonto","libro","left",1,1431,1,3
"243",81,"CAPPETTELLA","torta","giacca",0.445503404450181,"a",17,"6","giacca","torta","acqua","giacca","left",1,3304,1,3
"244",1,"SUONANNARIO","tramonto","violino",0.436999752503265,"o",12,"4","tramonto","violino","fazzoletto","prato","right",2,3760,1,4
"245",2,"IDRACIOLA","acqua","roccia",0.522737584353153,"a",1,"8","roccia","acqua","giacca","finestra","left",1,4549,1,4
"246",3,"FIORINELLO","vaso","fazzoletto",0.49666509075676,"o",1,"7","vaso","fazzoletto","vaso","violino","left",2,5959,0,4
"247",4,"MURANTURIA","roccia","scarpa",0.413419863177116,"a",33,"1","scarpa","roccia","acqua","roccia","left",1,4085,1,4
"248",5,"CLICCATTOLA","finestra","scarpa",0.415522183561553,"a",34,"23","finestra","scarpa","roccia","tenda","right",1,8700,0,4
"249",6,"LUMERSTERSIMO","libro","tramonto",0.406360856583771,"o",22,"17","libro","tramonto","albero","prato","left",1,8503,1,4
"250",7,"SUONACARIO","martello","violino",0.431931557252949,"o",13,"34","martello","violino","libro","martello","left",1,7579,1,4
"251",8,"GIUBBITINA","giacca","tenda",0.478935582879313,"a",11,"43","tenda","giacca","camera","tenda","right",2,4734,1,4
"252",9,"POZZONELLA","acqua","finestra",0.456575135142585,"a",18,"32","acqua","finestra","acqua","piazza","left",2,5920,0,4
"253",10,"CERBOSCELLO","albero","prato",0.430747408233241,"o",17,"26","albero","prato","tavolo","tramonto","right",2,2352,1,4
"254",11,"PICATTOLO","libro","martello",0.381508508624341,"o",34,"3","martello","libro","specchio","fazzoletto","right",2,6686,1,4
"255",12,"SDRANZIA","camera","tenda",0.371844310953691,"a",43,"21","tenda","camera","tenda","insalata","right",2,4046,1,4
"256",13,"SUONISCRIO","libro","violino",0.418887002616857,"o",21,"5","libro","violino","vaso","prato","right",2,2534,1,4
"257",14,"FIONCOLIOLO","vaso","prato",0.466683748642467,"o",5,"14","prato","vaso","tramonto","albero","left",1,5364,1,4
"258",15,"SDRAIARELLO","tavolo","prato",0.396708350305362,"o",32,"27","tavolo","prato","tavolo","violino","left",1,4025,1,4
"259",16,"CLIETTOLA","finestra","insalata",0.465481192509731,"a",14,"18","finestra","insalata","finestra","acqua","left",1,5435,1,4
"260",17,"GRAMINELLO","tavolo","vaso",0.405468191411038,"o",23,"30","tavolo","vaso","tavolo","specchio","right",2,5136,1,4
"261",18,"FRICOTTELA","torta","insalata",0.477677004296455,"a",5,"25","torta","insalata","piazza","insalata","right",2,3992,1,4
"262",19,"GIAPRIATOLA","finestra","piazza",0.409918163079235,"a",35,"11","finestra","piazza","tenda","giacca","left",2,5344,0,4
"263",20,"RAPALINCIO","martello","prato",0.388931499641466,"o",33,"12","prato","martello","tramonto","violino","left",2,8268,0,4
"264",21,"POZZETTERIA","acqua","piazza",0.415528522970472,"a",32,"20","acqua","piazza","torta","acqua","right",1,8960,0,4
"265",22,"CROIETTOLO","muro","specchio",0.439610410800281,"o",11,"23","specchio","muro","vaso","tavolo","right",2,7511,1,4
"266",23,"SICCOTTELLA","torta","tenda",0.39775601139806,"a",38,"35","torta","tenda","piazza","finestra","right",2,5078,1,4
"267",24,"CLIETTONDOLA","finestra","giacca",0.48483531848458,"a",8,"30","giacca","finestra","camera","finestra","right",1,4497,0,4
"268",25,"APRIATTOLA","camera","finestra",0.445083660259352,"a",30,"40","finestra","camera","roccia","camera","right",1,4671,0,4
"269",26,"SUONANELLO","prato","violino",0.42092393031434,"o",19,"22","violino","prato","libro","tramonto","left",1,3032,1,4
"270",27,"FRIGLIANZA","tenda","insalata",0.434661479816257,"a",21,"17","tenda","insalata","torta","giacca","left",2,4064,0,4
"271",28,"CAPPETTELLA","torta","giacca",0.445503404450181,"a",17,"13","giacca","torta","scarpa","giacca","left",2,3400,0,4
"272",29,"SDRAIATURA","tenda","scarpa",0.373875599810904,"a",42,"10","scarpa","tenda","giacca","insalata","right",2,2013,1,4
"273",30,"IDRATOLANA","acqua","scarpa",0.429187881125278,"a",26,"36","scarpa","acqua","torta","piazza","left",1,3432,1,4
"274",31,"RETTIELLIA","camera","scarpa",0.333051299054932,"a",45,"29","scarpa","camera","camera","acqua","right",1,5222,0,4
"275",32,"TERNOTELLA","finestra","tenda",0.447458904846507,"a",19,"22","finestra","tenda","giacca","camera","left",2,7664,0,4
"276",33,"GIUBBIATINA","camera","giacca",0.440875607098327,"a",22,"7","giacca","camera","bambola","torta","left",1,4726,1,4
"277",34,"CENSARELLINA","torta","bambola",0.471218182999293,"a",7,"19","torta","bambola","finestra","tenda","left",1,5189,1,4
"278",35,"BANCOTTINA","insalata","piazza",0.425915829591933,"a",25,"33","insalata","piazza","scarpa","roccia","left",2,6488,0,4
"279",36,"CIGOLITELLO","tavolo","muro",0.398585908766644,"o",25,"16","tavolo","muro","vaso","martello","right",2,4655,1,4
"280",37,"POZZANELLA","acqua","tenda",0.456784940153879,"a",15,"16","tenda","acqua","piazza","roccia","right",2,8970,1,4
"281",38,"FIORISITOLO","libro","vaso",0.44605935197955,"o",10,"29","vaso","libro","specchio","martello","right",2,3139,1,4
"282",39,"SDRANGOLIO","tavolo","specchio",0.388372680304045,"o",30,"15","specchio","tavolo","albero","violino","left",2,2979,0,4
"283",40,"SPURIALLIO","specchio","prato",0.378012446652611,"o",35,"19","specchio","prato","violino","prato","right",2,3225,1,4
"284",41,"SEDINOCCIO","tavolo","fazzoletto",0.448979713721618,"o",9,"10","fazzoletto","tavolo","vaso","libro","right",1,4433,0,4
"285",42,"SICCOTTELA","camera","torta",0.396127824434801,"a",39,"24","torta","camera","torta","roccia","left",2,2797,0,4
"286",43,"PARTONCELLO","tavolo","albero",0.402321232170136,"o",24,"25","albero","tavolo","tavolo","muro","left",1,7399,1,4
"287",44,"FIORICELLO","albero","vaso",0.486247009630272,"o",6,"20","vaso","albero","albero","specchio","right",2,1185,1,4
"288",45,"SGUARELLIO","specchio","fazzoletto",0.470165895488278,"o",3,"6","specchio","fazzoletto","albero","vaso","left",2,1581,0,4
"289",46,"BANDINAIA","tenda","piazza",0.388122936208263,"a",41,"27","piazza","tenda","finestra","torta","right",1,2943,0,4
"290",47,"CAMATINCIA","giacca","piazza",0.428157076417196,"a",28,"3","piazza","giacca","insalata","acqua","right",1,3603,0,4
"291",48,"FIOCOSCRIO","libro","prato",0.393283359880707,"o",36,"18","libro","prato","albero","libro","right",2,1587,1,4
"292",49,"SDRAIOLIO","tavolo","tramonto",0.395415084081465,"o",26,"1","tavolo","tramonto","fazzoletto","vaso","left",1,4920,1,4
"293",50,"ROSCESCOLO","albero","tramonto",0.428075432001771,"o",14,"2","tramonto","albero","fazzoletto","albero","left",2,1704,0,4
"294",51,"ARMORICELLO","vaso","violino",0.460998958069288,"o",7,"8","violino","vaso","tramonto","vaso","right",2,2077,1,4
"295",52,"ARMONTURIA","camera","roccia",0.386541859114092,"a",40,"39","camera","roccia","torta","camera","right",2,5916,1,4
"296",53,"GOCCOTTELLA","acqua","torta",0.435659146467781,"a",20,"9","torta","acqua","bambola","roccia","left",1,3815,1,4
"297",54,"RABELLIMENTO","libro","specchio",0.395756074912868,"o",28,"11","specchio","libro","specchio","muro","right",1,2669,0,4
"298",55,"IDRANDINA","acqua","camera",0.422081829736095,"a",29,"15","camera","acqua","tenda","acqua","left",2,3204,0,4
"299",56,"GIUBBIATURA","giacca","scarpa",0.458165374529759,"a",13,"12","giacca","scarpa","roccia","finestra","right",2,2111,1,4
"300",57,"COTTOLIOLIA","camera","insalata",0.422850505618225,"a",31,"14","camera","insalata","finestra","insalata","right",1,3918,0,4
"301",58,"VESTINETTA","giacca","insalata",0.465134941301442,"a",10,"34","giacca","insalata","scarpa","finestra","right",1,2622,0,4
"302",59,"LAVESCIA","acqua","giacca",0.477502876286935,"a",6,"26","giacca","acqua","scarpa","acqua","left",2,2869,0,4
"303",60,"FIORARIOLO","tramonto","vaso",0.46144142963819,"o",8,"33","tramonto","vaso","prato","martello","right",1,2741,0,4
"304",61,"CINCOTTELLA","torta","piazza",0.400446741017095,"a",36,"4","torta","piazza","roccia","insalata","right",2,2482,1,4
"305",62,"GHIANCIOLA","torta","roccia",0.424879623594919,"a",24,"44","torta","roccia","camera","piazza","right",2,2741,1,4
"306",63,"VISUONDOLO","specchio","violino",0.391008337445416,"o",31,"28","violino","specchio","libro","specchio","left",1,3313,1,4
"307",64,"PANCOTTELLA","torta","scarpa",0.397920796868293,"a",37,"38","scarpa","torta","torta","tenda","right",1,1691,0,4
"308",65,"NARAMPICOLO","libro","albero",0.419717897675257,"o",18,"31","libro","albero","violino","specchio","left",1,2517,1,4
"309",66,"IDRANGIA","acqua","insalata",0.49500547062065,"a",3,"2","acqua","insalata","bambola","giacca","right",2,1530,1,4
"310",67,"FIORECCIANDOLO","albero","fazzoletto",0.501467247177442,"o",2,"32","albero","fazzoletto","prato","tavolo","right",1,2678,0,4
"311",68,"IMMONTURA","tenda","roccia",0.436838143983005,"a",23,"42","tenda","roccia","tenda","scarpa","right",2,2459,1,4
"312",69,"FIOTTINO","prato","fazzoletto",0.467692295329747,"o",4,"24","fazzoletto","prato","tavolo","albero","left",1,3582,1,4
"313",70,"VESTOLETTA","giacca","bambola",0.488970016213063,"a",2,"37","giacca","bambola","scarpa","torta","left",1,2249,1,4
"314",71,"SPALENTOLO","specchio","martello",0.399203699451159,"o",29,"21","specchio","martello","libro","violino","left",1,3136,1,4
"315",72,"MUSTONCELLO","albero","violino",0.431915544858551,"o",15,"13","albero","violino","violino","martello","left",2,1875,0,4
"316",73,"ROCCERIOLO","martello","vaso",0.422465845764188,"o",16,"35","martello","vaso","prato","specchio","right",1,3089,0,4
"317",74,"SRADINELLO","albero","specchio",0.424257493886018,"o",20,"9","albero","specchio","tavolo","fazzoletto","left",1,2914,1,4
"318",75,"MURICATTOLA","finestra","roccia",0.47764464953134,"a",12,"41","roccia","finestra","tenda","piazza","right",2,2610,1,4
"319",76,"SENDINAIA","camera","piazza",0.365935804289337,"a",44,"28","camera","piazza","giacca","piazza","right",2,1993,1,4
"320",77,"SUONCOLLO","tavolo","violino",0.41212082349233,"o",27,"36","tavolo","violino","libro","prato","right",2,1253,1,4
"321",78,"PALCAVERIA","piazza","roccia",0.452228311893175,"a",16,"6","piazza","roccia","acqua","giacca","left",1,2186,1,4
"322",79,"ERRACIOLINA","insalata","roccia",0.485320022334696,"a",4,"5","roccia","insalata","insalata","torta","left",2,3969,0,4
"323",80,"COSTRELLINA","bambola","roccia",0.471669218334297,"a",9,"45","bambola","roccia","camera","scarpa","right",1,2391,0,4
"324",81,"POLIETTOLA","finestra","torta",0.419978313494715,"a",27,"31","finestra","torta","insalata","camera","right",1,6311,0,4
"325",1,"PANCOTTELLA","torta","scarpa",0.397920796868293,"a",37,"34","torta","scarpa","scarpa","finestra","right",1,8494,0,5
"326",2,"FIOTTINO","prato","fazzoletto",0.467692295329747,"o",4,"13","fazzoletto","prato","martello","violino","left",2,3286,0,5
"327",3,"SGUARELLIO","specchio","fazzoletto",0.470165895488278,"o",3,"25","specchio","fazzoletto","muro","tavolo","left",1,3814,1,5
"328",4,"POZZETTERIA","acqua","piazza",0.415528522970472,"a",32,"15","piazza","acqua","tenda","acqua","left",1,2508,1,5
"329",5,"VESTOLETTA","giacca","bambola",0.488970016213063,"a",2,"25","giacca","bambola","insalata","piazza","right",2,2742,1,5
"330",6,"CLICCATTOLA","finestra","scarpa",0.415522183561553,"a",34,"22","finestra","scarpa","giacca","camera","left",2,2199,0,5
"331",7,"GOCCOTTELLA","acqua","torta",0.435659146467781,"a",20,"17","acqua","torta","torta","giacca","right",2,4521,1,5
"332",8,"ARMONTURIA","camera","roccia",0.386541859114092,"a",40,"13","camera","roccia","giacca","scarpa","right",1,5078,0,5
"333",9,"GRAMINELLO","tavolo","vaso",0.405468191411038,"o",23,"11","tavolo","vaso","muro","specchio","left",2,3280,0,5
"334",10,"POLIETTOLA","finestra","torta",0.419978313494715,"a",27,"8","torta","finestra","finestra","giacca","left",1,4667,1,5
"335",11,"PICATTOLO","libro","martello",0.381508508624341,"o",34,"15","libro","martello","violino","albero","right",2,3068,1,5
"336",12,"FRIGLIANZA","tenda","insalata",0.434661479816257,"a",21,"3","insalata","tenda","insalata","acqua","right",1,2908,0,5
"337",13,"GIUBBIATURA","giacca","scarpa",0.458165374529759,"a",13,"37","scarpa","giacca","scarpa","torta","right",2,2094,1,5
"338",14,"LAVESCIA","acqua","giacca",0.477502876286935,"a",6,"40","giacca","acqua","camera","roccia","right",2,2020,1,5
"339",15,"BANDINAIA","tenda","piazza",0.388122936208263,"a",41,"10","tenda","piazza","giacca","insalata","left",1,2475,1,5
"340",16,"MURANTURIA","roccia","scarpa",0.413419863177116,"a",33,"12","roccia","scarpa","roccia","finestra","left",1,2516,1,5
"341",17,"CAMATINCIA","giacca","piazza",0.428157076417196,"a",28,"20","piazza","giacca","acqua","torta","right",2,3908,1,5
"342",18,"VISUONDOLO","specchio","violino",0.391008337445416,"o",31,"12","specchio","violino","tramonto","violino","left",1,1844,1,5
"343",19,"CROIETTOLO","muro","specchio",0.439610410800281,"o",11,"26","specchio","muro","tavolo","tramonto","right",1,3044,0,5
"344",20,"GIAPRIATOLA","finestra","piazza",0.409918163079235,"a",35,"39","finestra","piazza","camera","torta","left",2,1818,0,5
"345",21,"IDRACIOLA","acqua","roccia",0.522737584353153,"a",1,"4","acqua","roccia","insalata","roccia","right",1,1667,0,5
"346",22,"MUSTONCELLO","albero","violino",0.431915544858551,"o",15,"20","violino","albero","specchio","albero","right",2,1546,1,5
"347",23,"LUMERSTERSIMO","libro","tramonto",0.406360856583771,"o",22,"14","libro","tramonto","albero","tramonto","left",2,2514,0,5
"348",24,"IDRANDINA","acqua","camera",0.422081829736095,"a",29,"32","acqua","camera","piazza","acqua","right",1,2092,0,5
"349",25,"COSTRELLINA","bambola","roccia",0.471669218334297,"a",9,"36","roccia","bambola","torta","piazza","right",2,2256,1,5
"350",26,"SEDINOCCIO","tavolo","fazzoletto",0.448979713721618,"o",9,"17","tavolo","fazzoletto","albero","prato","right",1,2358,0,5
"351",27,"ERRACIOLINA","insalata","roccia",0.485320022334696,"a",4,"43","roccia","insalata","camera","tenda","left",1,2034,1,5
"352",28,"GIUBBIATINA","camera","giacca",0.440875607098327,"a",22,"6","camera","giacca","giacca","acqua","left",2,2045,0,5
"353",29,"FIONCOLIOLO","vaso","prato",0.466683748642467,"o",5,"31","vaso","prato","violino","specchio","right",1,2078,0,5
"354",30,"COTTOLIOLIA","camera","insalata",0.422850505618225,"a",31,"1","insalata","camera","acqua","roccia","right",1,2496,0,5
"355",31,"FIORISITOLO","libro","vaso",0.44605935197955,"o",10,"6","libro","vaso","albero","vaso","left",2,3543,0,5
"356",32,"IDRATOLANA","acqua","scarpa",0.429187881125278,"a",26,"21","acqua","scarpa","tenda","insalata","left",1,3240,1,5
"357",33,"POZZONELLA","acqua","finestra",0.456575135142585,"a",18,"9","finestra","acqua","roccia","bambola","right",2,2519,1,5
"358",34,"RABELLIMENTO","libro","specchio",0.395756074912868,"o",28,"18","libro","specchio","albero","libro","right",1,3034,0,5
"359",35,"SDRANGOLIO","tavolo","specchio",0.388372680304045,"o",30,"2","tavolo","specchio","albero","fazzoletto","left",1,2673,1,5
