"","trial","stimulus","target1","target2","support","endswith","stimcode_target","stimcode_foil","foil","targetwhere","KEY","RT","Accuracy","ID"
"223",61,"TOPISEGNATURA","matita","matita",0.472668740606664,"a",17,6,"BEVERCHIETTA","right",2,2724,1,3
"224",62,"TECNOLICENZA","industria","industria",0.407799094333392,"a",39,37,"BONSCETTIA","left",1,1637,1,3
"225",63,"DECOMODA","poltrona","poltrona",0.408095781596733,"a",42,31,"SHAKESPEARIA","right",2,1244,1,3
"226",64,"SPONATENTALISMO","stampo","stampo",0.436606223838356,"o",27,35,"POSPICCIOLO","left",1,1665,1,3
"227",65,"VACIDEMINA","malaria","malaria",0.410484135915653,"a",35,24,"VACEFALINA","right",2,1917,1,3
"228",66,"VESTICELLA","gonna","gonna",0.475682779400607,"a",11,39,"TECNOLICENZA","right",2,1352,1,3
"229",67,"ACUFEROIDIA","emicrania","emicrania",0.407339708774309,"a",40,29,"NUTRONATEZZA","left",1,2347,1,3
"230",68,"MAFIDAMATO","pentito","pentito",0.443432985504823,"o",22,24,"BAMBITORIO","left",1,2214,1,3
"231",69,"ILLUMITINA","lampada","lampada",0.48953839463578,"a",7,28,"MORTUMAZITA","right",2,1739,1,3
"232",70,"AMAGGIOSCO","fascino","fascino",0.416690467636846,"o",30,29,"BAMAGOGO","right",2,1545,1,3
"233",71,"GRATTUGIENDOLO","cucchiaio","cucchiaio",0.457632825837669,"o",9,11,"UCCIDALOSAMENTO","left",2,2399,0,3
"234",72,"ILLUMINETTRIA","lampadina","lampadina",0.488456786989471,"a",5,25,"IRIBOLENZA","right",2,2139,1,3
"235",73,"TINFETIOLIA","allergia","allergia",0.413526929377243,"a",32,19,"VAPOGELLA","right",2,3599,1,3
"236",74,"SUONONELLA","tromba","tromba",0.496570662135082,"a",4,3,"FRITIENDOLA","right",2,2028,1,3
"237",75,"SEDINOCA","panca","panca",0.40737738992096,"a",34,20,"GENAMORENZA","right",1,2626,0,3
"238",76,"SHAKESPEARIA","commedia","commedia",0.422687919118835,"a",31,34,"SEDINOCA","left",1,2119,1,3
"239",77,"GIUBBIATOLA","sciarpa","sciarpa",0.466889109453445,"a",13,5,"ILLUMINETTRIA","left",1,3225,1,3
"240",78,"SDRASTELLO","cuscino","cuscino",0.479165705299131,"o",7,19,"GHIOTOSTALMENTO","right",2,2409,1,3
"241",79,"UFFAMALINALISMO","pettegolezzo","pettegolezzo",0.409747618431885,"o",36,7,"SDRASTELLO","right",2,2152,1,3
"242",80,"ATLETINATRICA","ginnasta","ginnasta",0.505649500312599,"a",2,7,"ILLUMITINA","right",2,1491,1,3
"243",81,"BOVACCIETTA","mucca","mucca",0.453353399154596,"a",18,41,"SOMMIRATOLA","left",1,1266,1,3
"244",1,"BUCCOLAIANDOLO","cesto","cesto",0.454227200939773,"o",25,6,"TRAVINCIMENTO","right",2,4063,1,4
"245",2,"GRATTUGIENDOLO","cucchiaio","cucchiaio",0.457632825837669,"o",9,27,"SPONATENTALISMO","right",1,4587,0,4
"246",3,"NUVOLTANZA","brezza","brezza",0.484015395070746,"a",8,9,"COTOLITELLA","left",1,2829,1,4
"247",4,"CORTECNOLISMO","progresso","progresso",0.42950685771341,"o",28,18,"DÉPLIOTIO","right",2,2723,1,4
"248",5,"ILLUMITINA","lampada","lampada",0.48953839463578,"a",7,30,"CAGOGNAZZA","left",1,1996,1,4
"249",6,"GIUBBIATOLA","sciarpa","sciarpa",0.466889109453445,"a",13,25,"IRIBOLENZA","right",2,2039,1,4
"250",7,"BOVETRITOLA","carcassa","carcassa",0.441974707362872,"a",21,43,"NASCOBILISTA","right",2,3322,1,4
"251",8,"DECOMODA","poltrona","poltrona",0.408095781596733,"a",42,2,"ATLETINATRICA","left",1,4453,1,4
"252",9,"COTOLITELLA","pasta","pasta",0.48355510448989,"a",9,19,"VAPOGELLA","right",2,2058,1,4
"253",10,"SHAKESPEARIA","commedia","commedia",0.422687919118835,"a",31,5,"ILLUMINETTRIA","right",2,1852,1,4
"254",11,"VAPOGELLA","schiuma","schiuma",0.443413308588936,"a",19,17,"TOPISEGNATURA","right",2,2572,1,4
"255",12,"SUONONELLA","tromba","tromba",0.496570662135082,"a",4,13,"GIUBBIATOLA","left",1,1402,1,4
"256",13,"SUONANELLO","violino","violino",0.480197333828064,"o",5,12,"BOVIACCAMENTO","right",2,4113,1,4
"257",14,"TAPOSTOIONA","mensola","mensola",0.410975906153405,"a",33,37,"BONSCETTIA","left",1,2292,1,4
"258",15,"BULICCHIRURA","dentista","dentista",0.418391257993589,"a",27,39,"TECNOLICENZA","right",1,2462,0,4
"259",16,"NEBBALLIANTO","crepuscolo","crepuscolo",0.457327965680897,"o",16,14,"PESCHETTORIO","left",1,1739,1,4
"260",17,"BAIALININARLO","gattino","gattino",0.452422246675284,"o",10,8,"MORCAVATTICO","right",2,2396,1,4
"261",18,"GROTOPSIANDOLO","cranio","cranio",0.444663786157017,"o",20,30,"AMAGGIOSCO","right",2,2828,1,4
"262",19,"BRUFFEMIANDOLO","pervertito","pervertito",0.523850635899467,"o",1,5,"SUONANELLO","right",2,2179,1,4
"263",20,"ATLETINATRICA","ginnasta","ginnasta",0.505649500312599,"a",2,11,"VESTICELLA","left",1,1722,1,4
"264",21,"FUMACOLIO","tabacco","tabacco",0.442651736319948,"o",17,15,"INFETOTERO","right",2,1639,1,4
"265",22,"SUPESCITOLO","squalo","squalo",0.420294585989897,"o",34,1,"BRUFFEMIANDOLO","left",1,2285,1,4
"266",23,"SEDINOCA","panca","panca",0.40737738992096,"a",34,14,"CUOCCELA","left",1,1478,1,4
"267",24,"MAAZELLARIA","orchestra","orchestra",0.520253165746296,"a",1,28,"MORTUMAZITA","right",2,1866,1,4
"268",25,"CAGOGNAZZA","feccia","feccia",0.422413853089632,"a",30,27,"BULICCHIRURA","right",2,2739,1,4
"269",26,"INFETOTERO","vaiolo","vaiolo",0.447289180501927,"o",15,17,"FUMACOLIO","right",2,1614,1,4
"270",27,"LETTOLETTO","comodino","comodino",0.436699875276071,"o",21,36,"UFFAMALINALISMO","left",1,2094,1,4
"271",28,"MAFIDAMATO","pentito","pentito",0.443432985504823,"o",22,21,"LETTOLETTO","right",2,1759,1,4
"272",29,"CUOCCELA","pentola","pentola",0.458594744645759,"a",14,26,"GUARIOGRANDOLA","left",1,2343,1,4
"273",30,"FRITIENDOLA","scodella","scodella",0.503490471257293,"a",3,10,"TIELATILLINA","right",1,2228,0,4
"274",31,"OFFENDANTOSO","insulto","insulto",0.440975943620665,"o",23,24,"BAMBITORIO","left",1,1772,1,4
"275",32,"GHIOTOSTALMENTO","fungo","fungo",0.431669987072567,"o",19,9,"GRATTUGIENDOLO","right",2,2062,1,4
"276",33,"SEPOLLAIA","bara","bara",0.435754908929298,"a",23,7,"ILLUMITINA","left",1,1349,1,4
"277",34,"VESTICELLA","gonna","gonna",0.475682779400607,"a",11,23,"SEPOLLAIA","right",2,1682,1,4
"278",35,"NIDORMIENDOLO","insetto","insetto",0.4654280952828,"o",13,29,"BAMAGOGO","left",2,2207,0,4
"279",36,"SDRASTELLO","cuscino","cuscino",0.479165705299131,"o",7,37,"BICCORERIANNO","left",1,2032,1,4
"280",37,"TETRUCCIERICO","manichino","manichino",0.436693144990155,"o",26,16,"NEBBALLIANTO","right",2,2056,1,4
"281",38,"SOMMIRATOLA","statua","statua",0.417796195312835,"a",41,21,"BOVETRITOLA","left",1,1766,1,4
"282",39,"TRAVINCIMENTO","trionfo","trionfo",0.471378974659514,"o",6,26,"TETRUCCIERICO","right",2,1818,1,4
"283",40,"PESCHETTORIO","attrezzo","attrezzo",0.454366055587418,"o",14,11,"UCCIDALOSAMENTO","right",1,1929,0,4
"284",41,"SCIOCOLTAZIO","fischio","fischio",0.427576149656166,"o",33,31,"LUMITATRO","left",2,2621,0,4
"285",42,"PECCANNIA","lussuria","lussuria",0.463534279149531,"a",15,41,"SOMMIRATOLA","right",2,2120,1,4
"286",43,"VACEFALINA","puntura","puntura",0.431007234616676,"a",24,42,"DECOMODA","left",1,2348,1,4
"287",44,"NASCOBILISTA","patriota","patriota",0.411726791608716,"a",43,38,"BOVISELETTA","right",1,3814,0,4
"288",45,"POSPICCIOLO","terrazzo","terrazzo",0.407849187862492,"o",35,20,"GROTOPSIANDOLO","left",1,1530,1,4
"289",46,"BAMAGOGO","idolo","idolo",0.440714478264661,"o",29,38,"VORICIPANZIO","left",1,1884,1,4
"290",47,"AFFOGNITURA","melma","melma",0.470398073485889,"a",12,40,"ACUFEROIDIA","left",1,1472,1,4
"291",48,"AMAGGIOSCO","fascino","fascino",0.416690467636846,"o",30,28,"CORTECNOLISMO","left",1,2152,1,4
"292",49,"UCCIDALOSAMENTO","massacro","massacro",0.466290928178276,"o",11,13,"NIDORMIENDOLO","right",2,2552,1,4
"293",50,"GENAMORENZA","gelosia","gelosia",0.453520071512669,"a",20,31,"SHAKESPEARIA","right",2,1608,1,4
"294",51,"MORCAVATTICO","scarafaggio","scarafaggio",0.470493213526438,"o",8,35,"POSPICCIOLO","right",2,2381,1,4
"295",52,"UFFAMALINALISMO","pettegolezzo","pettegolezzo",0.409747618431885,"o",36,23,"OFFENDANTOSO","right",1,1833,0,4
"296",53,"BAMBITORIO","giocattolo","giocattolo",0.450036652496003,"o",24,10,"BAIALININARLO","left",1,1312,1,4
"297",54,"NUTRONATEZZA","abbondanza","abbondanza",0.428871896311444,"a",29,34,"SEDINOCA","left",1,2182,1,4
"298",55,"ILLUMINETTRIA","lampadina","lampadina",0.488456786989471,"a",5,6,"BEVERCHIETTA","right",2,1110,1,4
"299",56,"GUTONERTITA","risata","risata",0.440767443511956,"a",22,18,"BOVACCIETTA","right",2,1829,1,4
"300",57,"BICCORERIANNO","rinfresco","rinfresco",0.402679014844255,"o",37,25,"BUCCOLAIANDOLO","left",1,1798,1,4
"301",58,"POZZETALITO","serbatoio","serbatoio",0.411098303335955,"o",32,34,"SUPESCITOLO","right",2,1416,1,4
"302",59,"TIELATILLINA","caramella","caramella",0.467069016585616,"a",10,22,"GUTONERTITA","right",1,1244,0,4
"303",60,"MORTUMAZITA","agonia","agonia",0.430053687084792,"a",28,16,"CUOCETTOLA","left",1,1452,1,4
"304",61,"BONSCETTIA","credenza","credenza",0.406283964386456,"a",37,32,"TINFETIOLIA","right",2,3971,1,4
"305",62,"SPONATENTALISMO","stampo","stampo",0.436606223838356,"o",27,7,"SDRASTELLO","right",1,3193,0,4
"306",63,"LUMITATRO","faro","faro",0.421581339331163,"o",31,22,"MAFIDAMATO","left",1,1001,1,4
"307",64,"DÉPLIOTIO","opuscolo","opuscolo",0.441686024950471,"o",18,33,"SCIOCOLTAZIO","left",1,1373,1,4
"308",65,"BOVIACCAMENTO","macello","macello",0.457839353368462,"o",12,2,"BACINGINEO","right",2,3665,1,4
"309",66,"BACINGINEO","capezzolo","capezzolo",0.504656607139577,"o",2,4,"AMANIMARISMO","right",2,2467,1,4
"310",67,"BOVACCIETTA","mucca","mucca",0.453353399154596,"a",18,12,"AFFOGNITURA","right",2,1686,1,4
"311",68,"VACIDEMINA","malaria","malaria",0.410484135915653,"a",35,4,"SUONONELLA","left",1,1513,1,4
"312",69,"AMANIMARISMO","sentimento","sentimento",0.485411776222111,"o",4,3,"SDEGNATISMO","left",1,1453,1,4
"313",70,"ERBACOLATURA","pianta","pianta",0.410990668069201,"a",36,33,"TAPOSTOIONA","right",2,2066,1,4
"314",71,"CUOCETTOLA","padella","padella",0.463623805530619,"a",16,24,"VACEFALINA","left",1,1690,1,4
"315",72,"TECNOLICENZA","industria","industria",0.407799094333392,"a",39,3,"FRITIENDOLA","right",2,1347,1,4
"316",73,"BOVISELETTA","pelliccia","pelliccia",0.410104570264826,"a",38,1,"MAAZELLARIA","right",2,1726,1,4
"317",74,"SDEGNATISMO","disprezzo","disprezzo",0.517708945423487,"o",3,19,"GHIOTOSTALMENTO","right",2,2094,1,4
"318",75,"BEVERCHIETTA","bibita","bibita",0.504716253629009,"a",6,20,"GENAMORENZA","right",2,1834,1,4
"319",76,"TINFETIOLIA","allergia","allergia",0.413526929377243,"a",32,29,"NUTRONATEZZA","right",2,2155,1,4
"320",77,"ACUFEROIDIA","emicrania","emicrania",0.407339708774309,"a",40,8,"NUVOLTANZA","right",1,2136,0,4
"321",78,"TOPISEGNATURA","matita","matita",0.472668740606664,"a",17,35,"VACIDEMINA","right",2,1561,1,4
"322",79,"GUARIOGRANDOLA","benda","benda",0.43746158905452,"a",26,36,"ERBACOLATURA","left",1,1146,1,4
"323",80,"VORICIPANZIO","incentivo","incentivo",0.418727645029792,"o",38,32,"POZZETALITO","right",1,2422,0,4
"324",81,"IRIBOLENZA","collera","collera",0.429596032023148,"a",25,15,"PECCANNIA","right",2,1684,1,4
"325",1,"GHIOTOSTALMENTO","fungo","fungo",0.431669987072567,"o",19,5,"SUONANELLO","right",2,3063,1,5
"326",2,"SUONANELLO","violino","violino",0.480197333828064,"o",5,2,"BACINGINEO","left",1,1521,1,5
"327",3,"SUONONELLA","tromba","tromba",0.496570662135082,"a",4,3,"FRITIENDOLA","right",2,1500,1,5
"328",4,"GROTOPSIANDOLO","cranio","cranio",0.444663786157017,"o",20,24,"BAMBITORIO","left",1,1383,1,5
"329",5,"SPONATENTALISMO","stampo","stampo",0.436606223838356,"o",27,31,"LUMITATRO","right",1,1642,0,5
"330",6,"SEDINOCA","panca","panca",0.40737738992096,"a",34,16,"CUOCETTOLA","left",1,1527,1,5
"331",7,"AMANIMARISMO","sentimento","sentimento",0.485411776222111,"o",4,13,"NIDORMIENDOLO","left",1,1436,1,5
"332",8,"UCCIDALOSAMENTO","massacro","massacro",0.466290928178276,"o",11,23,"OFFENDANTOSO","left",1,1252,1,5
"333",9,"INFETOTERO","vaiolo","vaiolo",0.447289180501927,"o",15,22,"MAFIDAMATO","left",1,2415,1,5
"334",10,"OFFENDANTOSO","insulto","insulto",0.440975943620665,"o",23,14,"PESCHETTORIO","right",2,1250,1,5
"335",11,"TAPOSTOIONA","mensola","mensola",0.410975906153405,"a",33,19,"VAPOGELLA","right",2,3055,1,5
"336",12,"BOVETRITOLA","carcassa","carcassa",0.441974707362872,"a",21,23,"SEPOLLAIA","left",2,2587,0,5
"337",13,"PECCANNIA","lussuria","lussuria",0.463534279149531,"a",15,32,"TINFETIOLIA","right",2,1431,1,5
"338",14,"GUTONERTITA","risata","risata",0.440767443511956,"a",22,11,"VESTICELLA","right",2,1307,1,5
"339",15,"BRUFFEMIANDOLO","pervertito","pervertito",0.523850635899467,"o",1,33,"SCIOCOLTAZIO","right",1,1871,0,5
"340",16,"GUARIOGRANDOLA","benda","benda",0.43746158905452,"a",26,12,"AFFOGNITURA","right",2,2690,1,5
"341",17,"TINFETIOLIA","allergia","allergia",0.413526929377243,"a",32,10,"TIELATILLINA","right",1,1514,0,5
"342",18,"NUVOLTANZA","brezza","brezza",0.484015395070746,"a",8,36,"ERBACOLATURA","right",2,2085,1,5
"343",19,"SEPOLLAIA","bara","bara",0.435754908929298,"a",23,24,"VACEFALINA","left",1,1283,1,5
"344",20,"NIDORMIENDOLO","insetto","insetto",0.4654280952828,"o",13,1,"BRUFFEMIANDOLO","left",2,1203,0,5
"345",21,"MAFIDAMATO","pentito","pentito",0.443432985504823,"o",22,6,"TRAVINCIMENTO","right",2,1567,1,5
"346",22,"DÉPLIOTIO","opuscolo","opuscolo",0.441686024950471,"o",18,8,"MORCAVATTICO","right",1,2173,0,5
"347",23,"VACEFALINA","puntura","puntura",0.431007234616676,"a",24,27,"BULICCHIRURA","right",1,2153,0,5
"348",24,"MORCAVATTICO","scarafaggio","scarafaggio",0.470493213526438,"o",8,37,"BICCORERIANNO","left",2,1646,0,5
"349",25,"SCIOCOLTAZIO","fischio","fischio",0.427576149656166,"o",33,38,"VORICIPANZIO","right",2,1336,1,5
"350",26,"ATLETINATRICA","ginnasta","ginnasta",0.505649500312599,"a",2,25,"IRIBOLENZA","left",1,1876,1,5
"351",27,"TETRUCCIERICO","manichino","manichino",0.436693144990155,"o",26,32,"POZZETALITO","right",1,1676,0,5
"352",28,"BOVIACCAMENTO","macello","macello",0.457839353368462,"o",12,9,"GRATTUGIENDOLO","right",2,1875,1,5
"353",29,"TRAVINCIMENTO","trionfo","trionfo",0.471378974659514,"o",6,17,"FUMACOLIO","left",1,1425,1,5
"354",30,"SDRASTELLO","cuscino","cuscino",0.479165705299131,"o",7,19,"GHIOTOSTALMENTO","left",1,1543,1,5
"355",31,"FUMACOLIO","tabacco","tabacco",0.442651736319948,"o",17,29,"BAMAGOGO","left",1,1485,1,5
"356",32,"ILLUMITINA","lampada","lampada",0.48953839463578,"a",7,8,"NUVOLTANZA","right",2,1261,1,5
"357",33,"DECOMODA","poltrona","poltrona",0.408095781596733,"a",42,41,"SOMMIRATOLA","left",2,2093,0,5
"358",34,"BICCORERIANNO","rinfresco","rinfresco",0.402679014844255,"o",37,18,"DÉPLIOTIO","right",2,1224,1,5
"359",35,"FRITIENDOLA","scodella","scodella",0.503490471257293,"a",3,37,"BONSCETTIA","right",1,1142,0,5
"360",36,"BAMBITORIO","giocattolo","giocattolo",0.450036652496003,"o",24,28,"CORTECNOLISMO","left",1,1700,1,5
"361",37,"BOVISELETTA","pelliccia","pelliccia",0.410104570264826,"a",38,28,"MORTUMAZITA","left",2,1717,0,5
"362",38,"BEVERCHIETTA","bibita","bibita",0.504716253629009,"a",6,35,"VACIDEMINA","left",1,1390,1,5
"363",39,"COTOLITELLA","pasta","pasta",0.48355510448989,"a",9,1,"MAAZELLARIA","left",2,1472,0,5
"364",40,"GIUBBIATOLA","sciarpa","sciarpa",0.466889109453445,"a",13,34,"SEDINOCA","right",2,1113,1,5
"365",41,"AFFOGNITURA","melma","melma",0.470398073485889,"a",12,15,"PECCANNIA","left",1,2242,1,5
"366",42,"TOPISEGNATURA","matita","matita",0.472668740606664,"a",17,38,"BOVISELETTA","right",2,2709,1,5
"367",43,"CUOCCELA","pentola","pentola",0.458594744645759,"a",14,6,"BEVERCHIETTA","left",1,1901,1,5
"368",44,"VAPOGELLA","schiuma","schiuma",0.443413308588936,"a",19,22,"GUTONERTITA","left",1,2748,1,5
"369",45,"VACIDEMINA","malaria","malaria",0.410484135915653,"a",35,13,"GIUBBIATOLA","right",2,1630,1,5
"370",46,"NUTRONATEZZA","abbondanza","abbondanza",0.428871896311444,"a",29,26,"GUARIOGRANDOLA","left",2,2904,0,5
"371",47,"GRATTUGIENDOLO","cucchiaio","cucchiaio",0.457632825837669,"o",9,21,"LETTOLETTO","right",1,2365,0,5
"372",48,"UFFAMALINALISMO","pettegolezzo","pettegolezzo",0.409747618431885,"o",36,25,"BUCCOLAIANDOLO","left",2,1572,0,5
"373",49,"NASCOBILISTA","patriota","patriota",0.411726791608716,"a",43,40,"ACUFEROIDIA","right",2,1593,1,5
"374",50,"SOMMIRATOLA","statua","statua",0.417796195312835,"a",41,31,"SHAKESPEARIA","left",1,1865,1,5
"375",51,"LUMITATRO","faro","faro",0.421581339331163,"o",31,3,"SDEGNATISMO","left",1,1689,1,5
"376",52,"VESTICELLA","gonna","gonna",0.475682779400607,"a",11,17,"TOPISEGNATURA","right",2,1341,1,5
"377",53,"BAIALININARLO","gattino","gattino",0.452422246675284,"o",10,36,"UFFAMALINALISMO","right",2,1230,1,5
"378",54,"POZZETALITO","serbatoio","serbatoio",0.411098303335955,"o",32,34,"SUPESCITOLO","left",1,1590,1,5
"379",55,"TECNOLICENZA","industria","industria",0.407799094333392,"a",39,4,"SUONONELLA","left",2,2251,0,5
"380",56,"GENAMORENZA","gelosia","gelosia",0.453520071512669,"a",20,9,"COTOLITELLA","left",2,1639,0,5
"381",57,"ERBACOLATURA","pianta","pianta",0.410990668069201,"a",36,2,"ATLETINATRICA","left",1,947,1,5
"382",58,"BOVACCIETTA","mucca","mucca",0.453353399154596,"a",18,5,"ILLUMINETTRIA","right",2,1225,1,5
"383",59,"IRIBOLENZA","collera","collera",0.429596032023148,"a",25,29,"NUTRONATEZZA","left",1,1252,1,5
"384",60,"CORTECNOLISMO","progresso","progresso",0.42950685771341,"o",28,15,"INFETOTERO","right",1,1764,0,5
"385",61,"LETTOLETTO","comodino","comodino",0.436699875276071,"o",21,27,"SPONATENTALISMO","right",2,1463,1,5
"386",62,"CAGOGNAZZA","feccia","feccia",0.422413853089632,"a",30,42,"DECOMODA","right",2,1201,1,5
"387",63,"POSPICCIOLO","terrazzo","terrazzo",0.407849187862492,"o",35,12,"BOVIACCAMENTO","left",2,1162,0,5
"388",64,"MAAZELLARIA","orchestra","orchestra",0.520253165746296,"a",1,7,"ILLUMITINA","right",1,1761,0,5
"389",65,"CUOCETTOLA","padella","padella",0.463623805530619,"a",16,18,"BOVACCIETTA","right",2,1352,1,5
"390",66,"PESCHETTORIO","attrezzo","attrezzo",0.454366055587418,"o",14,4,"AMANIMARISMO","left",1,1429,1,5
"391",67,"MORTUMAZITA","agonia","agonia",0.430053687084792,"a",28,43,"NASCOBILISTA","right",2,1597,1,5
"392",68,"AMAGGIOSCO","fascino","fascino",0.416690467636846,"o",30,16,"NEBBALLIANTO","right",1,1630,0,5
"393",69,"TIELATILLINA","caramella","caramella",0.467069016585616,"a",10,30,"CAGOGNAZZA","left",2,1092,0,5
"394",70,"SUPESCITOLO","squalo","squalo",0.420294585989897,"o",34,26,"TETRUCCIERICO","right",1,1526,0,5
"395",71,"BAMAGOGO","idolo","idolo",0.440714478264661,"o",29,11,"UCCIDALOSAMENTO","left",1,2208,1,5
"396",72,"BUCCOLAIANDOLO","cesto","cesto",0.454227200939773,"o",25,30,"AMAGGIOSCO","left",2,2304,0,5
"397",73,"BONSCETTIA","credenza","credenza",0.406283964386456,"a",37,39,"TECNOLICENZA","left",2,2535,0,5
"398",74,"NEBBALLIANTO","crepuscolo","crepuscolo",0.457327965680897,"o",16,20,"GROTOPSIANDOLO","left",2,1127,0,5
"399",75,"ILLUMINETTRIA","lampadina","lampadina",0.488456786989471,"a",5,33,"TAPOSTOIONA","right",2,2798,1,5
"400",76,"VORICIPANZIO","incentivo","incentivo",0.418727645029792,"o",38,10,"BAIALININARLO","right",2,2052,1,5
"401",77,"BULICCHIRURA","dentista","dentista",0.418391257993589,"a",27,20,"GENAMORENZA","right",1,2135,0,5
"402",78,"ACUFEROIDIA","emicrania","emicrania",0.407339708774309,"a",40,14,"CUOCCELA","right",2,3175,1,5
"403",79,"SHAKESPEARIA","commedia","commedia",0.422687919118835,"a",31,21,"BOVETRITOLA","right",2,1396,1,5
"404",80,"SDEGNATISMO","disprezzo","disprezzo",0.517708945423487,"o",3,35,"POSPICCIOLO","right",2,1115,1,5
"405",81,"BACINGINEO","capezzolo","capezzolo",0.504656607139577,"o",2,7,"SDRASTELLO","left",1,1212,1,5
"406",1,"GUTONERTITA","risata","risata",0.440767443511956,"a",22,28,"MORTUMAZITA","left",1,14848,1,6
"407",2,"BOVISELETTA","pelliccia","pelliccia",0.410104570264826,"a",38,43,"NASCOBILISTA","left",1,14370,1,6
"408",3,"CUOCETTOLA","padella","padella",0.463623805530619,"a",16,24,"VACEFALINA","right",2,5813,1,6
"409",4,"CUOCCELA","pentola","pentola",0.458594744645759,"a",14,21,"BOVETRITOLA","right",2,7197,1,6
"410",5,"SUONONELLA","tromba","tromba",0.496570662135082,"a",4,14,"CUOCCELA","right",2,4420,1,6
"411",6,"SDRASTELLO","cuscino","cuscino",0.479165705299131,"o",7,33,"SCIOCOLTAZIO","right",2,4924,1,6
"412",7,"ILLUMITINA","lampada","lampada",0.48953839463578,"a",7,9,"COTOLITELLA","right",2,3324,1,6
"413",8,"ILLUMINETTRIA","lampadina","lampadina",0.488456786989471,"a",5,35,"VACIDEMINA","right",2,3234,1,6
"414",9,"MORTUMAZITA","agonia","agonia",0.430053687084792,"a",28,30,"CAGOGNAZZA","left",1,4939,1,6
"415",10,"VESTICELLA","gonna","gonna",0.475682779400607,"a",11,5,"ILLUMINETTRIA","right",2,3519,1,6
"416",11,"TIELATILLINA","caramella","caramella",0.467069016585616,"a",10,1,"MAAZELLARIA","left",1,4796,1,6
"417",12,"SOMMIRATOLA","statua","statua",0.417796195312835,"a",41,10,"TIELATILLINA","left",1,13150,1,6
"418",13,"AFFOGNITURA","melma","melma",0.470398073485889,"a",12,2,"ATLETINATRICA","right",2,5373,1,6
"419",14,"AMAGGIOSCO","fascino","fascino",0.416690467636846,"o",30,28,"CORTECNOLISMO","left",1,7741,1,6
"420",15,"DECOMODA","poltrona","poltrona",0.408095781596733,"a",42,37,"BONSCETTIA","right",2,5148,1,6
"421",16,"TETRUCCIERICO","manichino","manichino",0.436693144990155,"o",26,25,"BUCCOLAIANDOLO","right",1,7890,0,6
"422",17,"GROTOPSIANDOLO","cranio","cranio",0.444663786157017,"o",20,36,"UFFAMALINALISMO","left",1,10821,1,6
"423",18,"TAPOSTOIONA","mensola","mensola",0.410975906153405,"a",33,27,"BULICCHIRURA","left",1,11225,1,6
"424",19,"CAGOGNAZZA","feccia","feccia",0.422413853089632,"a",30,31,"SHAKESPEARIA","right",2,4998,1,6
"425",20,"ATLETINATRICA","ginnasta","ginnasta",0.505649500312599,"a",2,19,"VAPOGELLA","left",1,5041,1,6
"426",21,"SEPOLLAIA","bara","bara",0.435754908929298,"a",23,6,"BEVERCHIETTA","right",2,4736,1,6
"427",22,"BOVACCIETTA","mucca","mucca",0.453353399154596,"a",18,7,"ILLUMITINA","left",1,3094,1,6
"428",23,"PECCANNIA","lussuria","lussuria",0.463534279149531,"a",15,8,"NUVOLTANZA","left",1,2994,1,6
"429",24,"BOVIACCAMENTO","macello","macello",0.457839353368462,"o",12,4,"AMANIMARISMO","right",2,7342,1,6
"430",25,"GENAMORENZA","gelosia","gelosia",0.453520071512669,"a",20,12,"AFFOGNITURA","left",1,4664,1,6
"431",26,"BAMAGOGO","idolo","idolo",0.440714478264661,"o",29,13,"NIDORMIENDOLO","left",2,12448,0,6
"432",27,"MAAZELLARIA","orchestra","orchestra",0.520253165746296,"a",1,18,"BOVACCIETTA","right",2,6395,1,6
