Ps.number,Cue.number,Response.number,cues,Response,RT,Response_singular.x,Response_spelling,Minkowski.3.distance.n_cue,Mink3.overlap.n_cue,Response_finalAmE,Response_finalBrE,n_1,n_1_sing,Mink3.dist.n_1,Mink3.overlap.n_1,n_2,n_2_sing,Mink3.dist.n_2,Mink3.overlap.n_2,n_3,n_3_sing,Mink3.dist.n_3,Mink3.overlap.n_3,n_4,n_4_sing,Mink3.dist.n_4,Mink3.overlap.n_4,n_5,n_5_sing,Mink3.dist.n_5,Mink3.overlap.n_5,PPMI.n_cue,n_1_BrE,PPMI.n_1,n_2_BrE,PPMI.n_2,n_3_BrE,PPMI.n_3,n_4_BrE,PPMI.n_4,n_5_BrE,PPMI.n_5,PPMI.max,PPMI.max.which,Mink3.max,Mink3.max.which,PPMI.max.which2,Mink3.max.which2,logRT,PPMI.source,Mink3.source,Mink.max_nocue,PPMI.max_nocue,ZipfUK
13,33,11,SPOKESPERSON,ISSUES,1796,ISSUE,NA,1.9222937,9.1977063,ISSUES,ISSUES,MICROPHONE,MICROPHONE,3.072878502,8.047121498,SPEAKER,SPEAKER,2.495868236,8.624131764,POWERPOINT,POWERPOINT,2.085923617,9.034076383,AUDIENCE,AUDIENCE,1.847666906,9.272333094,STAND,STAND,4.428855418,6.691144582,2.514409645,MICROPHONE,0,SPEAKER,1.32481548,POWERPOINT,0,AUDIENCE,0,STAND,0.267365208,2.514409645,1,9.272333094,5,n-cue,n-4,3.254306332,0,1,4,2,5
15,33,11,SPOKESPERSON,MOUTH,7732.9,MOUTH,NA,3.774049645,7.345950355,MOUTH,MOUTH,MESSAGE,MESSAGE,4.189682747,6.930317253,CONVEY,CONVEYING,3.760434123,7.359565877,TALKING,TALKING,4.332846175,6.787153825,SPEAKER,SPEAKER,4.070974073,7.049025927,FIGUREHEAD,FIGUREHEAD,4.63679773,6.48320227,0,MESSAGE,0,CONVEY,0,TALKING,0.126307001,SPEAKER,0,FIGUREHEAD,0,0.126307001,4,7.359565877,3,n-3,n-2,3.888342394,1,1,2,3,4.78
23,33,11,SPOKESPERSON,CASE,6027.7,CASE,NA,3.441406996,7.678593004,CASE,CASE,FRONT,FRONT,1.453287492,9.666712508,UNION,UNION,1.278634539,9.841365461,SPEECH,SPEECH,4.786828575,6.333171425,CAUSE,CAUSE,1.738963901,9.381036099,PROTEST,PROTEST,4.31760508,6.80239492,0,FRONT,0,UNION,0.844756842,SPEECH,0,CAUSE,0,PROTEST,0,0.844756842,3,9.841365461,3,n-2,n-2,3.780151629,1,1,2,2,5.43
30,33,11,SPOKESPERSON,TELE[ROMPTER,4197.3,TELE[ROMPTER,TELEPROMPTER,3.531117655,7.588882345,TELEPROMPTER,TELEPROMPTER,LECTERN,LECTERN,2.866031276,8.253968724,STAND,STAND,4.893712046,6.226287954,MICROPHONE,MICROPHONE,3.649015702,7.470984298,EVENT,EVENT,3.357172394,7.762827606,LEADER,LEADER,2.672419986,8.447580014,0,LECTERN,0,STAND,0,MICROPHONE,0,EVENT,0,LEADER,0,0,1,8.447580014,6,n-cue,n-5,3.622970011,0,1,5,1,1.77
33,33,11,SPOKESPERSON,TOPICS,7712.2,TOPIC,NA,2.016450321,9.103549679,TOPICS,TOPICS,CONFIDENCE,CONFIDENCE,3.050518953,8.069481047,ADVOCATE,ADVOCATE,1.510641234,9.609358766,COMMUNITY,COMMUNITY,2.526915549,8.593084451,PEOPLE,PEOPLE,3.974837,7.145163,OPINION,OPINION,1.705863523,9.414136477,6.605445261,CONFIDENCE,0,ADVOCATE,0,COMMUNITY,0,PEOPLE,0,OPINION,0,6.605445261,1,9.609358766,3,n-cue,n-2,3.887178284,0,1,2,1,3.47
39,33,11,SPOKESPERSON,PRESENTABLE,2963.7,PRESENTABLE,NA,3.160090232,7.959909768,PRESENTABLE,PRESENTABLE,PASSIONATE,PASSIONATE,3.966242921,7.153757079,TALKATIVE,TALKATIVE,4.201884807,6.918115193,CHARISMATIC,CHARISMATIC,2.26113126,8.85886874,ELOQUENT,ELEQUENT,2.720376409,8.399623591,ARTICULATE,ARTICULATE,3.524560364,7.595439636,0,PASSIONATE,0,TALKATIVE,0,CHARISMATIC,0,ELOQUENT,0,ARTICULATE,0,0,1,8.85886874,4,n-cue,n-3,3.47183424,0,1,3,1,2.99
7,34,11,SPRAIN,DOCTOR,1202.5,DOCTOR,NA,4.476790666,6.643209334,DOCTOR,DOCTOR,PHYSIOTHERAPY,PHYSIO,3.627032421,7.492967579,RECOVERY,RECOVERY,3.426155246,7.693844754,INJURED,INJURED,3.676789246,7.443210754,BEDRIDDEN,BEDRIDEN,2.721080928,8.398919072,BODY,BODY,4.253089088,6.866910912,3.590112982,PHYSIOTHERAPY,2.469097581,RECOVERY,0.00493581,INJURED,0.243156092,BEDRIDDEN,0,BODY,0.286284177,3.590112982,1,8.398919072,5,n-cue,n-4,3.080085085,0,1,4,1,5.02
8,34,11,SPRAIN,FOOTBALL,4844,FOOTBALL,NA,4.270268153,6.849731847,FOOTBALL,FOOTBALL,PAINFUL,PAINFUL,4.83599894,6.28400106,ACCIDENT,ACCIDENT,2.645434372,8.474565628,SPORT,SPORT,2.289976159,8.830023841,WALKING,WALKING,4.056899989,7.063100011,HURTS,HURT,4.045685817,7.074314183,0,PAINFUL,0,ACCIDENT,0,SPORT,3.978297535,WALKING,0,HURTS,0,3.978297535,4,8.830023841,4,n-3,n-3,3.685204134,1,1,3,3,5.12
12,34,11,SPRAIN,REST,255,REST,NA,2.192303052,8.927696948,REST,REST,RECOVER,RECOVER,0.741337283,10.37866272,DOCTOR,DOCTOR,3.423683396,7.696316604,ICE,ICE,3.84749469,7.27250531,HAND,HAND,4.29927147,6.82072853,BACK,BACK,2.625297185,8.494702815,3.734468864,RECOVER,1.869175134,DOCTOR,0.466048081,ICE,0,HAND,0,BACK,0,3.734468864,1,10.37866272,2,n-cue,n-1,2.40654018,0,1,1,1,5.28
13,34,11,SPRAIN,HEAL,2387,HEAL,NA,3.047337694,8.072662306,HEAL,HEAL,HEAT,HEAT,3.712384263,7.407615737,ICE,ICE,3.882657493,7.237342507,LEG,LEG,3.508635115,7.611364885,ARM,ARM,3.334102086,7.785897914,WRIST,WRIST,3.525980385,7.594019615,0,HEAT,0,ICE,0,LEG,3.437642937,ARM,3.185847424,WRIST,3.694559384,3.694559384,6,8.072662306,1,n-5,n-cue,3.377852419,1,0,4,5,3.75
15,34,11,SPRAIN,INCONVENIENT,5260.9,INCONVENIENT,NA,4.591010484,6.528989516,INCONVENIENT,INCONVENIENT,HOSPITALS,HOSPITAL,2.907498828,8.212501172,DOCTORS,DOCTOR,3.452151119,7.667848881,INFLAMED,INFLAMED,2.437845063,8.682154937,SPORTS,SPORT,5.350588096,5.769411904,DISABLE,DISABLING,1.933048005,9.186951995,0,HOSPITALS,0,DOCTORS,0,INFLAMED,0,SPORTS,0,DISABLE,0,0,1,9.186951995,6,n-cue,n-5,3.721060047,0,1,5,1,3.21
22,34,11,SPRAIN,FOOTBALL,1317.1,FOOTBALL,NA,4.270268153,6.849731847,FOOTBALL,FOOTBALL,SLING,SLING,3.682706606,7.437293394,CAST,CAST,3.295500814,7.824499186,DOCTORS,DOCTOR,3.388690245,7.731309755,HOSPITAL,HOSPITAL,3.44565713,7.67434287,WRIST,WRIST,4.730003599,6.389996401,0,SLING,1.814042276,CAST,0,DOCTORS,0,HOSPITAL,0,WRIST,0,1.814042276,2,7.824499186,3,n-1,n-2,3.11961875,1,1,2,1,5.12
23,34,11,SPRAIN,FINGER,9975.2,FINGER,NA,4.44657114,6.67342886,FINGER,FINGER,WRIST,WRIST,1.421496916,9.698503084,ILLNESS,ILLNES,5.609784214,5.510215786,TENDON,TENDON,4.247400719,6.872599281,SORE,SORE,4.576100776,6.543899224,WALKING,WALKING,5.555838003,5.564161997,0,WRIST,2.721405992,ILLNESS,0.194433195,TENDON,4.998564216,SORE,4.748739668,WALKING,0,4.998564216,4,9.698503084,2,n-3,n-1,3.998921612,1,1,1,3,4.53
30,34,11,SPRAIN,CRUTCHES,1405.7,CRUTCHE,CRUTCH,3.454505647,7.665494353,CRUTCH,CRUTCH,HOSPITAL,HOSPITAL,2.92665863,8.19334137,BREATH,BREATH,5.360427889,5.759572111,BANDAGE,BANDAGE,1.512838312,9.607161688,IBUPROFEN,IBROPRUFEN,4.503304442,6.616695558,PAINKILLERS,PAINKILLER,3.388996648,7.731003352,0,HOSPITAL,2.768915965,BREATH,0,BANDAGE,0,IBUPROFEN,0,PAINKILLERS,8.449266273,8.449266273,6,9.607161688,4,n-5,n-3,3.147892645,1,1,3,5,3.09
33,34,11,SPRAIN,BANDAGES,872.5,BANDAGE,NA,3.89498225,7.22501775,BANDAGES,BANDAGES,SUPPORT,SUPPORT,2.872295324,8.247704676,HOSPITAL,HOSPITAL,2.882999892,8.237000108,PAIN,PAIN,4.807571227,6.312428773,EXERCISE,EXERCISE,3.942433249,7.177566751,GYMNASTICS,GYMNASTIC,2.844170136,8.275829864,0,SUPPORT,2.51475584,HOSPITAL,1.602266095,PAIN,0,EXERCISE,0,GYMNASTICS,0,2.51475584,2,8.275829864,6,n-1,n-5,2.940765436,1,1,5,1,3.14
9,35,11,SPREAD,PORKPIE,2502.7,PORKPIE,NA,3.865261745,7.254738255,PORKPIE,PORKPIE,SOFT,SOFT,3.756113652,7.363886348,ENLARGE,ENLARGE,3.447673025,7.672326975,SUMS,SUM,3.183724569,7.936275431,MONEY,MONEY,3.679894516,7.440105484,SPREADSHEET,SPREADSHEET,3.922609738,7.197390262,0,SOFT,0,ENLARGE,0,SUMS,0,MONEY,0,SPREADSHEET,0,0,1,7.936275431,4,n-cue,n-3,3.398408794,0,1,3,1,1.47
17,35,11,SPREAD,KNIFE,5316.5,KNIFE,NA,1.758031969,9.361968031,KNIFE,KNIFE,DINNER,DINNER,5.75227691,5.36772309,FOOD,FOOD,5.741262035,5.378737965,WIDE,WIDE,2.361254111,8.758745889,SANDWICH,SANDWICH,5.592992067,5.527007933,BREAD,BREAD,5.504034483,5.615965517,3.004161529,DINNER,0,FOOD,0,WIDE,0.037598543,SANDWICH,0,BREAD,3.8110041,3.8110041,6,9.361968031,1,n-5,n-cue,3.725625818,1,0,3,5,4.49
19,35,11,SPREAD,SPECIAL,1130,SPECIAL,NA,3.452908669,7.667091331,SPECIAL,SPECIAL,PARTY,PARTY,3.862195376,7.257804624,FEAST,FEAST,4.781000029,6.338999971,MARMITE,MARMITE,NA,NA,VEGETABLE,VEGETABLE,4.246456297,6.873543703,MEAT,MEAT,4.787478419,6.332521581,0,PARTY,0.005525647,FEAST,1.274148292,MARMITE,1.35395165,VEGETABLE,0.142248236,MEAT,0,1.35395165,4,7.667091331,1,n-3,n-cue,3.053078443,1,0,1,3,5.32
20,35,11,SPREAD,THINLY,876,THINLY,NA,2.666582902,8.453417098,THINLY,THINLY,DISPERSE,DISPERSE,2.107229251,9.012770749,INFECTIOUS,INFECTIOU,2.813119383,8.306880617,HIV,HIV,NA,NA,INFECTION,INFECTION,3.256741239,7.863258761,PLAGUE,PLAGUE,2.812132259,8.307867741,8.137550249,DISPERSE,0,INFECTIOUS,0,HIV,0,INFECTION,0,PLAGUE,0,8.137550249,1,9.012770749,2,n-cue,n-1,2.942504106,0,1,1,1,3.32
26,35,11,SPREAD,SANDWICHED,2305.8,SANDWICHED,SANDWICH,5.161360149,5.958639851,SANDWICH,SANDWICH,PATE,PATE,NA,NA,CHOCOLATE,CHOCOLATE,1.523083859,9.596916141,MARMITE,MARMITE,NA,NA,MARMALADE,MARMALADE,2.493164195,8.626835805,JAM,JAM,2.5646652,8.5553348,3.143286059,PATE,3.481274323,CHOCOLATE,5.790019284,MARMITE,6.739664943,MARMALADE,6.29050166,JAM,5.699844216,6.739664943,4,9.596916141,3,n-3,n-2,3.362821635,1,1,2,3,2.98
31,35,11,SPREAD,PARTY,2728.4,PARTY,NA,4.165044113,6.954955887,PARTY,PARTY,PARTY,PARTYT,0,11.12,FOOD,FOOD,5.326743577,5.793256423,BILBO,BILBO,NA,NA,TOAST,TOAST,5.465413301,5.654586699,BED,BED,4.472775572,6.647224428,0,PARTY,4.385769959,FOOD,0.613528928,BILBO,0,TOAST,0,BED,0,4.385769959,2,11.12,2,n-1,n-1,3.435908041,1,1,1,1,5.53
32,35,11,SPREAD,ARTS AND CRAFTS,8900.5,ARTS AND CRAFT,ARTS AND CRAFTS,2.283445931,8.836554069,ARTS AND CRAFTS,ARTS AND CRAFTS,SPACE,SPACE,2.196282752,8.923717248,SANDWICH,SANDWICH,5.523135852,5.596864148,TOAST,TOAST,5.313931245,5.806068755,HONEY,HONEY,5.130866424,5.989133576,JAM,JAM,4.69133323,6.42866677,NA,SPACE,NA,SANDWICH,NA,TOAST,NA,HONEY,NA,JAM,NA,NA,NA,8.923717248,2,NA,n-1,3.949414405,NA,1,1,NA,NA
37,35,11,SPREAD,PLASTER,3564.8,PLASTER,NA,1.58802325,9.53197675,PLASTER,PLASTER,CONCRETE,CONCRETE,2.432529539,8.687470461,FILLING,FILLING,2.314842322,8.805157678,CREAM,CREAM,4.669935763,6.450064237,CAKE MIX,CAKE MIX,4.03552918,7.08447082,CHEESE,CHEESE,5.096643811,6.023356189,0,CONCRETE,3.760669224,FILLING,0,CREAM,0,CAKE MIX,NA,CHEESE,0,3.760669224,2,9.53197675,1,n-1,n-cue,3.552035169,1,0,2,1,3.97
1,36,11,STOMACH,BUTTON,834.6,BUTTON,NA,6.060497658,5.059502342,BUTTON,BUTTON,BELLY,BELLY,4.094958371,7.025041629,CANCER,CANCER,4.673614372,6.446385628,EATING,EATING,6.370115885,4.749884115,HUNGRY,HUNGREY,6.343471893,4.776528107,DIGESTIVE,DIGESTIVE,6.130127348,4.989872652,1.500326538,BELLY,7.76374835,CANCER,0,EATING,0,HUNGRY,0.007808876,DIGESTIVE,0,7.76374835,2,7.025041629,2,n-1,n-1,2.92147838,1,1,1,1,4.46
10,36,11,STOMACH,GRAVY,898.4,GRAVY,NA,5.709319948,5.410680052,GRAVY,GRAVY,SAUCE,SAUCE,0.852586655,10.26741335,MAYONNAISE,MAYONNAISE,1.038050156,10.08194984,CHIPS,CHIP,2.700421409,8.419578591,FRIED,FRIED,1.298541844,9.821458156,CHICKEN,CHICKEN,2.338900665,8.781099335,2.885846854,SAUCE,5.693885553,MAYONNAISE,4.822083381,CHIPS,7.718467029,FRIED,3.816224713,CHICKEN,3.643433304,7.718467029,4,10.26741335,2,n-3,n-1,2.953469743,1,1,1,3,3.87
11,36,11,STOMACH,BREAKFAST,1568.2,BREAKFAST,NA,6.339979365,4.780020635,BREAKFAST,BREAKFAST,DINNER,DINNER,0.856046578,10.26395342,REFLUX,REFLUX,5.270368542,5.849631458,DIGESTION,DIGESTION,5.840371957,5.279628043,ACID,ACID,4.296536994,6.823463006,TUMMY,TUMMY,6.006238773,5.113761227,1.314699596,DINNER,4.776211348,REFLUX,0,DIGESTION,0,ACID,0,TUMMY,1.45220312,4.776211348,2,10.26395342,2,n-1,n-1,3.19540145,1,1,1,1,4.64
18,36,11,STOMACH,HUNGRY,974.4,HUNGRY,NA,2.997812973,8.122187027,HUNGRY,HUNGRY,FULL,FULL,2.007133482,9.112866518,ANIMAL,ANIMAL,5.605589995,5.514410005,HUMAN,HUMAN,5.698979346,5.421020654,DRINK,DRINK,4.549675076,6.570324924,FOOD,FOOD,5.309973682,5.810026318,3.322065958,FULL,0.750201446,ANIMAL,1.241859333,HUMAN,0,DRINK,0.015787397,FOOD,3.416658959,3.416658959,6,9.112866518,2,n-5,n-1,2.988737275,1,1,1,5,4.55
24,36,11,STOMACH,DOCTOR,4163,DOCTOR,NA,4.902103265,6.217896735,DOCTOR,DOCTOR,BELLY,BELLY,3.650315413,7.469684587,ACHE,ACHE,4.452200982,6.667799018,WEIGHT,WEIGHT,3.401957322,7.718042678,PREGNANCY,PREGNANCY,3.519178065,7.600821935,SICKNESS,SICKNES,3.765850136,7.354149864,1.204681945,BELLY,0,ACHE,1.218554119,WEIGHT,0,PREGNANCY,0.370944461,SICKNESS,1.576650722,1.576650722,6,7.718042678,4,n-5,n-3,3.619406411,1,1,3,5,5.02
25,36,11,STOMACH,PAN,1269.5,PAN,NA,5.468951546,5.651048454,PAN,PAN,SOLDIER,SOLIDER,2.953242645,8.166757355,MESS,MES,1.720037809,9.399962191,SPLASH,SPLASH,2.66099311,8.45900689,EGG,EGG,4.680640929,6.439359071,DIZZY,DIZZY,4.611772971,6.508227029,0,SOLDIER,0,MESS,0,SPLASH,3.368938649,EGG,3.118071059,DIZZY,0.580510673,3.368938649,4,9.399962191,3,n-3,n-2,3.103632705,1,1,2,3,4.6
28,36,11,STOMACH,WATER,6309,WATER,NA,5.704987946,5.415012054,WATER,WATER,FULL,FULL,4.443945039,6.676054961,EMPTY,EMPTY,4.854001114,6.265998886,LOSS,LOS,4.970479332,6.149520668,PAIN,PAIN,4.637163584,6.482836416,FLUID,FLUID,1.637671204,9.482328796,0,FULL,1.611739494,EMPTY,0.972296563,LOSS,0,PAIN,0,FLUID,2.177725808,2.177725808,6,9.482328796,6,n-5,n-5,3.799960527,1,1,5,5,5.53
40,36,11,STOMACH,RUMBLE,9822.5,RUMBLE,NA,4.145295209,6.974704791,RUMBLE,RUMBLE,ACID,ACID,3.062892121,8.057107879,LINING,LINING,3.430202686,7.689797314,CANCER,CANCER,3.188226432,7.931773568,GURGLE,GURGLE,3.211284217,7.908715783,CHURN,CHURN,2.7295386,8.3904614,5.634504519,ACID,0,LINING,3.958759406,CANCER,0,GURGLE,8.75023742,CHURN,0,8.75023742,5,8.3904614,6,n-4,n-5,3.992222037,1,1,5,4,3.55
1,37,11,TEXTILE,COTTON,1264.5,COTTON,NA,0.659935243,10.46006476,COTTON,COTTON,WORKERS,WORKER,3.974641452,7.145358548,SEWING,SEWING,1.842074519,9.277925481,CLOTHES,CLOTHE,3.786213076,7.333786924,MATERIAL,MATERIAL,1.09787213,10.02212787,MACHINE,MACHIME,3.17457165,7.94542835,5.260714145,WORKERS,3.319402454,SEWING,2.908220712,CLOTHES,3.071827086,MATERIAL,2.170740421,MACHINE,0.893283638,5.260714145,1,10.46006476,1,n-cue,n-cue,3.101918834,0,0,4,1,4.1
3,37,11,TEXTILE,FEEL,1183.7,FEEL,NA,4.096696972,7.023303028,FEEL,FEEL,DETAILS,DETAIL,4.694288809,6.425711191,COLORS,COLOUR,6.790718672,4.329281328,SMOOTH,SMOOTH,3.73856221,7.38143779,ROUGH,ROUGH,2.872566,8.247434,MAT,MAT,4.919920846,6.200079154,0,DETAILS,0,COLOURS,0,SMOOTH,0.920632303,ROUGH,1.521341297,MAT,0,1.521341297,5,8.247434,5,n-4,n-4,3.073241648,1,1,4,4,5.73
10,37,11,TEXTILE,BLOCKS,859.4,BLOCK,NA,1.675183674,9.444816326,BLOCKS,BLOCKS,BUILDING,BUILDING,1.107591077,10.01240892,STACKS,STACK,1.492194267,9.627805733,SMOKE,SMOKE,4.987522131,6.132477869,FACTORY,FACTORY,2.904925691,8.215074309,INDUSTRIAL,INDUSTRIAL,2.102719735,9.017280265,0,BUILDING,6.146123008,STACKS,4.871804288,SMOKE,0.914032524,FACTORY,0.690156802,INDUSTRIAL,0.058456606,6.146123008,2,10.01240892,2,n-1,n-1,2.934195349,1,1,1,1,4.21
11,37,11,TEXTILE,TOOLS,4637.6,TOOL,NA,1.945981394,9.174018606,TOOLS,TOOLS,ENGINEERING,ENGINEERING,3.08067322,8.03932678,FABRICATION,FABRICATION,3.133793444,7.986206556,SHOES,SHOE,3.783001202,7.336998798,BAGS,BAG,0.982193005,10.137807,PLASTIC,PLASTI,1.587985675,9.532014325,0,ENGINEERING,0.901580829,FABRICATION,0,SHOES,1.008383872,BAGS,0.105896535,PLASTIC,1.669032636,1.669032636,6,10.137807,5,n-5,n-4,3.666293287,1,1,4,5,4.21
18,37,11,TEXTILE,WEAVE,1189.4,WEAVE,NA,1.387390583,9.732609417,WEAVE,WEAVE,HAT,HAT,2.610036872,8.509963128,DUVET,DUVET,1.729838698,9.390161302,COVER,COVER,1.113616296,10.0063837,THROW,THROW,1.486581526,9.633418474,CARPET,CARPET,2.963124807,8.156875193,5.876315918,HAT,0,DUVET,0,COVER,0,THROW,0.774905521,CARPET,2.869758202,5.876315918,1,10.0063837,4,n-cue,n-3,3.075327934,0,1,3,5,3.6
24,37,11,TEXTILE,BLANKETS,10051.9,BLANKET,NA,2.010724493,9.109275507,BLANKETS,BLANKETS,GARMENTS,GARMENT,1.274105143,9.845894857,FASHION,FASHION,2.895293444,8.224706556,WORKERS,WORKER,3.968252992,7.151747008,COTTON,COTTON,1.729111728,9.390888272,LEATHER,LEATHER,2.757659247,8.362340753,0,GARMENTS,7.074648566,FASHION,2.487834273,WORKERS,0,COTTON,2.302389343,LEATHER,0,7.074648566,2,9.845894857,2,n-1,n-1,4.002248159,1,1,1,1,3.44
25,37,11,TEXTILE,WIRE,3885.7,WIRE,NA,1.460810575,9.659189425,WIRE,WIRE,LACES,LACE,1.31342473,9.80657527,SHOES,SHOE,4.051406121,7.068593879,RUN,RUN,5.237658549,5.882341451,JIFFY,JIFFY,3.907922346,7.212077654,WARM,WARM,4.63743149,6.48256851,0,LACES,5.701793343,SHOES,0,RUN,0.721290823,JIFFY,0,WARM,0,5.701793343,2,9.80657527,2,n-1,n-1,3.589469267,1,1,1,1,4.29
28,37,11,TEXTILE,HABIDASHERY,2156.5,HABIDASHERY,HABIDASHERY,NA,NA,HABIDASHERY,HABIDASHERY,LAURA ASHLEY,LAURA ASHLEY,NA,NA,SANDERSON,SANDERSON,NA,NA,STUDY,STUDIE,NA,NA,LOOM,LOOM,NA,NA,FAMILY BUSINESS,FAMILY BUSINES,NA,NA,NA,LAURA ASHLEY,NA,SANDERSON,NA,STUDY,NA,LOOM,NA,FAMILY BUSINESS,NA,NA,NA,NA,NA,NA,NA,3.333749462,NA,NA,NA,NA,NA
36,37,11,TEXTILE,DESIGN,3029.6,DESIGN,NA,2.385549476,8.734450524,DESIGN,DESIGN,MATERIAL,MATERIAL,2.571703721,8.548296279,SATIN,SATIN,2.282759355,8.837240645,WASHING,WASHING,3.279122976,7.840877024,LINEN,LINEN,2.881528677,8.238471323,YARN,YARN,2.571259282,8.548740718,6.085093045,MATERIAL,1.229584575,SATIN,0,WASHING,0,LINEN,2.551705659,YARN,0,6.085093045,1,8.837240645,3,n-cue,n-2,3.481385292,0,1,2,4,4.76
40,37,11,TEXTILE,SEW,6069.2,SEW,NA,2.116334921,9.003665079,SEW,SEW,WEAR,WEAR,4.121854272,6.998145728,STITCH,STITCH,0.97318212,10.14681788,NYLON,NYLON,2.444011512,8.675988488,COTTON,COTTON,1.79994223,9.32005777,WOVEN,WOVEN,2.036671968,9.083328032,0,WEAR,0,STITCH,8.039906272,NYLON,0,COTTON,5.237891375,WOVEN,0,8.039906272,3,10.14681788,3,n-2,n-2,3.783131449,1,1,2,2,3.36
7,38,11,TORTOISE,PET,491,PET,NA,3.127434805,7.992565195,PET,PET,FRIENDLY,FRIENDLY,4.078307439,7.041692561,LAZY,LAZY,4.366951537,6.753048463,SLOW,SLOW,3.816974168,7.303025832,OUTDOORS,OUTDOOR,3.644955079,7.475044921,BIG,BIG,3.108830037,8.011169963,5.435986333,FRIENDLY,2.183098052,LAZY,0.589199741,SLOW,0,OUTDOORS,0,BIG,0.07878778,5.435986333,1,8.011169963,6,n-cue,n-5,2.691081492,0,1,5,1,4.46
8,38,11,TORTOISE,FRAGILE,10087,FRAGILE,NA,2.006286978,9.113713022,FRAGILE,FRAGILE,CREATURE,CREATURE,3.321324095,7.798675905,ANIMAL,ANIMAL,3.014835668,8.105164332,TURTLE,TURTLE,2.223471037,8.896528963,PETS,PET,2.595826644,8.524173356,ZOO,ZOO,3.535820729,7.584179271,0,CREATURE,3.907740895,ANIMAL,0.262241664,TURTLE,0,PETS,0,ZOO,0,3.907740895,2,9.113713022,1,n-1,n-cue,4.003762021,1,0,3,1,3.99
12,38,11,TORTOISE,BASKING,939,BASKING,BASK,3.096292031,8.023707969,BASK,BASK,HOT,HOT,3.28228713,7.83771287,ANIMAL,ANIMAL,4.134514894,6.985485106,BROWN,BROWN,3.65236734,7.46763266,GREEN,GREEN,3.835089659,7.284910341,SHELL,SHELL,2.903201203,8.216798797,0,HOT,2.230714719,ANIMAL,1.31245311,BROWN,2.066601328,GREEN,0,SHELL,3.208813804,3.208813804,6,8.216798797,6,n-5,n-5,2.972665592,1,1,5,5,3.38
13,38,11,TORTOISE,STRONG,892,STRONG,NA,5.092874908,6.027125092,STRONG,STRONG,SOLID,SOLID,3.799659845,7.320340155,SHELL,SHELL,4.282949742,6.837050258,NINJA,NINJA,3.011369676,8.108630324,MUTANT,MUTANT,5.52008939,5.59991061,TEENAGE,TEENAGE,5.181898702,5.938101298,0,SOLID,1.739821961,SHELL,0.005628965,NINJA,0.329753182,MUTANT,0,TEENAGE,0,1.739821961,2,8.108630324,4,n-1,n-3,2.950364854,1,1,3,1,5.25
15,38,11,TORTOISE,DULL,6167.8,DULL,NA,2.310514782,8.809485218,DULL,DULL,HARD,HARD,2.872917376,8.247082624,SHELL,SHELL,2.57551823,8.54448177,UGLY,UGLY,2.574821305,8.545178695,DELIBERATE,DELIBERATE,2.409315663,8.710684337,PLODDING,PLODDING,2.924820137,8.195179863,0,HARD,0,SHELL,1.021626714,UGLY,3.791355819,DELIBERATE,0,PLODDING,0,3.791355819,4,8.809485218,1,n-3,n-cue,3.790130283,1,0,4,3,4.04
22,38,11,TORTOISE,NATURE,1423.6,NATURE,NA,4.465517088,6.654482912,NATURE,NATURE,BEAUTIFUL,BEAUTIFUL,3.310507299,7.809492701,CUTE,CUTE,3.974981573,7.145018427,WILD,WILD,2.9129026,8.2070974,EXOTIC,EXOTIC,3.55435659,7.56564341,ISLAND,ISLAND,4.036039602,7.083960398,0.170927446,BEAUTIFUL,1.138182267,CUTE,0,WILD,2.698008257,EXOTIC,0,ISLAND,1.212714494,2.698008257,4,8.2070974,4,n-3,n-3,3.153387979,1,1,3,3,4.83
23,38,11,TORTOISE,DRY,3868.2,DRY,NA,2.717073275,8.402926725,DRY,DRY,BATH,BATH,3.313789526,7.806210474,TANK,TANK,2.962048887,8.157951113,BOX,BOX,2.457673686,8.662326314,BLUE PETER,BLUE PETER,3.835107223,7.284892777,HIBERNATE,HIBINATE,3.852895775,7.267104225,0.747301748,BATH,0,TANK,0.697364178,BOX,0,BLUE PETER,NA,HIBERNATE,0,0.747301748,1,8.662326314,4,n-cue,n-3,3.587508921,0,1,3,2,4.96
30,38,11,TORTOISE,CONSRRVATION,399,CONSRRVATION,CONSERVATION,1.871354874,9.248645126,CONSERVATION,CONSERVATION,SCIENCE,SCIENCE,2.167733936,8.952266064,GALAPAGOS,GALAPAGO,NA,NA,CUTE,CUTE,2.341883767,8.778116233,SHELL,SHELL,2.774623505,8.345376495,GREEN,GREEN,2.702818603,8.417181397,0,SCIENCE,2.647150004,GALAPAGOS,6.112954162,CUTE,0,SHELL,0.790398944,GREEN,0.959325033,6.112954162,3,9.248645126,1,n-2,n-cue,2.600972896,1,0,1,2,4.1
33,38,11,TORTOISE,WRINKLY,3776.1,WRINKLY,NA,1.304124944,9.815875056,WRINKLY,WRINKLY,GARDEN,GARDEN,2.151708824,8.968291176,LETTUCE,LETTUCE,4.771746905,6.348253095,BOOKS,BOOK,1.680837035,9.439162965,CHILDREN,CHILDREN,3.515163985,7.604836015,PEOPLE,PEOPLE,3.991336969,7.128663031,0,GARDEN,0,LETTUCE,0,BOOKS,0,CHILDREN,1.610908714,PEOPLE,0.223636931,1.610908714,5,9.815875056,1,n-4,n-cue,3.577043487,1,0,3,4,2.99
