,ppn,object,image,response,response_corrected,recognition_RT,first_key_RT,name_agreement,H_statistic,Normalised_H_statistic,unknown_osullivan_et_al,idiosyncratic_osullivan_et_al,nonobject_osullivan_et_al,physically_dissimilar,is_natural,is_modal,modalWordFreq,responseWordFreq,modalWordLength,responseWordLength,responseProductionFreq,responseProductionFreq_non_outlier,is_invalid,is_rt_outlier,not_in_subtlex_uk
159,ppt_1,chameleon,chameleon_4.png,iguana,iguana,3010.7,73.2,42.42424242,2.13433276,0.760264669,0,0,0,0,1,0,3.35,2.98,9,6,3,3,0,0,0
160,ppt_1,shoebox,shoebox_2.png,shoebox,shoebox,1972.8,100,48.48484848,1.489758698,0.641604148,0,0,0,0,0,0,5.12,2.66,3,7,14,14,0,0,0
161,ppt_1,chalice,chalice_3.png,dk,NA,5180.5,69.3,39.39393939,NA,NA,0,0,0,0,NA,NA,3.22,NA,6,NA,2,2,1,1,1
162,ppt_1,fox,fox_1.png,fox,fox,1329.7,76.90000001,100,0,0,0,0,0,0,1,1,4.46,4.46,3,3,32,30,0,0,0
163,ppt_1,hardtop,hardtop_3.png,car,car,1384.7,93.59999999,93.75,0.399790067,0.252239448,0,0,0,0,0,1,5.44,5.44,3,3,30,30,0,0,0
164,ppt_1,spruce,spruce_1.png,tree,tree,892.5,110.3,84.375,0.98806367,0.382235204,0,0,0,0,1,1,4.95,4.95,4,4,27,27,0,0,0
165,ppt_1,chicken,chicken_2.png,chicken,chicken,1878.2,107.4,71.875,1.134580955,0.567290477,0,0,0,0,1,1,4.82,4.82,7,7,23,22,0,0,0
166,ppt_1,oak,oak_3.png,tree,tree,1089.9,106.7,93.75,0.399790067,0.252239448,0,0,0,0,1,1,4.95,4.95,4,4,30,29,0,0,0
167,ppt_1,bulldozer,bulldozer_4.png,digger,NA,4904.9,80.9,40.625,2.240592157,0.79811503,0,0,0,0,0,1,3.81,3.81,6,6,1,1,0,1,0
168,ppt_1,beech,beech_3.png,tree,tree,1334.6,77.2,90.625,0.597454723,0.298727362,0,0,0,0,1,1,4.95,4.95,4,4,29,29,0,0,0
169,ppt_1,excavator,excavator_2.png,digger,digger,2639.9,91,68.75,1.621640762,0.577640094,0,0,0,0,0,1,3.81,3.81,6,6,22,20,0,0,0
170,ppt_1,goblet,goblet_3.png,cup,cup,1402.8,74.1,43.75,1.778831049,0.766100834,0,0,0,0,0,0,3.22,5.09,6,3,12,12,0,0,0
171,ppt_1,asparagus,asparagus_1.png,asparagus,asparagus,1379.3,81.3,75,0.9042326,0.570507251,0,0,0,0,1,1,3.88,3.88,9,9,24,24,0,0,0
172,ppt_1,inhaler,inhaler_4.png,inhaler,inhaler,792.8,81.2,81.25,0.947375902,0.408012593,0,0,0,0,0,1,2.91,2.91,7,7,26,26,0,0,0
173,ppt_1,drum,drum_1.png,tank,tank,963,83.1,21.21212121,3.118102258,0.901333688,0,0,0,0,0,0,4.06,4.34,6,4,1,1,0,0,0
174,ppt_1,wheelchair,wheelchair_3.png,wheelchair,wheelchair,954.2,83.4,84.375,0.839473436,0.419736718,0,0,0,0,0,1,4.01,4.01,10,10,27,27,0,0,0
175,ppt_1,cashbox,cashbox_1.png,lock box,lock box,624.1,115.4,28.125,3.097067094,0.863905018,0,0,0,0,0,0,5.12,1.394705731,3,7,5,5,0,0,0
176,ppt_1,hazel,hazel_1.png,tree,tree,780.7,74.2,96.875,0.200622324,0.200622324,0,0,0,0,1,1,4.95,4.95,4,4,31,31,0,0,0
177,ppt_1,ostrich,ostrich_1.png,ostrich,ostrich,974.9,117.4,78.78787879,1.037987069,0.518993534,0,0,0,0,1,1,3.52,3.52,7,7,26,26,0,0,0
178,ppt_1,birdhouse,birdhouse_3.png,birdhouse,birdhouse,3561.6,84.1,39.39393939,1.941245192,0.750976152,0,0,0,0,0,0,2.41173907,1.84,7,9,12,12,0,0,0
179,ppt_1,frog,frog_2.png,toad,toad,3414.1,120.6,84.375,0.73806367,0.465666329,0,0,0,0,1,0,4.05,3.69,4,4,4,4,0,0,0
180,ppt_1,cactus,cactus_1.png,dk,NA,2291.5,96.9,46.875,NA,NA,0,0,0,0,NA,NA,3.35,NA,6,NA,6,6,1,1,1
181,ppt_1,pineapple,pineapple_2.png,pineapple,pineapple,645.7,105.2,93.75,0.337290067,0.337290067,0,0,0,0,1,1,3.84,3.84,9,9,30,30,0,0,0
182,ppt_1,hatbox,hatbox_2.png,hat box,hatbox,2711.2,91.9,50,2.548394346,0.710856625,0,0,0,0,0,0,5.12,2.24,3,6,3,3,0,0,0
183,ppt_1,robin,robin_4.png,robin,robin,1027.7,88.1,87.5,0.543564443,0.543564443,0,0,0,0,1,1,4.42,4.42,5,5,28,27,0,0,0
184,ppt_1,lily,lily_3.png,flower,flower,2156.7,108.2,60.60606061,1.418398882,0.610871148,0,0,0,0,1,1,4.5,4.5,6,6,20,20,0,0,0
185,ppt_1,duck,duck_3.png,duck,duck,1675.5,90.5,93.75,0.399790067,0.252239448,0,0,0,0,1,1,4.53,4.53,4,4,30,30,0,0,0
186,ppt_1,cow,cow_3.png,cow,cow,866.1,114.3,90.625,0.597454723,0.298727362,0,0,0,0,1,1,4.44,4.44,3,3,29,29,0,0,0
187,ppt_1,birch,birch_3.png,tree,tree,847.3,106.5,90.625,0.597454723,0.298727362,0,0,0,0,1,1,4.95,4.95,4,4,29,29,0,0,0
188,ppt_1,orange,orange_3.png,orange,orange,620.6,103,87.5,0.543564443,0.543564443,0,0,0,0,1,1,4.64,4.64,6,6,28,28,0,0,0
189,ppt_1,lemon,lemon_3.png,lemon,lemon,526.4,93,90.90909091,0.583584487,0.291792243,0,0,0,0,1,1,4.46,4.46,5,5,30,30,0,0,0
190,ppt_1,inhaler,inhaler_2.png,inhaler,inhaler,1115.2,111.4,87.5,0.793564443,0.341769603,0,0,0,0,0,1,2.91,2.91,7,7,28,28,0,0,0
191,ppt_1,tangerine,tangerine_3.png,orange,orange,549.5,101.7,87.87878788,0.714653245,0.357326622,0,0,0,0,1,1,4.64,4.64,6,6,29,28,0,0,0
192,ppt_1,lotus,lotus_4.png,flower,flower,644.9,118.2,75.75757576,1.238146248,0.533240565,0,0,0,0,1,1,4.5,4.5,6,6,25,25,0,0,0
193,ppt_1,cauliflower,cauliflower_4.png,cauliflower,cauliflower,593.3,116,78.125,0.887306883,0.559828313,0,0,0,0,1,1,3.56,3.56,11,11,25,25,0,0,0
194,ppt_1,bat,bat_4.png,bat,bat,799.5,95.6,96.875,0.200622324,0.200622324,0,0,0,0,1,1,4.3,4.3,3,3,31,31,0,0,0
195,ppt_1,lettuce,lettuce_3.png,lettuce,lettuce,979.5,83.8,68.75,1.59589,0.568467488,0,0,0,0,1,1,3.81,3.81,7,7,22,22,0,0,0
196,ppt_1,jellyfish,jellyfish_1.png,jellyfish,jellyfish,4230.5,62.4,71.875,1.686189844,0.531933671,0,0,0,0,1,1,3.56,3.56,9,9,23,23,0,0,0
197,ppt_1,tabby,tabby_1.png,cat,cat,877.5,33.5,100,0,0,0,0,0,0,1,1,4.83,4.83,3,3,32,32,0,0,0
198,ppt_1,sycamore,sycamore_3.png,tree,tree,871.4,42.2,90.625,0.597454723,0.298727362,0,0,0,0,1,1,4.95,4.95,4,4,29,29,0,0,0
199,ppt_1,daffodil,daffodil_3.png,daffodil,daffodil,753.3,103.5,56.25,1.310056249,0.655028124,0,0,0,0,1,0,4.5,3.15,6,8,12,12,0,0,0
200,ppt_1,snowmobile,snowmobile_1.png,snowmobile,snowmobile,3874,70,37.5,2.606238929,0.753372003,0,0,0,0,0,1,2.04,2.04,10,10,12,12,0,0,0
201,ppt_1,gondola,gondola_4.png,gondola,gondola,1316.6,69.90000001,37.5,2.061278124,0.734242083,0,0,0,0,0,0,4.89,2.84,4,7,12,10,0,0,0
202,ppt_1,flytrap,flytrap_4.png,venus fly trap,venus flytrap,1036.3,105.2,46.875,2.344753534,0.781584511,0,0,0,0,1,1,2.358493558,2.358493558,12,12,15,15,0,0,0
203,ppt_1,zeppelin,zeppelin_2.png,air balloon,air balloon,738.1,96.90000001,46.875,2.345550457,0.739938786,0,0,0,0,0,0,2.26,3.074133627,5,10,1,1,0,0,0
204,ppt_1,locomotive,locomotive_4.png,dk,NA,1742.7,81.7,71.875,NA,NA,0,0,0,0,NA,NA,4.98,NA,5,NA,1,1,1,1,1
205,ppt_1,aloe,aloe_3.png,aloe vera,aloe vera,1773.6,106.4,37.5,2.452619697,0.77371537,0,0,0,0,1,1,2.376976964,2.376976964,8,8,12,11,0,0,0
206,ppt_1,steamroller,steamroller_2.png,road flattening machine,road flattening machine,753.3,109.3,21.875,3.26977905,0.858805947,0,1,0,0,0,0,2.51,NA,11,21,1,NA,0,0,1
207,ppt_1,moth,moth_1.png,dk,NA,5781.4,94,90.625,NA,NA,0,0,0,0,NA,NA,3.64,NA,4,NA,1,1,1,1,1
208,ppt_1,boar,boar_2.png,dk,NA,1696.4,73.5,37.5,NA,NA,0,0,0,0,NA,NA,4.93,NA,6,NA,1,1,1,1,1
209,ppt_1,television,television_4.png,tv,tv,664.4,56.6,46.875,2.294452269,0.764817423,0,0,0,0,0,1,5.06,5.06,2,2,15,15,0,0,0
210,ppt_1,crate,crate_4.png,chest,chest,1428.2,117.6,68.75,1.535550528,0.594032032,0,0,0,0,0,1,4.48,4.48,5,5,22,22,0,0,0
211,ppt_1,artichoke,artichoke_1.png,dk,NA,2084.8,113.1,43.75,NA,NA,0,0,0,0,NA,NA,3.13,NA,9,NA,3,3,1,1,1
212,ppt_1,locomotive,locomotive_1.png,dk,NA,770.5,77.6,84.375,NA,NA,0,0,0,0,NA,NA,4.98,NA,5,NA,1,1,1,1,1
213,ppt_1,battery,battery_1.png,batery,battery,3817.3,77.4,93.75,0.399790067,0.252239448,0,0,0,0,0,1,3.87,3.87,7,7,30,30,0,0,0
214,ppt_1,basketball,basketball_3.png,basketball,basketball,754.2,103.9,68.75,1.042599356,0.657806954,0,0,0,0,0,1,3.89,3.89,10,10,22,22,0,0,0
215,ppt_1,lionfish,lionfish_2.png,dk,NA,815,95.5,65.625,NA,NA,0,0,0,0,NA,NA,5.19,NA,4,NA,3,3,1,1,1
216,ppt_1,inhaler,inhaler_1.png,inhaler,inhaler,567.5,81.6,81.25,0.947375902,0.408012593,0,0,0,0,0,1,2.91,2.91,7,7,26,26,0,0,0
217,ppt_1,kangaroo,kangaroo_3.png,kangaroo,kangaroo,559,89.3,87.5,0.668564443,0.421817199,0,0,0,0,1,1,3.62,3.62,8,8,28,28,0,0,0
218,ppt_1,poodle,poodle_2.png,poodle,poodle,775.5,80.4,46.875,1.337290067,0.668645033,0,0,0,0,1,1,3.27,3.27,6,6,15,15,0,0,0
219,ppt_1,vase,vase_4.png,vase,vase,1573.5,116.9,93.93939394,0.390452131,0.246347867,0,0,0,0,0,1,4.27,4.27,4,4,31,30,0,0,0
220,ppt_1,grinder,grinder_3.png,tool,tool,2912.6,110.8,25,2.953243357,0.889014835,0,0,0,0,0,1,4.07,4.07,4,4,7,6,0,0,0
221,ppt_1,beaker,beaker_2.png,cup,cup,1817.5,103.1,34.375,2.794278974,0.779444408,0,0,0,0,0,0,3.22,5.09,6,3,9,8,0,0,0
222,ppt_1,truffle,truffle_4.png,dk,NA,2050.3,86.9,27.27272727,NA,NA,0,0,0,0,NA,NA,3.6,NA,7,NA,9,9,1,1,1
223,ppt_1,labrador,labrador_4.png,dog,dog,999,77.7,84.375,0.73806367,0.465666329,0,0,0,0,1,1,5.17,5.17,3,3,27,27,0,0,0
224,ppt_1,toucan,toucan_1.png,pelican,pelican,667.6,80.5,59.375,1.782022336,0.689380343,0,0,0,0,1,0,2.7,3.08,6,7,1,1,0,0,0
225,ppt_1,racecar,racecar_4.png,f1 car,f1 car,663.2,59.9,37.5,2.358458593,0.786152864,0,1,0,0,0,0,5.44,2.318985017,3,5,2,2,0,0,0
226,ppt_1,grasshopper,grasshopper_4.png,cricket,cricket,1006.4,119.7,40.625,1.991046069,0.770241761,0,0,0,0,1,0,2.91,4.45,11,7,9,9,0,0,0
227,ppt_1,tyrannosaurus,tyrannosaurus_1.png,dinosaur,dinosaur,764.6,89.7,65.625,0.928362072,0.928362072,0,0,0,0,1,1,3.98,3.98,8,8,21,20,0,0,0
228,ppt_1,jellyfish,jellyfish_3.png,dk,NA,894,92.8,68.75,NA,NA,0,0,0,0,NA,NA,3.56,NA,9,NA,2,2,1,1,1
229,ppt_1,beech,beech_2.png,tree,tree,643.4,70.5,90.625,0.597454723,0.298727362,0,0,0,0,1,1,4.95,4.95,4,4,29,29,0,0,0
230,ppt_1,glider,glider_4.png,plane,plane,1115.3,85.4,57.57575758,1.591972795,0.615859145,0,0,0,0,0,1,4.58,4.58,5,5,19,19,0,0,0
231,ppt_1,houseboat,houseboat_2.png,boat,boat,707.4,98.9,71.875,1.47509961,0.570646425,0,0,0,0,0,1,4.89,4.89,4,4,23,23,0,0,0
232,ppt_1,horse,horse_3.png,horse,horse,662.1,102.2,93.75,0.337290067,0.337290067,0,0,0,0,1,1,4.99,4.99,5,5,30,30,0,0,0
233,ppt_1,spruce,spruce_2.png,tree,tree,661.6,74.9,84.375,0.92556367,0.398618576,0,0,0,0,1,1,4.95,4.95,4,4,27,27,0,0,0
234,ppt_1,stockcar,stockcar_3.png,car,car,768.4,100.4,56.25,2.443326952,0.681548817,0,0,0,0,0,1,5.44,5.44,3,3,18,18,0,0,0
235,ppt_1,glider,glider_3.png,plane,plane,1003.9,80.2,43.75,1.927421284,0.686561314,0,0,0,0,0,1,4.58,4.58,5,5,14,14,0,0,0
236,ppt_1,wine bottle,wine bottle_4.png,wine,wine,542.2,90.6,51.51515152,1.859651429,0.719411376,0,0,0,0,0,1,4.84,4.84,4,4,17,17,0,0,0
237,ppt_1,lotus,lotus_3.png,flower,flower,602,80.5,90.625,0.534954723,0.337518852,0,0,0,0,1,1,4.5,4.5,6,6,29,29,0,0,0
238,ppt_1,toolbox,toolbox_4.png,toolbox,toolbox,576.7,104.4,81.81818182,0.911607375,0.455803688,0,0,0,0,0,1,2.88,2.88,7,7,27,27,0,0,0
239,ppt_1,mouse,mouse_2.png,mouse,mouse,870.1,88.2,78.125,0.770343771,0.486032805,0,0,0,0,0,1,4.41,4.41,5,5,25,23,0,0,0
240,ppt_1,asparagus,asparagus_2.png,asparagus,asparagus,622.5,83.7,69.6969697,1.201509375,0.600754688,0,0,0,0,1,1,3.88,3.88,9,9,23,23,0,0,0
241,ppt_1,flowerpot,flowerpot_1.png,plant pot,plant pot,988.7,86.4,46.875,2.242036144,0.747345381,0,0,0,0,0,1,2.868921995,2.868921995,8,8,15,13,0,0,0
242,ppt_1,elm,elm_1.png,tree,tree,519.4,109.1,93.75,0.399790067,0.252239448,0,0,0,0,1,1,4.95,4.95,4,4,30,30,0,0,0
243,ppt_1,carrot,carrot_1.png,carrot,carrot,322.5,77.8,90.90909091,0.522978426,0.32996265,0,0,0,0,1,1,4.08,4.08,6,6,30,30,0,0,0
244,ppt_1,yacht,yacht_3.png,sailboat,sailboat,557.4,63.4,56.25,1.491314657,0.745657329,0,0,0,0,0,0,4.89,2.08,4,8,2,2,0,0,0
245,ppt_1,tankard,tankard_3.png,dk,NA,969.2,83.9,28.125,NA,NA,0,0,0,0,NA,NA,3.14,NA,7,NA,2,2,1,1,1
246,ppt_1,rose,rose_1.png,rose,rose,766.8,71.6,50,1.496696365,0.644592039,0,0,0,0,1,0,4.5,4.64,6,4,13,13,0,0,0
247,ppt_1,seahorse,seahorse_4.png,seahorse,seahorse,1186.1,28.3,90.625,0.597454723,0.298727362,0,0,0,0,1,1,2.8,2.8,8,8,29,28,0,0,0
248,ppt_1,orchid,orchid_3.png,orchid,orchid,726.5,87.4,59.375,1.133432101,0.715116036,0,0,0,0,1,0,4.5,3.31,6,6,12,12,0,0,0
249,ppt_1,wineglass,wineglass_4.png,glass,glass,1717.4,75.9,56.25,1.151113551,0.726271789,0,0,0,0,0,1,4.92,4.92,5,5,18,18,0,0,0
250,ppt_1,macaw,macaw_3.png,parrot,parrot,585.7,86.9,90.90909091,0.522978426,0.32996265,0,0,0,0,1,1,3.84,3.84,6,6,30,30,0,0,0
251,ppt_1,toucan,toucan_3.png,pelican or toucan,pelican or toucan,883.5,90.3,57.57575758,2.125598264,0.670551594,0,1,0,0,1,0,2.7,NA,6,15,1,NA,0,0,1
252,ppt_1,speedboat,speedboat_4.png,speedboat,speedboat,1777.7,78.4,60.60606061,1.260692411,0.630346206,0,0,0,0,0,0,4.89,2.89,4,9,10,10,0,0,0
253,ppt_1,ferryboat,ferryboat_2.png,boat,boat,715,89.3,46.875,1.914302362,0.740553243,0,0,0,0,0,1,4.89,4.89,4,4,15,14,0,0,0
254,ppt_1,ferryboat,ferryboat_3.png,boat,boat,554.5,95.3,51.51515152,1.991424628,0.709359765,0,0,0,0,0,1,4.89,4.89,4,4,17,15,0,0,0
255,ppt_1,toucan,toucan_4.png,pelican or toucan,pelican or toucan,942.3,100.6,53.125,2.098832069,0.69961069,0,1,0,0,1,0,2.7,NA,6,15,1,NA,0,0,1
256,ppt_1,beagle,beagle_1.png,dog,dog,726,94,87.5,0.644974209,0.406933419,0,0,0,0,1,1,5.17,5.17,3,3,28,28,0,0,0
257,ppt_1,lionfish,lionfish_4.png,fish,fish,451.9,97.9,84.375,0.625262405,0.625262405,0,0,0,0,1,1,5.19,5.19,4,4,27,27,0,0,0
258,ppt_1,bin,bin_3.png,bin,bin,547.1,69.9,84.84848485,0.965426307,0.373477877,0,0,0,0,0,1,4.49,4.49,3,3,28,28,0,0,0
259,ppt_1,ash,ash_2.png,tree,tree,466.3,77.5,100,0,0,0,0,0,0,1,1,4.95,4.95,4,4,32,32,0,0,0
260,ppt_1,elm,elm_2.png,tree,tree,431.6,68.6,93.75,0.399790067,0.252239448,0,0,0,0,1,1,4.95,4.95,4,4,30,30,0,0,0
261,ppt_1,daffodil,daffodil_4.png,flower,flower,590.2,103.7,59.375,1.133432101,0.715116036,0,0,0,0,1,1,4.5,4.5,6,6,19,19,0,0,0
262,ppt_1,minivan,minivan_3.png,car,car,511.3,87.3,75,1.373778124,0.531449924,0,0,0,0,0,1,5.44,5.44,3,3,24,24,0,0,0
263,ppt_1,clock,clock_3.png,clock,clock,423.7,81.9,90.90909091,0.583584487,0.291792243,0,0,0,0,0,1,4.89,4.89,5,5,30,30,0,0,0
264,ppt_1,cauliflower,cauliflower_1.png,cauliflower,cauliflower,529.6,82.9,78.125,0.887306883,0.559828313,0,0,0,0,1,1,3.56,3.56,11,11,25,25,0,0,0
265,ppt_1,goblet,goblet_4.png,cup,cup,586.3,76.8,40.625,2.245016746,0.708223931,0,0,0,0,0,1,5.09,5.09,3,3,13,12,0,0,0
266,ppt_1,keyboard,keyboard_1.png,keyboard,keyboard,406.2,63.4,100,0,0,0,0,0,0,0,1,3.64,3.64,8,8,32,32,0,0,0
267,ppt_1,tyrannosaurus,tyrannosaurus_3.png,t rex,t rex,563.6,66.2,60.60606061,0.967294779,0.967294779,0,0,0,0,1,0,3.98,3.241042843,8,4,13,12,0,0,0
268,ppt_1,kangaroo,kangaroo_4.png,kangaroo,kangaroo,372.7,107.2,93.75,0.399790067,0.252239448,0,0,0,0,1,1,3.62,3.62,8,8,30,30,0,0,0
269,ppt_1,beech,beech_1.png,tree,tree,486.9,79,90.625,0.597454723,0.298727362,0,0,0,0,1,1,4.95,4.95,4,4,29,29,0,0,0
270,ppt_1,robin,robin_2.png,robin,robin,425.2,89.40000001,72.72727273,0.845350937,0.845350937,0,0,0,0,1,1,4.42,4.42,5,5,24,24,0,0,0
271,ppt_1,labrador,labrador_3.png,dog,dog,510.7,77.9,81.81818182,0.911607375,0.455803688,0,0,0,0,1,1,5.17,5.17,3,3,27,27,0,0,0
272,ppt_1,seahorse,seahorse_2.png,seahorse,seahorse,580.9,88.4,93.75,0.399790067,0.252239448,0,0,0,0,1,1,2.8,2.8,8,8,30,29,0,0,0
273,ppt_1,cockatoo,cockatoo_4.png,parrot,parrot,609.3,102.9,53.125,1.574192694,0.787096347,0,0,0,0,1,1,3.84,3.84,6,6,17,17,0,0,0
274,ppt_1,aloe,aloe_1.png,aloe vera,aloe vera,669.7,78.1,46.875,2.106145033,0.750223998,0,0,0,0,1,1,2.376976964,2.376976964,8,8,15,14,0,0,0
275,ppt_1,collie,collie_3.png,dog,dog,711.5,98.8,93.75,0.399790067,0.252239448,0,0,0,0,1,1,5.17,5.17,3,3,30,29,0,0,0
276,ppt_1,carrot,carrot_2.png,carrots,carrot,515.6,88.8,90.90909091,0.439496987,0.439496987,0,0,0,0,1,1,4.08,4.08,6,6,30,30,0,0,0
277,ppt_1,tangerine,tangerine_2.png,orange,orange,522.7,86.4,75,1.13597686,0.56798843,0,0,0,0,1,1,4.64,4.64,6,6,24,24,0,0,0
278,ppt_1,beer bottle,beer bottle_1.png,beer,beer,369.7,138.8,40.625,2.132587475,0.759642986,0,0,0,0,0,1,4.47,4.47,4,4,13,13,0,0,0
279,ppt_1,grasshopper,grasshopper_1.png,bug,bug,626.6,94.9,27.27272727,2.255826952,0.872672989,0,0,0,0,1,0,2.91,4.07,11,3,2,2,0,0,0
280,ppt_1,supertanker,supertanker_3.png,ship,ship,621.7,91.4,50,1.89939747,0.67657903,0,0,0,0,0,0,4.89,4.77,4,4,10,9,0,0,0
281,ppt_1,orchid,orchid_4.png,orchid,orchid,950.3,82.7,60.60606061,1.271899886,0.635949943,0,0,0,0,1,0,4.5,3.31,6,6,11,11,0,0,0
282,ppt_1,postbox,postbox_2.png,letterbox,letterbox,706.4,105.6,78.78787879,1.219805251,0.471885085,0,0,0,0,0,0,2.59,3.15,7,9,2,2,0,0,0
283,ppt_1,orange,orange_1.png,orange,orange,447.3,104.6,87.5,0.731064443,0.365532222,0,0,0,0,1,1,4.64,4.64,6,6,28,26,0,0,0
284,ppt_1,trough,trough_2.png,dk,NA,706.3,94.3,65.625,NA,NA,0,0,0,0,NA,NA,3.32,NA,6,NA,3,3,1,1,1
285,ppt_1,leek,leek_4.png,salad onion,salad onion,1005.2,92.5,69.6969697,1.418589105,0.610953073,0,1,0,0,1,0,3.56,0.996765722,4,10,1,1,0,0,0
286,ppt_1,apple,apple_4.png,apple,apple,596.2,74.9,96.875,0.200622324,0.200622324,0,0,0,0,1,1,4.58,4.58,5,5,31,31,0,0,0
287,ppt_1,wallet,wallet_3.png,wallet,wallet,618.9,84.4,96.96969697,0.195909271,0.195909271,0,0,0,0,0,1,3.81,3.81,6,6,32,31,0,0,0
288,ppt_1,tractor,tractor_1.png,tracktor,tractor,564.7,88.6,93.75,0.399790067,0.252239448,0,0,0,0,0,1,3.84,3.84,7,7,30,30,0,0,0
289,ppt_1,celery,celery_2.png,dk,NA,2661.1,105.8,31.25,NA,NA,0,0,0,0,NA,NA,3.66,NA,6,NA,2,2,1,1,1
290,ppt_1,tulip,tulip_4.png,flower,flower,1171.1,76.09999999,68.75,1.257531873,0.628765936,0,0,0,0,1,1,4.5,4.5,6,6,22,22,0,0,0
291,ppt_1,bin,bin_1.png,bin,bin,561.2,86.9,81.25,1.118392729,0.432653367,0,0,0,0,0,1,4.49,4.49,3,3,26,26,0,0,0
292,ppt_1,lotus,lotus_1.png,flower,flower,681.2,81.90000001,90.625,0.534954723,0.337518852,0,0,0,0,1,1,4.5,4.5,6,6,29,28,0,0,0
293,ppt_1,beagle,beagle_2.png,dog,dog,547,90.8,78.125,0.757878463,0.757878463,0,0,0,0,1,1,5.17,5.17,3,3,25,24,0,0,0
294,ppt_1,rowboat,rowboat_4.png,boat,boat,562.2,91.3,65.625,1.543650192,0.664813952,0,0,0,0,0,1,4.89,4.89,4,4,21,21,0,0,0
295,ppt_1,bat,bat_2.png,bat,bat,2465.7,85.2,84.375,0.98806367,0.382235204,0,0,0,0,1,1,4.3,4.3,3,3,27,26,0,0,0
296,ppt_1,tupperware,tupperware_3.png,tupperware box,tupperware box,681,82.59999999,24.24242424,2.656129152,0.837915456,0,1,0,0,0,0,2.77,1.996765722,10,13,1,1,0,0,0
297,ppt_1,suitcase,suitcase_1.png,suitcase,suitcase,659.8,112.2,56.25,2.166615922,0.683491225,0,0,0,0,0,1,3.78,3.78,8,8,18,18,0,0,0
298,ppt_1,seahorse,seahorse_1.png,seahorse,seahorse,502,91.2,90.90909091,0.583584487,0.291792243,0,0,0,0,1,1,2.8,2.8,8,8,30,30,0,0,0
299,ppt_1,gecko,gecko_2.png,reptile,reptile,553.6,76.5,57.57575758,1.294994945,0.647497472,0,0,0,0,1,0,3.73,3.36,6,7,12,12,0,0,0
300,ppt_1,clock,clock_4.png,alarm clock,alarm clock,509.6,83.8,68.75,1.015244839,0.640548176,0,0,0,0,0,0,4.89,3.182874102,5,10,8,8,0,0,0
301,ppt_1,rowboat,rowboat_2.png,boat,boat,2016.8,71.3,59.375,1.954202804,0.696101084,0,0,0,0,0,1,4.89,4.89,4,4,19,19,0,0,0
302,ppt_1,dragonfly,dragonfly_4.png,dk,NA,1609,80.9,37.5,NA,NA,0,0,0,0,NA,NA,3.2,NA,9,NA,2,2,1,1,1
303,ppt_1,beaker,beaker_4.png,cup,cup,1567.8,71.7,33.33333333,2.772717851,0.749294155,0,0,0,0,0,0,4.27,5.09,4,3,11,10,0,0,0
304,ppt_1,tank,tank_4.png,tank,tank,836.2,70.6,93.75,0.205592508,0.205592508,0,0,0,0,0,1,4.34,4.34,4,4,30,30,0,0,0
305,ppt_1,helicopter,helicopter_3.png,helicopter,helicopter,1553.5,87.7,93.75,0.399790067,0.252239448,0,0,0,0,0,1,4.38,4.38,10,10,30,29,0,0,0
306,ppt_1,grinder,grinder_1.png,dk,NA,853.9,77.4,30.3030303,NA,NA,0,0,0,0,NA,NA,5.4,NA,3,NA,4,4,1,1,1
307,ppt_1,bucket,bucket_1.png,bucket,bucket,928.4,98.7,84.84848485,0.904820246,0.389684869,0,0,0,0,0,1,4.21,4.21,6,6,28,28,0,0,0
308,ppt_1,puffball,puffball_1.png,dk,NA,884.1,86.90000001,31.25,NA,NA,0,0,0,0,NA,NA,3.87,NA,8,NA,10,10,1,1,1
309,ppt_1,coral,coral_1.png,dk,NA,974.5,74.6,25,NA,NA,0,0,0,0,NA,NA,3.86,NA,5,NA,8,8,1,1,1
310,ppt_1,toolbox,toolbox_2.png,toolbox#,toolbox,608.5,87.8,62.5,1.407253534,0.606071108,0,0,0,0,0,1,2.88,2.88,7,7,20,19,0,0,0
311,ppt_1,lettuce,lettuce_2.png,lettuce,lettuce,2368,87.9,43.75,2.629749329,0.791633429,0,0,0,0,1,1,3.81,3.81,7,7,14,13,0,0,0
312,ppt_1,kingfisher,kingfisher_3.png,bird,bird,454.1,103.5,54.54545455,1.312140593,0.656070297,0,0,0,0,1,1,4.85,4.85,4,4,18,18,0,0,0
313,ppt_1,surfboard,surfboard_2.png,surfboard,NA,5652.5,94.7,71.875,1.389009375,0.598213777,0,0,0,0,0,1,2.84,2.84,9,9,NA,NA,0,1,0
314,ppt_1,wheelchair,wheelchair_2.png,wheelchair,wheelchair,1061.8,79.2,90.90909091,0.522978426,0.32996265,0,0,0,0,0,1,4.01,4.01,10,10,30,30,0,0,0
315,ppt_1,zucchini,zucchini_2.png,courgette,courgette,1938.8,97.7,63.63636364,1.570361222,0.607498647,0,0,0,0,1,1,3.35,3.35,9,9,21,21,0,0,0
316,ppt_1,dachshund,dachshund_1.png,dachsund,dachshund,1099.1,78.5,57.57575758,1.750915598,0.754078303,0,0,0,0,1,0,5.17,2.48,3,9,8,8,0,0,0
317,ppt_1,teacup,teacup_2.png,cup and saucer,cup and saucer,1851.5,79.1,28.125,2.483458593,0.827819531,0,1,0,0,0,0,5.09,NA,3,12,8,NA,0,0,1
